date_time,uac_avg,uac_total,air_temp,ghi,gti
2024-01-06 11:00:00-03:00,5.68,11.36,25.5,957.75,897.25
2024-01-06 12:00:00-03:00,5.68,11.36,27.0,867.5,822.75
2024-01-06 13:00:00-03:00,5.68,11.36,27.25,781.0,742.75
2024-01-06 14:00:00-03:00,5.68,11.36,28.0,730.25,683.5
2024-01-06 15:00:00-03:00,5.68,11.36,28.0,609.0,556.0
2024-01-06 16:00:00-03:00,5.68,11.36,28.0,412.25,360.75
2024-01-06 17:00:00-03:00,5.68,11.36,26.5,144.25,136.0
2024-01-06 18:00:00-03:00,5.68,11.36,24.5,27.5,26.25
2024-01-06 19:00:00-03:00,5.68,11.36,22.75,0.0,0.0
2024-01-06 20:00:00-03:00,5.68,11.36,21.75,0.0,0.0
2024-01-06 21:00:00-03:00,5.68,11.36,21.0,0.0,0.0
2024-01-06 22:00:00-03:00,5.68,11.36,21.0,0.0,0.0
2024-01-06 23:00:00-03:00,5.68,11.36,21.0,0.0,0.0
2024-01-07 00:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-07 01:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-07 02:00:00-03:00,5.68,11.36,19.75,0.0,0.0
2024-01-07 03:00:00-03:00,5.68,11.36,19.25,0.0,0.0
2024-01-07 04:00:00-03:00,5.68,11.36,19.25,0.0,0.0
2024-01-07 05:00:00-03:00,5.68,11.36,19.0,1.0,1.0
2024-01-07 06:00:00-03:00,5.68,11.36,20.25,106.25,72.0
2024-01-07 07:00:00-03:00,5.68,11.36,22.5,354.0,274.25
2024-01-07 08:00:00-03:00,5.68,11.36,23.75,593.5,512.25
2024-01-07 09:00:00-03:00,5.68,11.36,25.0,784.0,708.75
2024-01-07 10:00:00-03:00,5.68,11.36,26.0,831.5,775.5
2024-01-07 11:00:00-03:00,5.68,11.36,27.0,570.25,554.0
2024-01-07 12:00:00-03:00,5.68,11.36,28.0,395.75,389.0
2024-01-07 13:00:00-03:00,5.68,11.36,28.5,791.25,750.0
2024-01-07 14:00:00-03:00,5.68,11.36,28.75,822.0,759.25
2024-01-07 15:00:00-03:00,5.68,11.36,27.75,524.5,493.25
2024-01-07 16:00:00-03:00,5.68,11.36,26.5,371.0,333.5
2024-01-07 17:00:00-03:00,5.68,11.36,24.5,205.0,170.0
2024-01-07 18:00:00-03:00,5.68,11.36,23.0,15.5,15.25
2024-01-07 19:00:00-03:00,5.68,11.36,22.5,0.0,0.0
2024-01-07 20:00:00-03:00,5.68,11.36,22.0,0.0,0.0
2024-01-07 21:00:00-03:00,5.68,11.36,21.5,0.0,0.0
2024-01-07 22:00:00-03:00,5.68,11.36,21.0,0.0,0.0
2024-01-07 23:00:00-03:00,5.68,11.36,20.75,0.0,0.0
2024-01-08 00:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 01:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 02:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 03:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 04:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 05:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 06:00:00-03:00,5.68,11.36,20.0,52.5,51.75
2024-01-08 07:00:00-03:00,5.68,11.36,20.75,173.25,170.75
2024-01-08 08:00:00-03:00,5.68,11.36,21.0,357.5,346.25
2024-01-08 09:00:00-03:00,5.68,11.36,22.0,557.0,531.0
2024-01-08 10:00:00-03:00,5.68,11.36,22.75,695.75,663.75
2024-01-08 11:00:00-03:00,5.68,11.36,24.0,675.25,654.75
2024-01-08 12:00:00-03:00,5.68,11.36,25.0,605.25,592.5
2024-01-08 13:00:00-03:00,5.68,11.36,25.0,558.25,546.0
2024-01-08 14:00:00-03:00,5.68,11.36,24.25,217.75,214.0
2024-01-08 15:00:00-03:00,5.68,11.36,23.25,239.25,235.0
2024-01-08 16:00:00-03:00,5.68,11.36,22.25,196.75,193.5
2024-01-08 17:00:00-03:00,5.68,11.36,22.0,58.75,58.0
2024-01-08 18:00:00-03:00,5.68,11.36,21.0,11.0,11.0
2024-01-08 19:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 20:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 21:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 22:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-08 23:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-09 00:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-09 01:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-09 02:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-09 03:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-09 04:00:00-03:00,5.68,11.36,20.0,0.0,0.0
2024-01-09 05:00:00-03:00,5.68,11.36,20.0,0.25,0.25
2024-01-09 06:00:00-03:00,5.68,11.36,20.25,67.5,66.5
2024-01-09 07:00:00-03:00,5.68,11.36,21.25,236.75,219.25
2024-01-09 08:00:00-03:00,5.68,11.36,22.0,577.0,500.25
2024-01-09 09:00:00-03:00,5.68,11.36,22.5,710.5,649.0
2024-01-09 10:00:00-03:00,5.68,11.36,23.25,644.0,618.5
2024-01-09 11:00:00-03:00,5.68,11.36,24.5,699.5,676.5
2024-01-09 12:00:00-03:00,5.68,11.36,25.0,661.0,643.0
2024-01-09 13:00:00-03:00,5.68,11.36,24.5,273.75,269.25
2024-01-09 14:00:00-03:00,5.66,11.32,24.0,150.5,148.0
2024-01-09 15:00:00-03:00,6.3,12.59,24.0,257.75,253.25
2024-01-09 16:00:00-03:00,4.06,8.11,23.0,166.25,163.5
2024-01-09 17:00:00-03:00,2.1,4.2,22.5,71.75,70.75
2024-01-09 18:00:00-03:00,0.16,0.33,21.5,7.25,7.25
2024-01-09 19:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-09 20:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-09 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-09 22:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2024-01-09 23:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-10 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-10 01:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-10 02:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-10 03:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2024-01-10 04:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2024-01-10 05:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2024-01-10 06:00:00-03:00,0.46,0.92,19.75,52.75,51.75
2024-01-10 07:00:00-03:00,2.37,4.74,20.5,157.5,154.5
2024-01-10 08:00:00-03:00,6.86,13.72,21.5,359.5,347.25
2024-01-10 09:00:00-03:00,9.78,19.56,22.5,544.25,520.0
2024-01-10 10:00:00-03:00,17.38,34.75,23.0,760.5,718.0
2024-01-10 11:00:00-03:00,29.14,58.28,24.5,880.0,831.5
2024-01-10 12:00:00-03:00,21.47,42.93,25.75,744.5,716.5
2024-01-10 13:00:00-03:00,7.24,14.47,26.0,363.5,357.5
2024-01-10 14:00:00-03:00,2.24,4.47,25.0,69.0,67.75
2024-01-10 15:00:00-03:00,2.26,4.52,24.5,66.0,65.0
2024-01-10 16:00:00-03:00,3.16,6.31,23.5,123.0,121.0
2024-01-10 17:00:00-03:00,2.59,5.18,22.5,99.5,98.0
2024-01-10 18:00:00-03:00,0.6,1.2,21.0,22.5,22.25
2024-01-10 19:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-10 20:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-10 21:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-10 22:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-10 23:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-11 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-11 01:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-11 02:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-11 03:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-11 04:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2024-01-11 05:00:00-03:00,0.0,0.0,19.0,0.25,0.25
2024-01-11 06:00:00-03:00,0.66,1.33,20.0,76.75,67.5
2024-01-11 07:00:00-03:00,3.36,6.73,21.0,274.25,237.75
2024-01-11 08:00:00-03:00,6.88,13.76,22.25,428.5,395.75
2024-01-11 09:00:00-03:00,21.44,42.87,23.5,711.75,653.0
2024-01-11 10:00:00-03:00,25.64,51.29,24.75,928.5,860.25
2024-01-11 11:00:00-03:00,20.69,41.38,25.75,925.75,871.25
2024-01-11 12:00:00-03:00,4.11,8.22,26.0,622.5,607.25
2024-01-11 13:00:00-03:00,2.25,4.5,26.0,228.75,225.25
2024-01-11 14:00:00-03:00,11.06,22.11,25.5,468.0,458.75
2024-01-11 15:00:00-03:00,9.86,19.72,25.5,543.5,508.25
2024-01-11 16:00:00-03:00,13.62,27.25,26.0,476.5,405.5
2024-01-11 17:00:00-03:00,2.77,5.54,26.0,150.25,141.75
2024-01-11 18:00:00-03:00,0.82,1.63,24.0,28.5,27.25
2024-01-11 19:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2024-01-11 20:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2024-01-11 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-11 22:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-11 23:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-12 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-12 01:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-12 02:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-12 03:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2024-01-12 04:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2024-01-12 05:00:00-03:00,0.01,0.02,19.0,0.5,0.5
2024-01-12 06:00:00-03:00,0.96,1.92,20.5,105.5,60.75
2024-01-12 07:00:00-03:00,6.18,12.35,22.75,344.5,267.5
2024-01-12 08:00:00-03:00,14.25,28.5,24.25,587.5,508.75
2024-01-12 09:00:00-03:00,17.31,34.62,25.25,780.0,707.75
2024-01-12 10:00:00-03:00,14.9,29.81,26.5,814.5,763.25
2024-01-12 11:00:00-03:00,11.49,22.98,27.75,717.0,692.0
2024-01-12 12:00:00-03:00,27.96,55.92,29.0,702.5,679.5
2024-01-12 13:00:00-03:00,26.49,52.98,29.0,842.5,797.75
2024-01-12 14:00:00-03:00,23.06,46.12,29.0,758.25,710.25
2024-01-12 15:00:00-03:00,13.29,26.58,29.0,469.25,452.0
2024-01-12 16:00:00-03:00,8.2,16.39,28.25,266.25,259.5
2024-01-12 17:00:00-03:00,4.53,9.05,26.5,130.75,125.75
2024-01-12 18:00:00-03:00,2.0,3.99,25.0,18.25,18.0
2024-01-12 19:00:00-03:00,0.0,0.0,23.75,0.0,0.0
2024-01-12 20:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2024-01-12 21:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2024-01-12 22:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2024-01-12 23:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2024-01-13 00:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2024-01-13 01:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-13 02:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-13 03:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-13 04:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2024-01-13 05:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-13 06:00:00-03:00,0.12,0.23,20.25,53.25,52.75
2024-01-13 07:00:00-03:00,0.2,0.41,21.0,112.5,110.75
2024-01-13 08:00:00-03:00,0.78,1.56,21.75,137.5,135.5
2024-01-13 09:00:00-03:00,4.76,9.52,22.25,268.25,264.0
2024-01-13 10:00:00-03:00,10.98,21.95,23.5,396.75,390.0
2024-01-13 11:00:00-03:00,5.36,10.72,25.25,623.75,609.25
2024-01-13 12:00:00-03:00,5.36,10.72,26.5,689.75,670.25
2024-01-13 13:00:00-03:00,5.36,10.72,27.0,694.75,670.5
2024-01-13 14:00:00-03:00,5.36,10.72,27.0,833.25,772.25
2024-01-13 15:00:00-03:00,5.36,10.72,27.0,686.25,618.25
2024-01-13 16:00:00-03:00,5.36,10.72,26.5,502.75,425.5
2024-01-13 17:00:00-03:00,5.36,10.72,25.5,257.5,187.5
2024-01-13 18:00:00-03:00,5.36,10.72,23.75,39.5,24.0
2024-01-13 19:00:00-03:00,5.36,10.72,23.0,0.0,0.0
2024-01-13 20:00:00-03:00,5.36,10.72,23.0,0.0,0.0
2024-01-13 21:00:00-03:00,5.36,10.72,22.0,0.0,0.0
2024-01-13 22:00:00-03:00,5.36,10.72,22.0,0.0,0.0
2024-01-13 23:00:00-03:00,5.36,10.72,21.25,0.0,0.0
2024-01-14 00:00:00-03:00,5.36,10.72,21.0,0.0,0.0
2024-01-14 01:00:00-03:00,5.36,10.72,20.25,0.0,0.0
2024-01-14 02:00:00-03:00,5.36,10.72,20.0,0.0,0.0
2024-01-14 03:00:00-03:00,5.36,10.72,20.0,0.0,0.0
2024-01-14 04:00:00-03:00,5.36,10.72,20.0,0.0,0.0
2024-01-14 05:00:00-03:00,5.36,10.72,20.0,0.25,0.25
2024-01-14 06:00:00-03:00,5.36,10.72,21.0,91.75,64.25
2024-01-14 07:00:00-03:00,5.36,10.72,22.75,322.5,256.0
2024-01-14 08:00:00-03:00,5.36,10.72,23.0,559.25,487.5
2024-01-14 09:00:00-03:00,5.36,10.72,23.0,569.0,539.75
2024-01-14 10:00:00-03:00,5.36,10.72,23.0,456.75,448.5
2024-01-14 11:00:00-03:00,5.36,10.72,24.25,415.5,408.5
2024-01-14 12:00:00-03:00,5.36,10.72,25.5,762.0,734.75
2024-01-14 13:00:00-03:00,5.36,10.72,26.0,714.75,689.0
2024-01-14 14:00:00-03:00,5.36,10.72,25.0,398.0,391.5
2024-01-14 15:00:00-03:00,5.36,10.72,24.0,147.75,145.25
2024-01-14 16:00:00-03:00,5.36,10.72,24.0,143.75,141.5
2024-01-14 17:00:00-03:00,5.36,10.72,23.0,155.75,149.0
2024-01-14 18:00:00-03:00,5.36,10.72,21.5,22.0,21.25
2024-01-14 19:00:00-03:00,5.36,10.72,20.5,0.0,0.0
2024-01-14 20:00:00-03:00,5.36,10.72,20.0,0.0,0.0
2024-01-14 21:00:00-03:00,5.36,10.72,20.0,0.0,0.0
2024-01-14 22:00:00-03:00,5.36,10.72,20.0,0.0,0.0
2024-01-14 23:00:00-03:00,5.36,10.72,19.75,0.0,0.0
2024-01-15 00:00:00-03:00,5.36,10.72,19.0,0.0,0.0
2024-01-15 01:00:00-03:00,5.36,10.72,19.0,0.0,0.0
2024-01-15 02:00:00-03:00,5.36,10.72,19.0,0.0,0.0
2024-01-15 03:00:00-03:00,5.36,10.72,19.0,0.0,0.0
2024-01-15 04:00:00-03:00,5.36,10.72,19.0,0.0,0.0
2024-01-15 05:00:00-03:00,5.36,10.72,19.0,0.0,0.0
2024-01-15 06:00:00-03:00,5.36,10.72,20.0,62.75,61.0
2024-01-15 07:00:00-03:00,5.36,10.72,21.5,307.25,252.75
2024-01-15 08:00:00-03:00,5.36,10.72,23.0,500.25,444.25
2024-01-15 09:00:00-03:00,5.36,10.72,24.5,583.25,550.75
2024-01-15 10:00:00-03:00,19.31,38.62,25.5,701.75,669.25
2024-01-15 11:00:00-03:00,25.3,50.59,26.75,779.25,747.0
2024-01-15 12:00:00-03:00,8.24,16.48,27.0,799.25,766.5
2024-01-15 13:00:00-03:00,17.68,35.37,26.5,758.0,726.25
2024-01-15 14:00:00-03:00,22.58,45.15,26.25,664.25,633.5
2024-01-15 15:00:00-03:00,11.08,22.17,25.75,530.75,501.25
2024-01-15 16:00:00-03:00,9.3,18.61,25.0,356.5,333.5
2024-01-15 17:00:00-03:00,2.06,4.11,24.0,166.0,159.5
2024-01-15 18:00:00-03:00,0.22,0.43,22.5,23.0,22.25
2024-01-15 19:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2024-01-15 20:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-15 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-15 22:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2024-01-15 23:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2024-01-16 00:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2024-01-16 01:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2024-01-16 02:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2024-01-16 03:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2024-01-16 04:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2024-01-16 05:00:00-03:00,0.0,0.01,18.0,0.25,0.25
2024-01-16 06:00:00-03:00,0.68,1.36,19.75,93.0,62.5
2024-01-16 07:00:00-03:00,5.98,11.96,22.5,337.75,263.25
2024-01-16 08:00:00-03:00,14.1,28.2,24.25,582.75,506.5
2024-01-16 09:00:00-03:00,18.54,37.08,25.5,743.75,679.25
2024-01-16 10:00:00-03:00,17.76,35.52,26.75,823.75,773.25
2024-01-16 11:00:00-03:00,24.98,49.97,28.0,923.5,872.75
2024-01-16 12:00:00-03:00,20.02,40.03,29.0,846.25,808.5
2024-01-16 13:00:00-03:00,20.33,40.65,29.0,834.25,792.5
2024-01-16 14:00:00-03:00,13.94,27.89,29.0,671.75,640.25
2024-01-16 15:00:00-03:00,15.83,31.66,29.0,633.75,580.5
2024-01-16 16:00:00-03:00,8.53,17.06,28.0,447.0,395.75
2024-01-16 17:00:00-03:00,1.6,3.21,27.0,101.25,99.5
2024-01-16 18:00:00-03:00,0.0,0.01,24.75,7.5,7.25
2024-01-16 19:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2024-01-16 20:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2024-01-16 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2024-01-16 22:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2024-01-16 23:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2024-01-17 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-17 01:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2024-01-17 02:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2024-01-17 03:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2024-01-17 04:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2024-01-17 05:00:00-03:00,0.0,0.01,18.0,0.25,0.25
2024-01-17 06:00:00-03:00,0.83,1.66,20.5,99.5,57.0
2024-01-17 07:00:00-03:00,6.29,12.58,24.0,345.25,268.0
2024-01-17 08:00:00-03:00,14.4,28.79,25.75,594.0,516.25
2024-01-17 09:00:00-03:00,20.72,41.44,26.75,781.75,712.5
2024-01-17 10:00:00-03:00,24.14,48.28,27.75,953.75,887.25
2024-01-17 11:00:00-03:00,27.74,55.48,29.0,1008.75,949.5
2024-01-17 12:00:00-03:00,23.33,46.66,30.0,1032.5,974.25
2024-01-17 13:00:00-03:00,27.2,54.39,30.75,981.75,922.75
2024-01-17 14:00:00-03:00,19.42,38.84,31.0,839.75,782.5
2024-01-17 15:00:00-03:00,16.39,32.78,31.0,668.5,609.5
2024-01-17 16:00:00-03:00,10.65,21.3,30.5,520.5,443.25
2024-01-17 17:00:00-03:00,3.94,7.88,29.5,272.75,198.25
2024-01-17 18:00:00-03:00,0.4,0.81,27.5,50.0,24.0
2024-01-17 19:00:00-03:00,0.0,0.0,25.75,0.0,0.0
2024-01-17 20:00:00-03:00,0.0,0.0,24.75,0.0,0.0
2024-01-17 21:00:00-03:00,0.0,0.0,23.75,0.0,0.0
2024-01-17 22:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2024-01-17 23:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2024-01-18 00:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-18 01:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-18 02:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2024-01-18 03:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-18 04:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2024-01-18 05:00:00-03:00,0.0,0.01,19.0,0.0,0.0
2024-01-18 06:00:00-03:00,1.06,2.12,21.5,69.75,63.75
2024-01-18 07:00:00-03:00,6.24,12.48,24.25,329.75,260.5
2024-01-18 08:00:00-03:00,12.21,24.42,25.5,567.25,495.25
2024-01-18 09:00:00-03:00,15.36,30.71,26.25,658.75,612.0
2024-01-18 10:00:00-03:00,6.84,13.68,27.0,664.5,640.0
2024-01-18 11:00:00-03:00,18.36,36.72,28.5,743.5,717.5
2024-01-18 12:00:00-03:00,19.95,39.91,29.75,801.25,770.5
2024-01-18 13:00:00-03:00,16.16,32.33,30.0,776.25,743.75
2024-01-18 14:00:00-03:00,21.92,43.84,30.0,601.5,581.75
2024-01-18 15:00:00-03:00,12.18,24.36,29.25,479.5,460.25
2024-01-18 16:00:00-03:00,2.63,5.26,28.25,230.5,225.25
2024-01-18 17:00:00-03:00,0.55,1.11,27.0,79.25,78.0
2024-01-18 18:00:00-03:00,0.17,0.34,25.5,15.25,15.25
2024-01-18 19:00:00-03:00,0.0,0.0,24.5,0.0,0.0
2024-01-18 20:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2024-01-18 21:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2024-01-18 22:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2024-01-18 23:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2024-01-19 00:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-19 01:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2024-01-19 02:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-19 03:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2024-01-19 04:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-19 05:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-19 06:00:00-03:00,0.96,1.93,21.25,90.5,58.5
2024-01-19 07:00:00-03:00,5.88,11.77,23.5,336.0,262.75
2024-01-19 08:00:00-03:00,13.1,26.19,25.25,557.25,489.25
2024-01-19 09:00:00-03:00,19.81,39.63,26.5,738.5,677.75
2024-01-19 10:00:00-03:00,16.67,33.34,27.75,831.5,782.5
2024-01-19 11:00:00-03:00,23.38,46.75,29.5,879.5,837.25
2024-01-19 12:00:00-03:00,22.94,45.88,30.25,805.25,775.0
2024-01-19 13:00:00-03:00,8.4,16.8,31.0,849.25,808.25
2024-01-19 14:00:00-03:00,25.18,50.36,31.0,833.0,778.5
2024-01-19 15:00:00-03:00,15.53,31.06,31.0,666.25,608.75
2024-01-19 16:00:00-03:00,8.93,17.86,30.25,346.25,323.0
2024-01-19 17:00:00-03:00,0.63,1.26,29.5,97.75,96.0
2024-01-19 18:00:00-03:00,0.16,0.33,27.5,32.0,30.75
2024-01-19 19:00:00-03:00,0.0,0.0,26.0,0.0,0.0
2024-01-19 20:00:00-03:00,0.0,0.0,25.25,0.0,0.0
2024-01-19 21:00:00-03:00,0.0,0.0,24.5,0.0,0.0
2024-01-19 22:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2024-01-19 23:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2024-01-20 00:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-20 01:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-20 02:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-20 03:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-20 04:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-20 05:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2024-01-20 06:00:00-03:00,1.3,2.6,20.5,56.25,55.0
2024-01-20 07:00:00-03:00,6.62,13.23,22.75,265.5,230.75
2024-01-20 08:00:00-03:00,11.2,22.4,24.5,529.75,470.5
2024-01-20 09:00:00-03:00,22.19,44.38,25.75,691.25,640.25
2024-01-20 10:00:00-03:00,27.51,55.01,27.25,885.0,830.0
2024-01-20 11:00:00-03:00,28.62,57.24,29.0,1011.5,954.0
2024-01-20 12:00:00-03:00,30.9,61.8,30.0,1006.5,953.25
2024-01-20 13:00:00-03:00,28.66,57.33,31.0,980.75,924.75
2024-01-20 14:00:00-03:00,25.76,51.52,31.0,860.75,803.5
2024-01-20 15:00:00-03:00,18.42,36.84,31.0,684.25,625.0
2024-01-20 16:00:00-03:00,13.64,27.27,31.0,495.25,429.5
2024-01-20 17:00:00-03:00,3.9,7.81,30.0,235.25,190.0
2024-01-20 18:00:00-03:00,0.57,1.15,28.0,46.0,28.25
2024-01-20 19:00:00-03:00,0.0,0.0,25.75,0.0,0.0
2024-01-20 20:00:00-03:00,0.0,0.0,24.75,0.0,0.0
2024-01-20 21:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2024-01-20 22:00:00-03:00,0.0,0.0,23.5,0.0,0.0
2024-01-20 23:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2024-01-21 00:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2024-01-21 01:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2024-01-21 02:00:00-03:00,0.0,0.0,21.25,0.0,0.0
2024-01-21 03:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-21 04:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-21 05:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2024-01-21 06:00:00-03:00,0.83,1.66,21.75,84.25,58.0
2024-01-21 07:00:00-03:00,6.94,13.88,23.5,323.5,255.5
2024-01-21 08:00:00-03:00,13.3,26.6,24.5,570.5,499.5
2024-01-21 09:00:00-03:00,20.14,40.28,25.75,780.75,714.0
2024-01-21 10:00:00-03:00,24.29,48.58,27.0,870.0,815.75
2024-01-21 11:00:00-03:00,23.4,46.8,27.75,930.25,882.0
2024-01-21 12:00:00-03:00,20.64,41.29,29.0,942.75,896.75
2024-01-21 13:00:00-03:00,19.26,38.52,29.0,876.75,833.5
2024-01-21 14:00:00-03:00,15.68,31.37,28.0,594.0,573.75
2024-01-21 15:00:00-03:00,1.76,3.51,28.0,373.0,362.5
2024-01-21 16:00:00-03:00,1.11,2.22,26.5,49.5,48.5
2024-01-21 17:00:00-03:00,1.62,3.24,23.25,52.0,51.0
2024-01-21 18:00:00-03:00,0.29,0.57,21.5,14.25,14.0
2024-01-21 19:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-21 20:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-21 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-21 22:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-21 23:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2024-01-22 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2024-01-22 01:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2024-01-22 02:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2024-01-22 03:00:00-03:00,0.0,0.0,20.25,0.0,0.0
