date_time,ldtea_5,ldtea_6,ldtea_7,ldtea_8,uac_1,uac_2,ldtea_total,ldtea_avg,uac_total,uac_avg
2023-08-18 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 06:00:00-03:00,1.1,1.1,0.57,0.15,0.55,0.4,2.92,0.73,0.95,0.48
2023-08-18 07:00:00-03:00,8.15,8.19,3.93,0.73,6.64,6.29,21.0,5.25,12.93,6.46
2023-08-18 08:00:00-03:00,14.08,14.21,9.77,5.91,14.86,14.74,43.97,10.99,29.6,14.8
2023-08-18 09:00:00-03:00,18.99,19.11,15.77,12.07,22.71,22.93,65.94,16.48,45.64,22.82
2023-08-18 10:00:00-03:00,21.14,21.25,19.51,16.48,27.54,28.15,78.38,19.6,55.69,27.84
2023-08-18 11:00:00-03:00,18.54,18.59,18.58,16.77,25.61,26.59,72.48,18.12,52.2,26.1
2023-08-18 12:00:00-03:00,15.43,15.22,16.09,15.51,21.38,22.39,62.25,15.56,43.77,21.88
2023-08-18 13:00:00-03:00,16.04,16.12,18.18,17.68,26.69,29.6,68.02,17.0,56.29,28.15
2023-08-18 14:00:00-03:00,14.7,14.62,17.9,18.7,24.71,26.22,65.92,16.48,50.93,25.46
2023-08-18 15:00:00-03:00,6.99,6.96,9.93,11.17,15.08,15.92,35.05,8.76,31.0,15.5
2023-08-18 16:00:00-03:00,3.11,3.02,7.23,9.58,11.44,12.06,22.94,5.74,23.5,11.75
2023-08-18 17:00:00-03:00,0.62,0.61,2.08,2.94,2.74,2.98,6.25,1.56,5.72,2.86
2023-08-18 18:00:00-03:00,0.01,0.0,0.01,0.0,0.0,0.01,0.02,0.0,0.01,0.0
2023-08-18 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 06:00:00-03:00,0.14,0.14,0.13,0.14,0.13,0.11,0.55,0.14,0.24,0.12
2023-08-19 07:00:00-03:00,3.7,3.72,2.71,1.81,3.7,3.58,11.94,2.98,7.28,3.64
2023-08-19 08:00:00-03:00,7.84,7.89,6.63,5.3,8.77,8.93,27.66,6.92,17.7,8.85
2023-08-19 09:00:00-03:00,17.0,16.96,14.39,11.42,20.44,20.93,59.77,14.94,41.37,20.68
2023-08-19 10:00:00-03:00,20.26,20.22,18.64,15.81,26.46,27.37,74.93,18.73,53.83,26.92
2023-08-19 11:00:00-03:00,17.41,17.33,17.22,15.52,24.02,25.03,67.48,16.87,49.05,24.52
2023-08-19 12:00:00-03:00,13.23,13.06,13.66,13.12,17.6,18.35,53.07,13.27,35.95,17.98
2023-08-19 13:00:00-03:00,15.31,15.13,16.75,16.76,23.33,24.42,63.95,15.99,47.75,23.88
2023-08-19 14:00:00-03:00,11.19,11.08,13.36,14.02,18.82,19.66,49.65,12.41,38.48,19.24
2023-08-19 15:00:00-03:00,5.16,5.15,6.42,6.77,9.04,9.61,23.5,5.88,18.65,9.32
2023-08-19 16:00:00-03:00,2.03,2.0,2.07,1.95,2.51,2.59,8.05,2.01,5.1,2.55
2023-08-19 17:00:00-03:00,0.57,0.57,0.59,0.58,0.71,0.74,2.31,0.58,1.45,0.72
2023-08-19 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 06:00:00-03:00,0.76,0.78,0.44,0.17,0.44,0.33,2.15,0.54,0.77,0.38
2023-08-20 07:00:00-03:00,5.03,5.01,3.21,1.74,4.57,4.38,14.99,3.75,8.95,4.47
2023-08-20 08:00:00-03:00,11.71,11.72,8.56,5.62,12.53,12.48,37.61,9.4,25.01,12.5
2023-08-20 09:00:00-03:00,17.8,17.82,14.86,11.45,21.17,21.4,61.93,15.48,42.57,21.28
2023-08-20 10:00:00-03:00,20.54,20.56,18.95,16.0,26.46,27.11,76.05,19.01,53.57,26.78
2023-08-20 11:00:00-03:00,19.62,19.56,19.45,17.47,26.91,27.97,76.1,19.02,54.88,27.44
2023-08-20 12:00:00-03:00,18.88,18.96,20.0,18.83,27.92,29.12,76.67,19.17,57.04,28.52
2023-08-20 13:00:00-03:00,13.35,13.26,14.73,14.56,19.75,20.95,55.9,13.98,40.7,20.35
2023-08-20 14:00:00-03:00,12.43,12.44,15.29,15.99,21.61,22.82,56.15,14.04,44.43,22.22
2023-08-20 15:00:00-03:00,7.72,7.64,11.45,13.24,16.81,17.78,40.05,10.01,34.59,17.3
2023-08-20 16:00:00-03:00,2.58,2.5,5.83,7.73,8.98,9.49,18.64,4.66,18.47,9.24
2023-08-20 17:00:00-03:00,0.69,0.68,1.17,1.42,1.48,1.59,3.96,0.99,3.07,1.54
2023-08-20 18:00:00-03:00,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2023-08-20 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 06:00:00-03:00,0.78,0.78,0.43,0.17,0.42,0.33,2.16,0.54,0.75,0.38
2023-08-21 07:00:00-03:00,7.37,7.35,3.74,0.98,6.09,5.83,19.44,4.86,11.92,5.96
2023-08-21 08:00:00-03:00,14.37,14.19,10.06,6.5,15.04,14.95,45.12,11.28,29.99,15.0
2023-08-21 09:00:00-03:00,17.36,17.14,14.42,11.46,20.44,20.75,60.38,15.1,41.19,20.6
2023-08-21 10:00:00-03:00,21.14,20.78,18.96,16.44,26.9,27.57,77.32,19.33,54.47,27.24
2023-08-21 11:00:00-03:00,21.92,21.52,21.11,19.46,29.78,30.94,84.01,21.0,60.72,30.36
2023-08-21 12:00:00-03:00,19.96,19.58,20.54,19.85,28.29,29.57,79.93,19.98,57.86,28.93
2023-08-21 13:00:00-03:00,12.31,12.16,13.15,12.91,16.99,17.82,50.53,12.63,34.81,17.4
2023-08-21 14:00:00-03:00,10.66,10.57,12.09,12.27,16.18,17.05,45.59,11.4,33.23,16.62
2023-08-21 15:00:00-03:00,7.95,7.83,11.43,13.08,16.67,17.64,40.29,10.07,34.31,17.16
2023-08-21 16:00:00-03:00,3.18,3.09,6.64,8.68,10.01,10.57,21.59,5.4,20.58,10.29
2023-08-21 17:00:00-03:00,0.51,0.5,1.68,2.38,2.22,2.43,5.07,1.27,4.65,2.33
2023-08-21 18:00:00-03:00,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0
2023-08-21 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 06:00:00-03:00,1.04,1.03,0.53,0.15,0.52,0.41,2.75,0.69,0.93,0.46
2023-08-22 07:00:00-03:00,7.85,7.85,3.86,0.85,6.35,6.06,20.41,5.1,12.41,6.2
2023-08-22 08:00:00-03:00,14.36,14.3,9.89,6.14,14.93,14.76,44.69,11.17,29.69,14.84
2023-08-22 09:00:00-03:00,18.73,18.6,15.37,11.92,22.18,22.36,64.62,16.15,44.54,22.27
2023-08-22 10:00:00-03:00,21.02,20.8,18.96,16.19,27.06,27.57,76.97,19.24,54.63,27.32
2023-08-22 11:00:00-03:00,21.55,21.15,20.89,19.13,29.44,30.44,82.72,20.68,59.88,29.94
2023-08-22 12:00:00-03:00,20.38,19.92,20.93,20.2,29.8,31.0,81.43,20.36,60.8,30.4
2023-08-22 13:00:00-03:00,17.89,17.58,19.79,19.91,28.54,29.73,75.17,18.79,58.27,29.14
2023-08-22 14:00:00-03:00,12.93,12.94,15.93,16.63,22.46,23.23,58.43,14.61,45.69,22.84
2023-08-22 15:00:00-03:00,9.32,9.19,13.14,14.93,19.14,19.97,46.58,11.64,39.11,19.56
2023-08-22 16:00:00-03:00,2.77,2.7,5.62,7.27,8.34,8.74,18.36,4.59,17.08,8.54
2023-08-22 17:00:00-03:00,0.55,0.55,1.39,1.91,1.8,1.96,4.4,1.1,3.76,1.88
2023-08-22 18:00:00-03:00,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2023-08-22 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 06:00:00-03:00,1.14,1.11,0.58,0.17,0.56,0.43,3.0,0.75,0.99,0.5
2023-08-23 07:00:00-03:00,7.9,7.9,3.9,0.88,6.38,6.09,20.58,5.14,12.47,6.24
2023-08-23 08:00:00-03:00,14.29,14.26,9.94,6.14,14.9,14.75,44.63,11.16,29.65,14.82
2023-08-23 09:00:00-03:00,18.6,18.56,15.47,11.94,22.04,22.23,64.57,16.14,44.27,22.14
2023-08-23 10:00:00-03:00,20.72,20.68,19.1,16.21,26.7,27.33,76.71,19.18,54.03,27.02
2023-08-23 11:00:00-03:00,20.92,20.84,20.74,18.71,28.93,29.94,81.21,20.3,58.87,29.44
2023-08-23 12:00:00-03:00,19.77,19.64,20.89,19.79,29.05,30.24,80.09,20.02,59.29,29.64
2023-08-23 13:00:00-03:00,16.42,16.29,18.46,18.43,25.36,26.5,69.6,17.4,51.86,25.93
2023-08-23 14:00:00-03:00,10.23,10.14,11.98,12.26,16.29,17.09,44.61,11.15,33.38,16.69
2023-08-23 15:00:00-03:00,2.48,2.46,3.08,3.31,3.57,3.75,11.33,2.83,7.32,3.66
2023-08-23 16:00:00-03:00,2.42,1.76,3.06,3.77,4.08,4.37,11.01,2.75,8.45,4.22
2023-08-23 17:00:00-03:00,0.74,0.72,1.53,1.99,1.92,2.09,4.98,1.25,4.01,2.0
2023-08-23 18:00:00-03:00,0.0,0.0,0.01,0.01,0.0,0.0,0.02,0.0,0.0,0.0
2023-08-23 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 06:00:00-03:00,0.95,0.95,0.51,0.18,0.51,0.4,2.59,0.65,0.91,0.46
2023-08-24 07:00:00-03:00,7.27,7.26,3.69,0.99,5.93,5.63,19.21,4.8,11.56,5.78
2023-08-24 08:00:00-03:00,13.27,13.25,9.26,5.81,13.83,13.78,41.59,10.4,27.61,13.8
2023-08-24 09:00:00-03:00,14.12,13.99,11.93,9.53,16.36,16.87,49.57,12.39,33.23,16.62
2023-08-24 10:00:00-03:00,19.79,19.59,18.17,15.69,25.32,26.11,73.24,18.31,51.43,25.72
2023-08-24 11:00:00-03:00,16.77,16.44,16.42,15.32,20.74,21.44,64.95,16.24,42.18,21.09
2023-08-24 12:00:00-03:00,15.52,15.28,15.91,15.15,20.91,21.6,61.86,15.46,42.51,21.26
2023-08-24 13:00:00-03:00,10.88,10.75,11.81,11.73,16.31,16.97,45.17,11.29,33.28,16.64
2023-08-24 14:00:00-03:00,10.0,9.87,11.37,11.6,14.25,15.05,42.84,10.71,29.3,14.65
2023-08-24 15:00:00-03:00,4.25,4.21,4.46,4.3,5.12,5.32,17.22,4.31,10.44,5.22
2023-08-24 16:00:00-03:00,2.7,2.68,2.86,2.74,3.3,3.44,10.98,2.74,6.74,3.37
2023-08-24 17:00:00-03:00,0.82,0.82,1.3,1.56,1.48,1.57,4.5,1.12,3.05,1.52
2023-08-24 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0
2023-08-24 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 06:00:00-03:00,0.76,0.76,0.46,0.22,0.49,0.39,2.2,0.55,0.88,0.44
2023-08-25 07:00:00-03:00,6.53,6.49,3.43,1.11,5.3,5.04,17.56,4.39,10.34,5.17
2023-08-25 08:00:00-03:00,13.4,13.29,9.45,6.02,13.87,13.85,42.16,10.54,27.72,13.86
2023-08-25 09:00:00-03:00,17.88,17.64,14.8,11.63,20.82,21.31,61.95,15.49,42.13,21.06
2023-08-25 10:00:00-03:00,20.44,20.0,18.47,16.1,25.82,26.55,75.01,18.75,52.37,26.18
2023-08-25 11:00:00-03:00,21.75,21.33,21.24,19.69,28.98,30.4,84.01,21.0,59.38,29.69
2023-08-25 12:00:00-03:00,19.49,19.13,20.05,19.36,26.96,28.0,78.03,19.51,54.96,27.48
2023-08-25 13:00:00-03:00,11.87,11.72,12.81,12.67,16.73,17.39,49.07,12.27,34.12,17.06
2023-08-25 14:00:00-03:00,10.51,10.38,12.25,12.68,16.36,17.08,45.82,11.46,33.44,16.72
2023-08-25 15:00:00-03:00,7.49,7.35,10.6,12.2,15.05,15.88,37.64,9.41,30.93,15.46
2023-08-25 16:00:00-03:00,3.02,2.92,6.0,7.72,8.79,9.28,19.66,4.92,18.07,9.04
2023-08-25 17:00:00-03:00,0.92,0.92,1.26,1.43,1.49,1.58,4.53,1.13,3.07,1.54
2023-08-25 18:00:00-03:00,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2023-08-25 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 06:00:00-03:00,0.18,0.18,0.16,0.13,0.14,0.14,0.65,0.16,0.28,0.14
2023-08-26 07:00:00-03:00,3.53,3.53,2.2,1.12,3.36,3.29,10.38,2.6,6.65,3.32
2023-08-26 08:00:00-03:00,13.39,13.37,9.86,6.66,14.04,14.24,43.28,10.82,28.28,14.14
2023-08-26 09:00:00-03:00,17.14,17.06,14.8,11.96,19.86,20.46,60.96,15.24,40.32,20.16
2023-08-26 10:00:00-03:00,19.61,19.44,18.3,16.06,24.71,25.8,73.41,18.35,50.51,25.26
2023-08-26 11:00:00-03:00,12.94,12.76,12.92,12.17,16.0,16.82,50.79,12.7,32.82,16.41
2023-08-26 12:00:00-03:00,15.86,15.69,16.51,15.82,21.86,23.02,63.88,15.97,44.88,22.44
2023-08-26 13:00:00-03:00,16.54,16.33,18.18,18.18,24.03,25.44,69.23,17.31,49.47,24.74
2023-08-26 14:00:00-03:00,10.24,10.07,11.45,11.68,14.93,15.84,43.44,10.86,30.77,15.38
2023-08-26 15:00:00-03:00,5.6,5.56,6.08,6.0,7.56,7.95,23.24,5.81,15.51,7.76
2023-08-26 16:00:00-03:00,2.69,2.68,2.84,2.76,3.52,3.7,10.97,2.74,7.22,3.61
2023-08-26 17:00:00-03:00,0.83,0.82,0.84,0.79,1.01,1.05,3.28,0.82,2.06,1.03
2023-08-26 18:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 05:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 06:00:00-03:00,0.71,0.7,0.5,0.34,0.54,0.46,2.25,0.56,1.0,0.5
2023-08-27 07:00:00-03:00,3.71,3.69,2.51,1.5,3.53,3.54,11.41,2.85,7.07,3.54
2023-08-27 08:00:00-03:00,12.62,12.51,9.2,6.25,12.93,13.07,40.58,10.14,26.0,13.0
2023-08-27 09:00:00-03:00,18.28,18.03,15.35,12.31,21.32,21.89,63.97,15.99,43.21,21.6
2023-08-27 10:00:00-03:00,16.79,16.48,15.33,13.56,20.79,21.84,62.16,15.54,42.63,21.32
2023-08-27 11:00:00-03:00,18.98,18.88,18.66,17.01,25.17,26.26,73.53,18.38,51.43,25.72
2023-08-27 12:00:00-03:00,18.89,18.92,19.99,18.94,26.54,27.82,76.74,19.18,54.36,27.18
2023-08-27 13:00:00-03:00,13.3,13.26,14.46,14.12,18.66,19.64,55.14,13.78,38.3,19.15
2023-08-27 14:00:00-03:00,11.2,11.11,12.78,13.02,17.33,18.32,48.11,12.03,35.65,17.82
2023-08-27 15:00:00-03:00,2.88,2.87,2.91,2.72,3.62,3.79,11.38,2.84,7.41,3.7
2023-08-27 16:00:00-03:00,1.81,1.8,1.96,1.93,2.39,2.51,7.5,1.88,4.9,2.45
2023-08-27 17:00:00-03:00,1.28,1.27,1.64,1.78,1.92,2.05,5.97,1.49,3.97,1.98
2023-08-27 18:00:00-03:00,0.0,0.01,0.01,0.01,0.0,0.0,0.03,0.01,0.0,0.0
2023-08-27 19:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 20:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 21:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 22:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27 23:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 00:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 01:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 02:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 03:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28 04:00:00-03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
