date_time,ldtea_avg,ldtea_total,air_temp,ghi,gti
2023-07-30 12:00:00-03:00,19.33,77.31,27.75,795.5,907.25
2023-07-30 13:00:00-03:00,18.92,75.7,28.0,715.75,812.5
2023-07-30 14:00:00-03:00,16.64,66.57,28.0,598.5,684.0
2023-07-30 15:00:00-03:00,8.0,32.0,28.0,435.25,505.5
2023-07-30 16:00:00-03:00,1.48,5.91,27.75,184.75,190.75
2023-07-30 17:00:00-03:00,0.77,3.1,26.0,52.75,59.25
2023-07-30 18:00:00-03:00,0.01,0.03,24.0,0.0,0.0
2023-07-30 19:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2023-07-30 20:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-07-30 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-07-30 22:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-07-30 23:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-07-31 00:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-07-31 01:00:00-03:00,0.0,0.0,17.25,0.0,0.0
2023-07-31 02:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-07-31 03:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-07-31 04:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-07-31 05:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-07-31 06:00:00-03:00,0.3,1.22,16.0,7.0,10.25
2023-07-31 07:00:00-03:00,4.19,16.76,18.0,153.5,219.5
2023-07-31 08:00:00-03:00,9.84,39.36,20.0,379.0,474.25
2023-07-31 09:00:00-03:00,15.18,60.73,22.0,583.5,695.5
2023-07-31 10:00:00-03:00,18.58,74.32,23.5,739.0,861.0
2023-07-31 11:00:00-03:00,20.04,80.14,26.0,831.75,959.25
2023-07-31 12:00:00-03:00,19.82,79.27,27.25,846.5,972.5
2023-07-31 13:00:00-03:00,15.93,63.74,28.0,685.25,768.75
2023-07-31 14:00:00-03:00,14.91,59.65,28.0,562.0,631.0
2023-07-31 15:00:00-03:00,5.08,20.3,28.0,436.25,502.25
2023-07-31 16:00:00-03:00,4.79,19.15,27.25,265.25,333.25
2023-07-31 17:00:00-03:00,1.17,4.69,25.25,75.5,114.5
2023-07-31 18:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-07-31 19:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-07-31 20:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-07-31 21:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-07-31 22:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-07-31 23:00:00-03:00,0.0,0.0,18.75,0.0,0.0
2023-08-01 00:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-01 01:00:00-03:00,0.0,0.0,17.25,0.0,0.0
2023-08-01 02:00:00-03:00,0.0,0.0,16.25,0.0,0.0
2023-08-01 03:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-01 04:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-08-01 05:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-08-01 06:00:00-03:00,0.34,1.36,16.0,7.25,10.75
2023-08-01 07:00:00-03:00,4.34,17.38,18.75,156.25,222.0
2023-08-01 08:00:00-03:00,10.04,40.14,20.75,383.75,478.75
2023-08-01 09:00:00-03:00,15.35,61.41,22.5,590.75,702.25
2023-08-01 10:00:00-03:00,18.6,74.4,24.0,749.0,870.75
2023-08-01 11:00:00-03:00,20.05,80.2,26.0,842.25,970.0
2023-08-01 12:00:00-03:00,19.49,77.97,27.0,864.75,993.5
2023-08-01 13:00:00-03:00,17.9,71.61,28.0,788.75,906.5
2023-08-01 14:00:00-03:00,14.73,58.91,28.0,664.0,772.0
2023-08-01 15:00:00-03:00,10.01,40.05,28.0,515.25,620.25
2023-08-01 16:00:00-03:00,4.7,18.81,27.25,297.0,382.75
2023-08-01 17:00:00-03:00,1.18,4.74,25.75,77.25,115.75
2023-08-01 18:00:00-03:00,0.0,0.01,23.25,0.0,0.0
2023-08-01 19:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-08-01 20:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-01 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-01 22:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-08-01 23:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-08-02 00:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-02 01:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-02 02:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-02 03:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-02 04:00:00-03:00,0.0,0.0,15.5,0.0,0.0
2023-08-02 05:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-08-02 06:00:00-03:00,0.35,1.4,15.5,7.5,11.5
2023-08-02 07:00:00-03:00,4.34,17.37,18.0,159.0,225.5
2023-08-02 08:00:00-03:00,10.03,40.11,20.0,388.5,484.0
2023-08-02 09:00:00-03:00,15.3,61.2,21.75,595.0,706.25
2023-08-02 10:00:00-03:00,18.68,74.71,23.5,753.0,874.25
2023-08-02 11:00:00-03:00,20.21,80.84,25.0,847.25,974.0
2023-08-02 12:00:00-03:00,20.01,80.04,26.75,869.75,997.5
2023-08-02 13:00:00-03:00,18.2,72.8,27.0,798.5,917.0
2023-08-02 14:00:00-03:00,14.83,59.33,27.75,672.25,780.75
2023-08-02 15:00:00-03:00,10.06,40.22,28.0,520.75,626.0
2023-08-02 16:00:00-03:00,4.75,19.01,27.0,301.5,387.25
2023-08-02 17:00:00-03:00,1.21,4.83,25.25,79.5,119.5
2023-08-02 18:00:00-03:00,0.0,0.02,22.75,0.0,0.0
2023-08-02 19:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-02 20:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2023-08-02 21:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-08-02 22:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-02 23:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-08-03 00:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-08-03 01:00:00-03:00,0.0,0.0,15.75,0.0,0.0
2023-08-03 02:00:00-03:00,0.0,0.0,14.75,0.0,0.0
2023-08-03 03:00:00-03:00,0.0,0.0,14.0,0.0,0.0
2023-08-03 04:00:00-03:00,0.0,0.0,14.0,0.0,0.0
2023-08-03 05:00:00-03:00,0.0,0.0,13.0,0.0,0.0
2023-08-03 06:00:00-03:00,0.38,1.54,14.0,8.25,12.5
2023-08-03 07:00:00-03:00,4.5,17.99,17.0,164.0,232.25
2023-08-03 08:00:00-03:00,10.03,40.11,20.0,395.75,492.0
2023-08-03 09:00:00-03:00,15.0,59.99,22.25,604.25,716.0
2023-08-03 10:00:00-03:00,18.16,72.64,23.5,763.5,885.0
2023-08-03 11:00:00-03:00,19.42,77.68,25.75,858.25,985.0
2023-08-03 12:00:00-03:00,19.21,76.83,27.25,880.0,1008.5
2023-08-03 13:00:00-03:00,17.88,71.53,28.0,823.25,946.75
2023-08-03 14:00:00-03:00,14.4,57.59,28.25,678.0,786.25
2023-08-03 15:00:00-03:00,9.72,38.88,28.75,526.0,631.5
2023-08-03 16:00:00-03:00,4.61,18.44,28.0,305.75,392.25
2023-08-03 17:00:00-03:00,1.17,4.69,26.0,81.75,122.75
2023-08-03 18:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-08-03 19:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-08-03 20:00:00-03:00,0.0,0.0,20.75,0.0,0.0
2023-08-03 21:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-08-03 22:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-03 23:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-08-04 00:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-04 01:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-04 02:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-08-04 03:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-08-04 04:00:00-03:00,0.0,0.0,14.25,0.0,0.0
2023-08-04 05:00:00-03:00,0.0,0.0,13.0,0.0,0.0
2023-08-04 06:00:00-03:00,0.45,1.78,14.0,7.75,10.25
2023-08-04 07:00:00-03:00,4.68,18.71,17.5,162.75,226.25
2023-08-04 08:00:00-03:00,9.89,39.57,21.0,394.75,488.5
2023-08-04 09:00:00-03:00,14.12,56.46,23.25,599.5,707.75
2023-08-04 10:00:00-03:00,16.58,66.32,24.5,686.75,780.75
2023-08-04 11:00:00-03:00,18.65,74.6,26.5,785.5,888.25
2023-08-04 12:00:00-03:00,18.69,74.76,27.75,828.0,939.0
2023-08-04 13:00:00-03:00,17.66,70.64,28.0,801.0,915.5
2023-08-04 14:00:00-03:00,14.68,58.73,28.5,677.0,783.0
2023-08-04 15:00:00-03:00,9.95,39.81,29.0,526.25,629.75
2023-08-04 16:00:00-03:00,4.65,18.62,28.25,305.75,390.0
2023-08-04 17:00:00-03:00,1.15,4.59,26.5,82.0,121.5
2023-08-04 18:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2023-08-04 19:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2023-08-04 20:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-08-04 21:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-04 22:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-04 23:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-08-05 00:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-08-05 01:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-05 02:00:00-03:00,0.0,0.0,15.75,0.0,0.0
2023-08-05 03:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-08-05 04:00:00-03:00,0.0,0.0,14.75,0.0,0.0
2023-08-05 05:00:00-03:00,0.0,0.0,14.0,0.0,0.0
2023-08-05 06:00:00-03:00,0.14,0.56,15.25,7.0,8.0
2023-08-05 07:00:00-03:00,4.39,17.57,17.75,161.75,224.25
2023-08-05 08:00:00-03:00,10.1,40.4,21.0,391.0,481.5
2023-08-05 09:00:00-03:00,15.43,61.73,23.0,598.0,704.25
2023-08-05 10:00:00-03:00,18.7,74.81,24.5,756.75,873.5
2023-08-05 11:00:00-03:00,20.06,80.23,27.0,852.0,974.5
2023-08-05 12:00:00-03:00,19.7,78.78,28.75,875.25,999.0
2023-08-05 13:00:00-03:00,17.9,71.6,29.0,824.5,945.0
2023-08-05 14:00:00-03:00,14.65,58.59,29.5,688.75,797.25
2023-08-05 15:00:00-03:00,9.99,39.96,30.0,524.0,625.0
2023-08-05 16:00:00-03:00,4.82,19.29,29.0,304.0,386.0
2023-08-05 17:00:00-03:00,1.11,4.44,27.25,79.25,114.5
2023-08-05 18:00:00-03:00,0.0,0.0,24.5,0.0,0.0
2023-08-05 19:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-08-05 20:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-08-05 21:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-08-05 22:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-05 23:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2023-08-06 00:00:00-03:00,0.0,0.0,19.25,0.0,0.0
2023-08-06 01:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-08-06 02:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-08-06 03:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-06 04:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-06 05:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-06 06:00:00-03:00,0.42,1.68,17.0,9.25,13.75
2023-08-06 07:00:00-03:00,4.47,17.86,19.25,168.0,233.25
2023-08-06 08:00:00-03:00,10.44,41.76,21.5,400.5,492.75
2023-08-06 09:00:00-03:00,15.8,63.2,23.5,610.0,718.25
2023-08-06 10:00:00-03:00,19.25,77.0,25.5,770.5,888.5
2023-08-06 11:00:00-03:00,20.74,82.95,27.25,866.25,990.0
2023-08-06 12:00:00-03:00,20.37,81.48,29.0,889.75,1014.75
2023-08-06 13:00:00-03:00,18.68,74.72,29.75,838.75,960.75
2023-08-06 14:00:00-03:00,15.15,60.58,30.0,701.5,811.25
2023-08-06 15:00:00-03:00,10.29,41.16,30.0,537.0,640.0
2023-08-06 16:00:00-03:00,4.95,19.81,29.25,315.0,400.5
2023-08-06 17:00:00-03:00,1.35,5.39,27.5,86.75,129.5
2023-08-06 18:00:00-03:00,0.0,0.02,24.75,0.0,0.0
2023-08-06 19:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-08-06 20:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-08-06 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-06 22:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2023-08-06 23:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-07 00:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-07 01:00:00-03:00,0.0,0.0,17.25,0.0,0.0
2023-08-07 02:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-07 03:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-08-07 04:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-07 05:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-07 06:00:00-03:00,0.49,1.95,16.5,9.75,14.75
2023-08-07 07:00:00-03:00,4.68,18.7,18.75,171.5,237.0
2023-08-07 08:00:00-03:00,10.54,42.16,21.0,404.0,495.5
2023-08-07 09:00:00-03:00,15.82,63.27,22.75,611.5,717.75
2023-08-07 10:00:00-03:00,19.11,76.43,24.75,770.0,886.0
2023-08-07 11:00:00-03:00,20.18,80.72,27.25,864.25,985.5
2023-08-07 12:00:00-03:00,19.6,78.38,29.25,885.75,1008.5
2023-08-07 13:00:00-03:00,18.01,72.04,30.0,833.75,953.0
2023-08-07 14:00:00-03:00,14.72,58.9,30.0,695.0,801.75
2023-08-07 15:00:00-03:00,9.99,39.97,30.0,530.25,629.5
2023-08-07 16:00:00-03:00,4.82,19.26,29.75,308.75,389.5
2023-08-07 17:00:00-03:00,1.31,5.25,27.75,84.5,123.0
2023-08-07 18:00:00-03:00,0.0,0.02,24.5,0.0,0.0
2023-08-07 19:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-08-07 20:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-08-07 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-07 22:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-08-07 23:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-08 00:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-08-08 01:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-08 02:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-08 03:00:00-03:00,0.0,0.0,15.5,0.0,0.0
2023-08-08 04:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-08-08 05:00:00-03:00,0.0,0.0,15.0,0.0,0.0
2023-08-08 06:00:00-03:00,0.45,1.79,15.5,10.0,15.0
2023-08-08 07:00:00-03:00,4.63,18.53,18.5,171.5,235.0
2023-08-08 08:00:00-03:00,10.3,41.18,22.25,405.25,495.0
2023-08-08 09:00:00-03:00,15.48,61.93,24.5,615.0,720.25
2023-08-08 10:00:00-03:00,19.0,75.99,26.0,775.5,890.75
2023-08-08 11:00:00-03:00,20.7,82.82,28.25,871.25,991.75
2023-08-08 12:00:00-03:00,20.3,81.2,30.0,894.0,1016.5
2023-08-08 13:00:00-03:00,18.42,73.67,30.0,842.0,961.0
2023-08-08 14:00:00-03:00,15.01,60.06,30.5,719.5,831.0
2023-08-08 15:00:00-03:00,10.2,40.78,30.75,537.0,636.5
2023-08-08 16:00:00-03:00,4.88,19.5,30.0,313.75,394.75
2023-08-08 17:00:00-03:00,1.23,4.94,28.0,86.5,125.25
2023-08-08 18:00:00-03:00,0.0,0.02,24.75,0.0,0.0
2023-08-08 19:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2023-08-08 20:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-08-08 21:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-08-08 22:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-08 23:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-08-09 00:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-08-09 01:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-09 02:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-09 03:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-09 04:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-09 05:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-09 06:00:00-03:00,0.45,1.78,17.5,10.5,15.5
2023-08-09 07:00:00-03:00,4.57,18.29,19.25,171.5,233.25
2023-08-09 08:00:00-03:00,10.52,42.07,20.75,402.5,489.75
2023-08-09 09:00:00-03:00,15.93,63.71,22.5,609.75,712.25
2023-08-09 10:00:00-03:00,19.46,77.84,24.25,768.5,881.0
2023-08-09 11:00:00-03:00,21.06,84.24,26.25,862.75,980.5
2023-08-09 12:00:00-03:00,20.73,82.93,28.25,884.25,1003.0
2023-08-09 13:00:00-03:00,18.53,74.13,29.0,830.75,946.75
2023-08-09 14:00:00-03:00,14.95,59.81,29.25,708.75,816.5
2023-08-09 15:00:00-03:00,10.07,40.28,29.5,528.25,624.25
2023-08-09 16:00:00-03:00,4.78,19.1,29.0,307.5,385.25
2023-08-09 17:00:00-03:00,1.24,4.95,27.25,84.75,121.5
2023-08-09 18:00:00-03:00,0.0,0.0,25.0,0.0,0.0
2023-08-09 19:00:00-03:00,0.0,0.0,23.25,0.0,0.0
2023-08-09 20:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-08-09 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-08-09 22:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-08-09 23:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-08-10 00:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2023-08-10 01:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-10 02:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-10 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-10 04:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-10 05:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-10 06:00:00-03:00,0.44,1.77,17.5,10.75,16.25
2023-08-10 07:00:00-03:00,4.59,18.34,19.5,172.5,233.0
2023-08-10 08:00:00-03:00,10.47,41.87,21.25,403.5,489.5
2023-08-10 09:00:00-03:00,15.81,63.25,22.75,611.5,713.25
2023-08-10 10:00:00-03:00,19.2,76.81,24.5,769.0,880.75
2023-08-10 11:00:00-03:00,20.59,82.37,26.5,863.25,979.75
2023-08-10 12:00:00-03:00,19.92,79.66,28.25,885.5,1002.75
2023-08-10 13:00:00-03:00,17.57,70.29,29.0,833.5,948.25
2023-08-10 14:00:00-03:00,15.18,60.7,30.0,678.5,775.5
2023-08-10 15:00:00-03:00,10.69,42.75,30.0,531.25,626.25
2023-08-10 16:00:00-03:00,4.93,19.71,29.25,311.25,389.0
2023-08-10 17:00:00-03:00,1.16,4.65,27.75,85.25,120.5
2023-08-10 18:00:00-03:00,0.0,0.01,25.25,0.0,0.0
2023-08-10 19:00:00-03:00,0.0,0.0,24.0,0.0,0.0
2023-08-10 20:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-08-10 21:00:00-03:00,0.0,0.0,22.0,0.0,0.0
2023-08-10 22:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-08-10 23:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-08-11 00:00:00-03:00,0.0,0.0,20.0,0.0,0.0
2023-08-11 01:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-11 02:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-08-11 03:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-11 04:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-11 05:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-08-11 06:00:00-03:00,0.44,1.75,17.5,9.5,11.25
2023-08-11 07:00:00-03:00,2.92,11.7,19.5,164.25,208.0
2023-08-11 08:00:00-03:00,10.66,42.66,21.5,409.75,495.0
2023-08-11 09:00:00-03:00,13.58,54.32,23.25,566.0,645.0
2023-08-11 10:00:00-03:00,17.34,69.36,24.75,730.25,826.25
2023-08-11 12:00:00-03:00,16.01,64.05,29.0,760.25,834.5
2023-08-11 13:00:00-03:00,16.84,67.37,30.0,729.75,807.75
2023-08-11 14:00:00-03:00,14.36,57.45,30.0,657.75,743.25
2023-08-11 15:00:00-03:00,9.09,36.35,30.0,532.75,624.75
2023-08-11 16:00:00-03:00,5.57,22.27,29.5,311.25,385.75
2023-08-11 17:00:00-03:00,1.07,4.29,27.75,82.5,114.0
2023-08-11 18:00:00-03:00,0.0,0.0,25.0,0.0,0.0
2023-08-11 19:00:00-03:00,0.0,0.0,23.5,0.0,0.0
2023-08-11 20:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-08-11 21:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2023-08-11 22:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-08-11 23:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-08-12 00:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-12 01:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-08-12 02:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-08-12 03:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-12 04:00:00-03:00,0.0,0.0,16.5,0.0,0.0
2023-08-12 05:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-12 06:00:00-03:00,0.44,1.77,16.5,9.25,10.0
2023-08-12 07:00:00-03:00,3.65,14.6,19.25,161.25,200.75
2023-08-12 08:00:00-03:00,10.67,42.68,22.0,398.75,475.5
2023-08-12 09:00:00-03:00,15.24,60.96,24.0,627.75,727.5
2023-08-12 10:00:00-03:00,16.96,67.86,26.0,744.0,840.5
2023-08-12 11:00:00-03:00,19.04,76.15,28.0,809.5,903.5
2023-08-12 12:00:00-03:00,17.44,69.78,29.25,771.25,847.75
2023-08-12 13:00:00-03:00,15.91,63.65,30.0,746.0,828.0
2023-08-12 14:00:00-03:00,11.7,46.79,30.0,612.25,678.5
2023-08-12 15:00:00-03:00,9.27,37.07,30.0,523.75,609.25
2023-08-12 16:00:00-03:00,5.3,21.21,29.25,297.25,360.0
2023-08-12 17:00:00-03:00,1.06,4.22,27.5,76.5,95.5
2023-08-12 18:00:00-03:00,0.0,0.0,24.5,0.0,0.0
2023-08-12 19:00:00-03:00,0.0,0.0,22.75,0.0,0.0
2023-08-12 20:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-08-12 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-12 22:00:00-03:00,0.0,0.0,20.5,0.0,0.0
2023-08-12 23:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2023-08-13 00:00:00-03:00,0.0,0.0,18.5,0.0,0.0
2023-08-13 01:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-13 02:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-13 03:00:00-03:00,0.0,0.0,16.75,0.0,0.0
2023-08-13 04:00:00-03:00,0.0,0.0,16.0,0.0,0.0
2023-08-13 05:00:00-03:00,0.0,0.0,16.25,0.0,0.0
2023-08-13 06:00:00-03:00,0.28,1.1,17.5,11.0,14.5
2023-08-13 07:00:00-03:00,4.77,19.08,19.5,167.25,210.5
2023-08-13 08:00:00-03:00,10.56,42.22,21.75,409.75,491.0
2023-08-13 09:00:00-03:00,15.81,63.24,23.5,619.0,716.0
2023-08-13 10:00:00-03:00,18.92,75.7,25.25,777.75,884.0
2023-08-13 11:00:00-03:00,20.46,81.85,27.25,870.75,982.25
2023-08-13 12:00:00-03:00,20.25,81.01,29.0,885.75,997.0
2023-08-13 13:00:00-03:00,16.74,66.97,29.0,810.75,912.5
2023-08-13 14:00:00-03:00,11.5,46.02,29.5,676.25,767.25
2023-08-13 15:00:00-03:00,9.75,39.0,29.0,533.25,623.0
2023-08-13 16:00:00-03:00,4.32,17.28,28.5,280.75,332.0
2023-08-13 17:00:00-03:00,1.44,5.78,27.0,62.0,65.5
2023-08-13 18:00:00-03:00,0.0,0.0,25.0,0.0,0.0
2023-08-13 19:00:00-03:00,0.0,0.0,23.0,0.0,0.0
2023-08-13 20:00:00-03:00,0.0,0.0,22.5,0.0,0.0
2023-08-13 21:00:00-03:00,0.0,0.0,21.75,0.0,0.0
2023-08-13 22:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-13 23:00:00-03:00,0.0,0.0,19.75,0.0,0.0
2023-08-14 00:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-14 01:00:00-03:00,0.0,0.0,18.25,0.0,0.0
2023-08-14 02:00:00-03:00,0.0,0.0,17.75,0.0,0.0
2023-08-14 03:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-14 04:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-14 05:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-14 06:00:00-03:00,0.57,2.27,17.5,11.25,13.75
2023-08-14 07:00:00-03:00,4.9,19.6,19.5,177.25,231.75
2023-08-14 08:00:00-03:00,10.53,42.11,21.5,407.75,486.25
2023-08-14 09:00:00-03:00,16.21,64.82,23.25,614.5,707.5
2023-08-14 10:00:00-03:00,19.57,78.29,24.5,772.0,874.75
2023-08-14 11:00:00-03:00,20.58,82.34,26.0,864.5,972.25
2023-08-14 12:00:00-03:00,18.16,72.64,27.0,807.5,893.5
2023-08-14 13:00:00-03:00,16.09,64.37,27.5,693.0,755.75
2023-08-14 14:00:00-03:00,14.45,57.81,27.0,618.75,687.0
2023-08-14 15:00:00-03:00,7.55,30.2,27.0,357.25,376.25
2023-08-14 16:00:00-03:00,4.34,17.35,26.75,290.0,346.25
2023-08-14 17:00:00-03:00,1.1,4.42,25.5,57.75,62.75
2023-08-14 18:00:00-03:00,0.0,0.01,23.75,0.0,0.0
2023-08-14 19:00:00-03:00,0.0,0.0,22.25,0.0,0.0
2023-08-14 20:00:00-03:00,0.0,0.0,21.5,0.0,0.0
2023-08-14 21:00:00-03:00,0.0,0.0,21.0,0.0,0.0
2023-08-14 22:00:00-03:00,0.0,0.0,20.25,0.0,0.0
2023-08-14 23:00:00-03:00,0.0,0.0,19.5,0.0,0.0
2023-08-15 00:00:00-03:00,0.0,0.0,19.0,0.0,0.0
2023-08-15 01:00:00-03:00,0.0,0.0,18.0,0.0,0.0
2023-08-15 02:00:00-03:00,0.0,0.0,17.5,0.0,0.0
2023-08-15 03:00:00-03:00,0.0,0.0,17.0,0.0,0.0
2023-08-15 04:00:00-03:00,0.0,0.0,16.5,0.0,0.0
2023-08-15 05:00:00-03:00,0.0,0.0,16.0,0.0,0.0
