date_time,pv_energy,pv_energy_est,gti,ghi,clearsky_gti,clearsky_ghi,gti_net,csi_mean,csi_std,csi_min,csi_max,csi_median,gti_varh_mean,gti_varh_std,gti_varh_min,gti_varh_max,gti_varh_median,temp_loss_pct_mean,temp_loss_pct_std,temp_loss_pct_min,temp_loss_pct_max,temp_loss_pct_median,gti_def_pct_mean,gti_def_pct_std,gti_def_pct_min,gti_def_pct_max,gti_def_pct_median,cloud_impact_mean,cloud_impact_std,cloud_impact_min,cloud_impact_max,cloud_impact_median,air_temp_mean,air_temp_std,air_temp_min,air_temp_max,air_temp_median,cell_temp_mean,cell_temp_std,cell_temp_min,cell_temp_max,cell_temp_median,wind_speed_10m_mean,wind_speed_10m_std,wind_speed_10m_min,wind_speed_10m_max,wind_speed_10m_median,cloud_opacity_mean,cloud_opacity_std,cloud_opacity_min,cloud_opacity_max,cloud_opacity_median,solar_hours,cloud_events,pr_solar,day_category
2024-05-05,563.4317,619.0811,6.9955,6.0378,7.2531,6.2061,6.2907,0.9393,0.108,0.4202,1.0,0.9881,54.3559,24.9195,8.3702,92.5692,59.0,7.8802,4.4212,0.0,13.475,8.8375,6.0749,10.8049,0.0,57.9832,1.1893,0.946,2.7966,0.0,18.6126,0.0119,25.0444,2.8491,18.0,28.0,26.0,44.4764,11.4886,18.3438,58.6875,47.0938,4.1519,0.6589,2.7,5.5,4.1,4.257,6.524,0.0,32.1,1.0,11.25,0,0.9645,0
2024-05-06,371.3133,453.5611,5.0518,4.6063,7.076,6.0464,4.6818,0.723,0.1643,0.4234,1.0,0.7421,64.3863,27.334,24.1372,125.0892,60.0691,5.7725,3.3129,0.0,10.1875,6.6438,27.7001,16.4291,0.0,57.6605,25.7864,8.0189,7.2553,0.0,29.4068,5.6565,25.0373,2.8322,19.0,28.0,26.0,39.1747,8.7774,19.4375,50.4688,41.6094,4.706,0.7973,3.0,5.9,4.9,21.8157,12.5529,0.0,51.0,22.0,11.1667,2,0.7139,3
2024-05-07,615.5683,626.0846,7.0201,5.987,7.1078,6.055,6.3445,0.9873,0.0399,0.6571,1.0,1.0,51.9962,23.891,11.4822,85.381,57.9328,7.7303,4.1712,0.0,13.05,8.7688,1.2723,3.9936,0.0,34.2857,0.0,0.0989,0.5904,0.0,5.76,0.0,24.5299,2.7053,19.0,27.0,26.0,44.1756,10.7288,19.8438,57.625,46.9219,4.3799,0.8571,2.7,5.7,4.4,0.9537,2.2684,0.0,16.8,0.0,11.1667,0,0.9877,0
2024-05-08,593.48,622.8139,7.0338,6.018,7.2463,6.1536,6.329,0.9519,0.1011,0.5312,1.0,1.0,55.3514,27.9976,3.1861,123.7202,55.6747,7.8831,4.4454,0.0,13.4375,8.9438,4.8112,10.1136,0.0,46.875,0.0,0.8135,2.2831,0.0,12.9844,0.0,24.8209,3.2091,17.0,28.0,26.0,44.5049,11.5129,17.875,58.5938,47.3594,3.3127,0.9228,1.9,5.0,3.1,3.409,6.5877,0.0,27.7,0.0,11.1667,0,0.9707,0
2024-05-09,622.64,641.6994,7.2329,6.127,7.2329,6.127,6.504,1.0,0.0,1.0,1.0,1.0,52.6463,25.0783,3.0699,86.6249,58.4834,8.0606,4.4088,0.0,13.3875,9.1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.709,3.0357,17.0,28.0,26.0,44.9503,11.4275,17.8125,58.4688,47.7656,3.4791,0.5971,2.1,4.0,3.8,0.0007,0.0086,0.0,0.1,0.0,11.1667,0,1.0,0
2024-05-10,542.635,613.7087,6.843,5.8178,7.2318,6.1138,6.2107,0.9629,0.0561,0.7772,1.0,1.0,55.399,21.263,15.7788,85.635,58.861,7.5178,3.9901,0.0,12.9625,8.8688,3.7058,5.6101,0.0,22.2803,0.0,0.3914,0.7618,0.0,4.2333,0.0,24.4179,2.9693,17.0,27.0,26.0,43.5681,10.4483,17.8125,57.4062,47.1719,3.5254,0.8069,2.1,4.8,3.5,3.2254,4.884,0.0,19.0,0.0,11.1667,1,0.9462,0
2024-05-11,590.9492,624.6579,7.059,6.009,7.1915,6.069,6.3321,0.9302,0.1741,0.3363,1.0,1.0,54.3286,30.8903,3.1659,126.145,52.9963,8.1078,4.5283,0.0,13.625,9.35,6.9849,17.4148,0.0,66.3717,0.0,2.1507,6.0635,0.0,27.8097,0.0,24.9624,3.5235,16.0,28.0,26.0,44.8656,12.1236,16.75,59.0625,48.375,1.8414,0.5796,1.0,2.8,1.7,4.3496,10.7202,0.0,41.9,0.0,11.0833,0,0.9816,0
2024-05-12,603.9725,636.7387,7.2282,6.085,7.2282,6.085,6.4482,1.0,0.0,1.0,1.0,1.0,52.8892,25.1974,3.1659,87.5903,58.4097,8.7477,4.5669,0.0,14.225,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2331,3.8235,16.0,30.0,28.0,46.6133,11.9582,16.75,60.5625,49.875,1.7203,0.4217,0.8,2.2,1.7,0.0,0.0,0.0,0.0,0.0,11.0833,0,1.0,0
2024-05-13,561.3625,575.1506,6.4732,5.5356,6.9777,5.8758,5.8306,0.895,0.1415,0.3696,1.0,0.9473,57.1224,22.5148,13.8356,99.5539,54.8464,8.0622,4.0731,0.0,13.825,9.3312,10.497,14.1487,0.0,63.0435,5.2729,2.0424,4.4909,0.0,28.0543,0.2269,26.6364,3.2721,20.0,30.0,28.0,45.0263,10.4576,20.5312,59.5625,48.3281,0.8008,0.28,0.1,1.2,0.8,7.4561,9.2125,0.0,44.5,4.3,11.0,2,0.9277,3
2024-05-14,567.4067,607.7303,6.8849,5.8113,6.9984,5.877,6.1602,0.9578,0.1192,0.3143,1.0,1.0,53.4293,27.647,2.9797,108.0289,52.6883,8.4429,4.4223,0.0,13.85,9.5375,4.2205,11.9181,0.0,68.5714,0.0,0.9338,3.5443,0.0,30.5143,0.0,26.5489,3.173,19.0,30.0,28.0,45.9612,11.3583,19.625,59.625,48.8438,2.0383,0.4344,1.3,2.8,2.0,2.6586,7.0316,0.0,44.5,0.0,11.0833,0,0.9838,0
2024-05-15,601.25,629.9658,7.1307,5.9772,7.1307,5.9772,6.3821,1.0,0.0,1.0,1.0,1.0,52.5038,25.0609,2.9064,85.8882,58.2359,8.4879,4.476,0.0,13.975,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9173,3.6908,18.0,30.0,28.0,46.0226,11.5998,18.5938,59.9375,48.75,3.0406,0.5673,1.9,3.7,3.2,0.0,0.0,0.0,0.0,0.0,11.0833,0,1.0,0
2024-05-16,606.0742,632.1572,7.1558,5.9808,7.1558,5.9808,6.4038,1.0,0.0,1.0,1.0,1.0,52.629,25.141,3.0289,87.4885,58.1791,8.4669,4.508,0.0,13.9375,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8045,3.363,18.0,29.0,27.0,45.9805,11.6553,18.5938,59.8438,48.75,3.8406,0.7981,2.5,5.3,3.6,0.0,0.0,0.0,0.0,0.0,11.0833,0,1.0,0
2024-05-17,601.2383,626.4041,7.0423,5.8815,7.0621,5.8965,6.3489,0.9958,0.0258,0.7059,1.0,1.0,52.2498,24.4225,3.1176,87.3377,56.0184,7.8743,4.3207,0.0,13.175,8.825,0.4249,2.5847,0.0,29.4118,0.0,0.0328,0.3467,0.0,4.0,0.0,24.5714,3.0533,17.0,28.0,26.0,44.4276,11.3248,17.375,57.9375,47.0625,3.3271,0.7007,1.8,4.4,3.3,0.285,1.2521,0.0,13.6,0.0,11.0833,0,0.9972,0
2024-05-18,590.7525,629.3084,7.0855,5.9063,7.0898,5.908,6.3784,0.9981,0.0155,0.8601,1.0,1.0,52.4035,25.095,3.0883,87.4392,57.9064,7.974,4.398,0.0,13.225,9.025,0.1891,1.5462,0.0,13.9896,0.0,0.0144,0.1194,0.0,1.1472,0.0,24.6241,3.4872,16.0,28.0,26.0,44.602,11.6705,16.5,58.0625,47.5625,2.7782,0.6886,1.8,4.1,2.6,0.1135,0.9258,0.0,8.2,0.0,11.0833,0,0.9994,0
2024-05-19,492.41,586.2903,6.6145,5.5904,6.9733,5.8056,5.964,0.9107,0.1559,0.4543,1.0,1.0,54.2715,26.5157,5.4013,117.5906,52.89,7.639,4.4004,0.0,13.0875,8.7375,8.9268,15.5949,0.0,54.5692,0.0,2.0115,4.7203,0.0,21.5003,0.0,25.1729,3.6297,17.0,29.0,26.0,43.8228,11.5343,17.4375,57.7188,46.8438,2.3767,0.4957,1.5,3.2,2.3,5.988,9.7425,0.0,39.4,0.0,11.0833,1,0.9486,0
2024-05-20,452.5517,547.0036,6.0945,5.1787,6.7963,5.6581,5.5543,0.8809,0.146,0.1778,1.0,0.9072,58.1941,20.5452,22.5973,111.2902,58.7869,7.1999,3.725,0.0,12.3625,8.35,11.9148,14.5971,0.0,82.2222,9.2807,2.4903,6.4877,0.0,56.1578,0.7411,25.3893,2.8918,18.0,28.0,27.0,42.8354,9.6648,18.625,55.9062,45.875,3.4229,0.7727,1.7,4.5,3.5,8.8924,10.2299,0.0,68.3,8.0,10.9167,1,0.8967,3
2024-05-21,502.5458,562.0723,6.3144,5.3439,6.9336,5.7491,5.7232,0.8916,0.1325,0.4118,1.0,0.9434,56.1071,22.3146,12.9428,91.7279,59.7804,7.3572,4.0704,0.0,12.8625,8.2625,10.8385,13.2516,0.0,58.8235,5.6584,1.9565,3.1622,0.0,16.2941,0.2829,25.4361,2.7146,19.0,28.0,26.0,43.2399,10.4822,19.375,57.1562,45.6562,4.1361,0.7107,2.8,5.2,4.1,7.8158,8.7458,0.0,32.8,5.0,11.0833,3,0.9107,3
2024-05-22,562.3525,619.6369,6.9409,5.7534,7.0042,5.7966,6.281,0.9879,0.0435,0.6733,1.0,1.0,52.0004,25.1664,6.8733,92.3186,56.2952,7.5795,4.2358,0.0,12.95,8.525,1.2122,4.3542,0.0,32.6733,0.0,0.1076,0.5885,0.0,4.9663,0.0,24.1203,3.1576,17.0,27.0,25.0,43.6906,11.103,17.3438,57.375,46.3125,3.9421,0.6637,2.2,4.8,3.9,0.8083,2.3123,0.0,15.2,0.0,11.0833,0,0.991,0
2024-05-23,494.9917,538.1752,6.0328,5.1442,6.8645,5.6759,5.4931,0.8336,0.2086,0.2411,1.0,0.9428,59.5897,25.1937,7.7396,125.3464,61.7666,6.9271,3.9916,0.0,12.8625,7.6125,16.6392,20.8629,0.0,75.8865,5.7173,5.0285,9.0523,0.0,44.773,0.2859,24.7939,3.3483,17.0,28.0,26.0,42.0632,10.4815,17.4688,57.1562,44.0312,2.6672,0.6758,1.6,4.2,2.5,12.0893,14.9288,0.0,59.0,5.0,10.9167,4,0.8788,3
2024-05-24,508.8675,587.043,6.5544,5.4454,6.8731,5.6735,5.942,0.9517,0.0846,0.5385,1.0,0.9961,54.9641,19.3209,19.6305,92.1634,52.6903,7.6834,3.8862,0.0,12.875,8.9875,4.8269,8.4584,0.0,46.1538,0.3937,0.5504,1.5331,0.0,9.9692,0.0019,25.2672,3.0021,18.0,28.0,27.0,44.0298,10.1069,18.4375,57.1875,47.4688,1.9595,0.7853,0.1,2.9,2.1,3.516,4.8292,0.0,21.6,0.4,10.9167,1,0.9536,0
2024-05-25,537.1667,576.9277,6.4862,5.4355,6.8437,5.6495,5.8584,0.9043,0.1795,0.289,1.0,1.0,61.6052,28.4319,8.9861,134.6439,60.675,7.5807,4.2732,0.0,12.8875,8.825,9.5743,17.9548,0.0,71.0963,0.0,2.7001,6.9127,0.0,42.089,0.0,25.0153,3.1354,17.0,28.0,26.0,43.5828,11.3951,17.5938,57.2188,47.0625,2.5481,0.4859,1.5,3.2,2.6,6.4443,11.9573,0.0,59.2,0.0,10.9167,4,0.9478,0
2024-05-26,579.3183,611.2044,6.8631,5.6526,6.8635,5.6527,6.1947,0.9976,0.0272,0.6875,1.0,1.0,51.2829,24.6673,2.8604,86.1789,56.7719,7.822,4.2741,0.0,13.1375,8.7875,0.2367,2.72,0.0,31.25,0.0,0.0322,0.3699,0.0,4.25,0.0,24.7955,3.5052,17.0,28.0,26.0,44.2929,11.2163,17.7188,57.8438,46.9688,3.4295,0.8716,1.8,4.6,3.5,0.103,1.1837,0.0,13.6,0.0,11.0,0,0.9999,0
2024-05-27,477.895,600.4121,6.7257,5.557,6.8414,5.6213,6.0884,0.9606,0.1022,0.4301,1.0,1.0,52.3321,25.4794,3.0551,98.9044,54.783,7.5547,4.2429,0.0,12.85,8.3125,3.9363,10.2231,0.0,56.9892,0.0,0.6125,2.1577,0.0,14.9312,0.0,24.3664,3.5174,16.0,28.0,26.0,43.6193,11.1403,16.7188,57.125,45.7812,2.4947,0.8435,1.5,3.8,2.4,2.3435,5.213,0.0,26.2,0.0,10.9167,0,0.9831,0
2024-05-28,524.7408,572.1997,6.4108,5.3449,6.8177,5.6012,5.8137,0.9152,0.1422,0.3222,1.0,0.9986,56.5872,25.0111,7.4813,124.0647,57.2536,7.3552,4.1549,0.0,12.8375,8.325,8.4801,14.216,0.0,67.7778,0.1383,1.7304,4.6883,0.0,33.2111,0.0001,24.7481,3.4671,16.0,28.0,26.0,43.0995,10.963,16.6562,57.0938,45.8125,2.3489,0.3749,1.4,3.0,2.4,5.8382,9.0086,0.0,49.0,0.1,10.9167,1,0.9403,0
2024-05-29,527.455,577.4792,6.3925,5.3191,6.802,5.5848,5.8735,0.9217,0.1102,0.4375,1.0,0.9636,55.2739,23.6507,18.0678,97.4143,54.9314,6.3631,3.796,0.0,11.1,7.125,7.8344,11.0194,0.0,56.25,3.6359,1.129,2.4364,0.0,15.7231,0.1109,22.2955,3.4348,16.0,26.0,24.0,40.456,10.3589,16.3438,52.75,42.8125,2.6644,0.2662,2.0,3.1,2.6,5.4432,6.6746,0.0,29.2,3.05,11.0,1,0.9398,0
2024-05-30,557.4458,582.0294,6.4511,5.3275,6.7907,5.5678,5.902,0.9626,0.0577,0.7975,1.0,1.0,55.4015,18.7729,15.3258,85.3433,54.2896,6.8531,3.8847,0.0,11.925,7.95,3.7407,5.7724,0.0,20.2497,0.0,0.3844,0.7184,0.0,3.3209,0.0,23.4394,3.8369,16.0,27.0,25.0,41.7663,10.4424,16.5625,54.8125,44.875,2.2795,0.3834,1.5,2.7,2.4,3.0909,4.7218,0.0,16.4,0.0,11.0,0,0.95,0
2024-05-31,540.1525,592.8086,6.6001,5.4358,6.7991,5.5632,6.0147,0.9548,0.0969,0.4688,1.0,1.0,53.2075,26.1815,4.8641,103.8959,53.932,7.017,4.0084,0.0,12.3875,7.925,4.5183,9.6886,0.0,53.125,0.0,0.6068,1.7994,0.0,12.2719,0.0,23.3561,3.1602,16.0,26.0,25.0,42.1063,10.8854,16.375,55.9688,44.8125,3.2742,0.7544,1.7,4.4,3.4,2.8902,5.1672,0.0,23.1,0.0,11.0,0,0.9707,0
2024-06-01,490.0133,555.5706,6.1478,5.1234,6.8068,5.5618,5.6679,0.9124,0.1195,0.5469,1.0,0.978,57.9841,22.2887,14.7956,104.0848,63.2994,6.128,3.6492,0.0,11.575,6.4875,8.7569,11.9541,0.0,45.3094,2.1978,1.686,3.1673,0.0,15.224,0.0438,22.3817,2.9021,16.0,25.0,24.0,39.9802,9.7723,16.5,53.9375,41.2188,4.8435,0.7858,3.3,6.1,4.8,6.8832,9.2015,0.0,33.6,1.9,10.9167,3,0.9032,0
2024-06-02,442.4567,519.9252,5.7425,4.8729,6.7997,5.5443,5.3155,0.8117,0.1594,0.3072,1.0,0.8335,60.8784,31.4138,13.0555,149.7045,55.8705,5.6551,3.6026,0.0,11.075,5.6625,18.8323,15.9351,0.0,69.2771,16.6456,4.026,5.4547,0.0,33.1145,2.0565,22.1603,2.9634,16.0,25.0,23.0,38.5988,9.9695,16.4375,52.6875,39.1562,4.755,0.7748,3.4,5.8,4.8,13.4229,9.9176,0.0,47.8,13.0,10.9167,2,0.8445,3
2024-06-03,485.3133,560.2036,6.1998,5.1578,6.7747,5.5202,5.6895,0.8794,0.1538,0.3636,1.0,0.927,57.5935,22.0085,8.6217,101.572,59.8271,6.5329,3.7406,0.0,11.8,7.825,12.0644,15.3829,0.0,63.6364,7.303,2.267,4.0874,0.0,21.4118,0.3916,23.0769,3.3448,16.0,27.0,24.5,40.9608,10.0919,16.5,54.5,44.5625,2.9038,1.0814,1.7,5.0,2.65,8.0408,8.8867,0.0,36.4,5.35,10.8333,1,0.9151,3
2024-06-04,519.3175,561.7219,6.2448,5.1956,6.757,5.503,5.7106,0.8797,0.1727,0.2623,1.0,0.9541,59.1888,25.3872,10.9831,114.4786,59.225,6.6824,3.9546,0.0,12.05,7.6125,12.0329,17.2669,0.0,73.7705,4.594,2.8112,6.3303,0.0,41.0164,0.162,23.2093,3.0763,16.0,26.0,25.0,41.3626,10.5449,16.4688,55.125,44.0312,3.9457,0.6997,2.9,5.2,3.8,8.1411,10.9559,0.0,55.6,3.5,10.75,3,0.9242,3
2024-06-05,578.4733,601.6511,6.704,5.4788,6.8018,5.5273,6.1005,0.9593,0.1105,0.3833,1.0,1.0,52.469,26.3253,2.8959,98.5923,55.0528,7.1258,4.0796,0.0,12.2875,7.9875,4.0675,11.0501,0.0,61.6667,0.0,0.6987,2.5229,0.0,18.0067,0.0,23.2137,3.2297,16.0,27.0,25.0,42.4046,11.0082,16.5,55.7188,44.9688,4.0817,0.9288,2.5,5.5,4.1,2.2992,5.578,0.0,29.2,0.0,10.9167,0,0.9856,0
2024-06-06,350.0525,513.1399,5.6625,4.7522,6.7209,5.4595,5.246,0.8639,0.1067,0.6066,1.0,0.871,59.1652,20.9865,12.4569,102.7166,59.0755,5.802,3.5159,0.0,10.8125,6.5938,13.6087,10.6708,0.0,39.3443,12.9049,2.3058,2.6278,0.0,10.6248,1.3693,23.053,3.163,16.0,26.0,24.5,39.1397,9.4804,16.3438,52.0312,41.4844,4.1174,0.8006,2.6,5.3,4.2,10.6955,8.2085,0.0,29.2,10.4,11.0,2,0.8425,3
2024-06-07,455.0967,526.4706,5.8338,4.879,6.7168,5.4512,5.3738,0.8624,0.1344,0.5156,1.0,0.8715,56.1875,19.4032,15.2196,90.0984,59.2122,6.2392,3.5893,0.0,11.325,7.275,13.7639,13.4362,0.0,48.4375,12.848,2.5986,3.1336,0.0,13.2887,1.164,23.6489,3.1767,17.0,27.0,25.0,40.3485,9.4641,17.8438,53.3125,43.1875,3.7557,0.5387,2.7,4.6,3.9,10.1176,9.3795,0.0,30.5,10.0,10.9167,0,0.8685,3
2024-06-08,544.14,598.7668,6.6828,5.4403,6.7557,5.4764,6.0682,0.9674,0.0956,0.4127,1.0,1.0,51.5706,25.4843,4.5726,96.3989,54.9509,7.3868,4.0649,0.0,12.325,8.35,3.2589,9.5569,0.0,58.7302,0.0,0.5017,2.0708,0.0,15.3873,0.0,23.9385,3.0696,17.0,27.0,25.0,43.2159,10.6652,17.9062,55.8125,45.875,3.6992,0.7595,2.4,5.0,3.6,1.7969,4.7088,0.0,26.2,0.0,10.8333,0,0.9892,0
2024-06-09,556.2208,608.4505,6.7925,5.5122,6.8072,5.5185,6.1642,0.9858,0.0789,0.4595,1.0,1.0,51.7822,25.6366,2.9388,96.5952,56.6603,7.4399,4.1383,0.0,12.4375,8.4312,1.4232,7.8879,0.0,54.0541,0.0,0.2925,1.7771,0.0,14.1622,0.0,23.7231,3.3803,16.0,27.0,25.0,43.3168,10.914,16.7812,56.0938,46.0781,3.2977,0.6198,2.2,4.4,3.1,0.6692,3.6203,0.0,26.2,0.0,10.8333,0,0.9978,0
2024-06-10,550.0625,597.4544,6.672,5.4442,6.7742,5.4846,6.0606,0.9424,0.1374,0.4646,1.0,1.0,52.331,27.6754,2.8069,102.4677,53.585,7.1761,4.2639,0.0,12.35,8.1125,5.7601,13.737,0.0,53.5354,0.0,1.1438,3.0184,0.0,14.8333,0.0,23.4504,3.7708,15.0,27.0,25.0,42.5496,11.4165,15.4062,55.875,45.2812,3.1099,0.5067,2.0,3.8,3.1,3.1015,7.1811,0.0,28.5,0.0,10.9167,0,0.9849,0
2024-06-11,421.79,517.312,5.8055,4.8868,6.6505,5.3943,5.3032,0.824,0.2224,0.35,1.0,0.9536,57.1448,27.0061,10.6856,132.3023,57.5786,6.4828,4.0468,0.0,12.1875,6.9438,17.6047,22.24,0.0,65.0,4.6448,5.3482,8.1036,0.0,28.9228,0.1858,24.1769,3.1585,17.0,27.0,26.0,40.9236,10.6387,17.3438,55.4688,42.3594,3.4977,0.649,2.0,4.5,3.4,12.1946,14.8632,0.0,48.5,4.0,10.8333,2,0.8729,3
2024-06-12,568.5283,614.7618,6.8714,5.5496,6.8714,5.5496,6.2305,1.0,0.0,1.0,1.0,1.0,51.5823,25.3165,3.0151,90.5232,56.5267,7.4623,4.1974,0.0,12.5,8.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7099,3.161,16.0,27.0,25.0,43.38,11.0408,16.7188,56.25,46.0625,3.8466,0.6696,2.2,4.7,4.0,0.0,0.0,0.0,0.0,0.0,10.9167,0,1.0,0
2024-06-13,506.5217,545.7062,6.0322,4.981,6.7147,5.4324,5.548,0.903,0.1203,0.5053,1.0,0.9502,61.2135,19.7906,17.4415,112.1188,63.6741,6.5093,3.5801,0.0,11.4375,7.6063,9.7035,12.0301,0.0,49.4737,4.9839,1.6651,2.8663,0.0,12.7664,0.2101,23.5,3.7172,15.0,27.0,25.0,40.9007,9.729,15.6562,53.5938,44.0156,4.1577,0.5773,2.5,4.7,4.4,7.2215,8.437,0.0,30.4,4.2,10.8333,2,0.8984,3
2024-06-14,492.5633,575.2587,6.3668,5.1818,6.7612,5.4616,5.8247,0.9589,0.0728,0.7059,1.0,1.0,54.1433,20.5598,18.6521,88.177,56.2952,6.9808,3.7228,0.0,11.3875,8.275,4.1085,7.2755,0.0,29.4118,0.0,0.5592,1.133,0.0,5.2995,0.0,23.9542,3.3669,17.0,27.0,25.0,42.1796,9.8776,17.625,53.4688,45.6875,3.987,0.577,2.6,4.8,3.9,3.3832,5.893,0.0,21.0,0.0,10.9167,0,0.9417,0
2024-06-15,525.15,590.4172,6.5527,5.3075,6.6512,5.3744,5.9925,0.9875,0.0297,0.8102,1.0,1.0,51.7689,23.5506,2.7743,86.7289,56.853,6.8165,3.9215,0.0,11.975,7.7125,1.2485,2.9662,0.0,18.9771,0.0,0.0849,0.3087,0.0,2.9225,0.0,22.9542,3.3256,16.0,26.0,25.0,41.7121,10.4525,16.5625,54.9375,44.2812,3.9176,0.65,2.3,5.1,3.9,1.0336,2.4458,0.0,15.4,0.0,10.9167,1,0.9852,0
2024-06-16,570.6758,615.1399,6.838,5.5115,6.838,5.5115,6.2369,1.0,0.0,1.0,1.0,1.0,51.2795,25.2269,2.9388,90.6811,56.4728,6.9982,4.0814,0.0,12.025,7.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5038,3.4627,15.0,26.0,24.0,42.0782,11.015,15.625,55.0625,44.9062,3.6603,0.6779,2.2,4.8,3.6,0.0,0.0,0.0,0.0,0.0,10.9167,0,1.0,0
2024-06-17,548.9392,615.7194,6.8522,5.5198,6.8522,5.5198,6.2413,1.0,0.0,1.0,1.0,1.0,51.418,25.2617,3.0401,90.868,56.151,7.0916,4.1916,0.0,12.375,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5802,4.0723,13.0,27.0,24.0,42.1951,11.5218,13.5938,55.9375,45.375,2.2115,0.8043,1.1,3.7,2.0,0.0,0.0,0.0,0.0,0.0,10.9167,0,1.0,0
2024-06-18,562.8258,616.5322,6.892,5.5478,6.892,5.5478,6.2474,1.0,0.0,1.0,1.0,1.0,51.744,25.3745,2.9987,91.603,56.6105,7.491,4.2319,0.0,12.5375,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6183,3.651,15.0,27.0,25.0,43.3473,11.3433,15.5625,56.3438,46.125,3.0847,0.8544,1.9,4.7,3.0,0.0,0.0,0.0,0.0,0.0,10.9167,0,1.0,0
2024-06-19,490.0992,549.8006,6.1133,5.0302,6.6754,5.3866,5.5977,0.9031,0.1325,0.3684,1.0,0.9656,58.4012,26.0538,8.3135,123.7704,60.4375,6.6586,3.8647,0.0,11.7875,7.6,9.6872,13.2462,0.0,63.1579,3.4444,1.7393,3.6295,0.0,21.2211,0.1033,23.6794,3.8834,14.0,27.0,26.0,41.1794,10.5975,14.5,54.4688,44.0,2.7351,0.5536,1.7,3.3,2.9,6.8405,8.4997,0.0,34.7,3.0,10.9167,1,0.9158,0
2024-06-20,486.3525,543.394,6.0307,4.9833,6.6488,5.3628,5.5303,0.8698,0.1648,0.3551,1.0,0.9408,60.5225,26.94,7.7146,121.6272,60.9865,6.5017,3.793,0.0,12.1375,7.2875,13.0187,16.4831,0.0,64.486,5.9195,2.6355,4.4259,0.0,21.2211,0.2823,23.5923,2.7778,17.0,26.0,25.0,40.9887,9.9953,17.5,55.3438,43.2188,3.6623,0.5087,2.1,4.1,3.85,8.6077,9.6904,0.0,33.6,4.75,10.8333,1,0.9071,3
2024-06-21,547.0908,590.3573,6.5667,5.3308,6.6876,5.3973,5.9892,0.962,0.099,0.5163,1.0,1.0,52.0985,25.124,8.1738,108.352,54.1317,6.9196,4.0751,0.0,11.8125,7.8375,3.7976,9.8989,0.0,48.366,0.0,0.5937,1.9645,0.0,11.9464,0.0,23.1298,3.1778,16.0,26.0,25.0,41.9275,10.8994,16.4375,54.5312,44.5938,3.7305,0.8175,2.1,5.1,3.7,2.2397,5.2601,0.0,24.7,0.0,10.9167,0,0.9819,0
2024-06-22,487.2933,546.0703,6.0073,4.9503,6.6965,5.4027,5.5311,0.8869,0.1507,0.3864,1.0,1.0,60.0634,22.3327,19.0953,109.1763,58.2424,6.49,3.424,0.0,10.275,7.975,11.3096,15.0682,0.0,61.3636,0.0,2.1938,3.4874,0.0,16.9977,0.0,23.5231,2.8644,17.0,26.0,25.0,40.8519,9.3511,17.5,50.6875,44.9375,3.2031,0.767,2.0,4.7,3.0,7.6869,9.407,0.0,27.7,0.0,10.8333,0,0.8971,3
2024-06-23,541.9408,603.5683,6.7375,5.4317,6.7502,5.4407,6.1176,0.9985,0.0061,0.9512,1.0,1.0,50.8738,24.6655,8.0038,88.9622,55.9123,7.3659,4.1493,0.0,12.3,8.3125,0.15,0.6099,0.0,4.878,0.0,0.003,0.0162,0.0,0.1463,0.0,23.7252,3.58,15.0,27.0,25.0,43.0119,11.1866,15.4062,55.75,45.7812,1.9878,0.7544,1.0,3.5,2.0,0.1229,0.4644,0.0,3.0,0.0,10.9167,0,0.9981,0
2024-06-24,437.3792,539.6366,6.0626,5.0463,6.722,5.4236,5.4999,0.8405,0.2177,0.3006,1.0,0.9441,54.3536,30.6168,12.1493,130.833,49.0049,6.9946,4.359,0.0,12.5,8.5188,15.9486,21.7678,0.0,69.9387,5.5926,4.7751,8.579,0.0,32.9411,0.2686,24.4769,3.3416,17.0,28.0,26.0,41.9651,11.8257,17.3438,56.25,46.2969,1.7454,0.3297,1.2,2.5,1.8,10.9538,14.1436,0.0,47.1,4.8,10.8333,0,0.9019,3
2024-06-25,539.5958,603.9399,6.7638,5.4515,6.7638,5.4515,6.1195,1.0,0.0,1.0,1.0,1.0,50.7835,24.9689,2.8959,88.6079,54.8195,7.6385,4.2299,0.0,12.7125,8.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4122,3.344,16.0,28.0,26.0,43.7741,11.2302,16.3438,56.7812,46.4688,2.8122,0.3633,1.8,3.4,3.0,0.0,0.0,0.0,0.0,0.0,10.9167,0,1.0,0
