date_time,air_temp,dni,ghi,dhi,gti,cloud_opacity
2023-07-02 03:00:00,13.75,0.0,0.0,0.0,0.0,0.0
2023-07-02 04:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 05:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 06:00:00,12.75,0.0,0.0,0.0,0.0,0.0
2023-07-02 07:00:00,14.75,369.75,87.0,28.25,158.0,4.925
2023-07-02 08:00:00,18.0,764.0,303.0,48.25,449.25,0.0
2023-07-02 09:00:00,19.75,874.25,508.0,59.0,678.5,0.0
2023-07-02 10:00:00,20.75,927.75,671.5,64.5,855.0,0.0
2023-07-02 11:00:00,22.5,953.5,776.0,68.0,967.0,0.0
2023-07-02 12:00:00,24.25,961.5,812.25,69.0,1005.75,0.0
2023-07-02 13:00:00,25.0,953.5,777.5,68.0,968.5,0.0
2023-07-02 14:00:00,25.0,928.5,675.0,64.5,859.0,0.0
2023-07-02 15:00:00,25.0,877.25,513.5,59.0,684.0,0.0
2023-07-02 16:00:00,25.0,770.5,309.5,48.5,456.75,0.0
2023-07-02 17:00:00,23.25,439.25,94.75,26.5,178.0,0.0
2023-07-02 18:00:00,20.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 19:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-07-02 20:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 21:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 22:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 23:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-07-03 00:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 01:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 03:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 04:00:00,12.5,0.0,0.0,0.0,0.0,7.050000000000001
2023-07-03 05:00:00,12.0,0.0,0.0,0.0,0.0,6.6
2023-07-03 06:00:00,12.25,0.0,0.0,0.0,0.0,23.025
2023-07-03 07:00:00,14.5,352.75,86.5,29.75,154.5,6.925
2023-07-03 08:00:00,17.5,772.5,305.5,48.25,452.5,0.0
2023-07-03 09:00:00,19.75,888.5,512.5,55.5,684.25,0.0
2023-07-03 10:00:00,21.25,942.0,676.75,60.25,862.0,0.0
2023-07-03 11:00:00,22.75,966.0,781.0,63.0,973.5,0.0
2023-07-03 12:00:00,24.75,967.75,816.75,67.5,1011.0,0.0
2023-07-03 13:00:00,25.25,957.5,781.25,67.75,972.75,0.0
2023-07-03 14:00:00,26.0,932.0,678.25,64.5,862.0,0.0
2023-07-03 15:00:00,26.0,880.25,516.0,58.75,686.5,0.0
2023-07-03 16:00:00,25.5,773.5,311.25,48.25,458.25,0.0
2023-07-03 17:00:00,23.5,444.25,96.0,26.5,179.75,0.0
2023-07-03 18:00:00,20.75,0.25,0.0,0.0,0.0,0.0
2023-07-03 19:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-07-03 20:00:00,17.5,0.0,0.0,0.0,0.0,0.0
2023-07-03 21:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 22:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 23:00:00,16.25,0.0,0.0,0.0,0.0,0.0
2023-07-04 00:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-07-04 01:00:00,14.75,0.0,0.0,0.0,0.0,0.0
2023-07-04 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 03:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 04:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 05:00:00,12.75,0.0,0.0,0.0,0.0,0.0
2023-07-04 06:00:00,12.75,0.0,0.0,0.0,0.0,0.0
2023-07-04 07:00:00,14.5,365.25,87.0,28.5,156.75,4.525
2023-07-04 08:00:00,16.75,770.25,305.0,48.25,451.25,0.0
2023-07-04 09:00:00,18.75,879.25,511.0,58.75,680.75,0.0
2023-07-04 10:00:00,20.25,930.75,674.0,64.5,857.5,0.0
2023-07-04 11:00:00,22.25,955.0,778.25,68.0,969.0,0.0
2023-07-04 12:00:00,24.5,956.75,813.75,72.5,1005.75,0.0
2023-07-04 13:00:00,25.25,945.5,778.25,73.0,968.25,0.0
2023-07-04 14:00:00,26.0,919.5,675.25,69.25,857.5,0.0
2023-07-04 15:00:00,26.0,865.0,513.25,63.0,681.75,0.0
2023-07-04 16:00:00,25.75,753.75,309.0,52.0,453.25,0.0
2023-07-04 17:00:00,24.0,422.5,94.75,28.5,175.5,0.0
2023-07-04 18:00:00,21.25,0.25,0.0,0.0,0.0,0.0
2023-07-04 19:00:00,19.25,0.0,0.0,0.0,0.0,0.0
2023-07-04 20:00:00,18.5,0.0,0.0,0.0,0.0,0.0
2023-07-04 21:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 22:00:00,17.5,0.0,0.0,0.0,0.0,0.0
2023-07-04 23:00:00,16.5,0.0,0.0,0.0,0.0,0.0
2023-07-05 00:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-07-05 01:00:00,14.75,0.0,0.0,0.0,0.0,0.0
2023-07-05 02:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 03:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 04:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 05:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 06:00:00,13.25,0.0,0.0,0.0,0.0,0.0
2023-07-05 07:00:00,15.0,359.0,86.25,28.75,154.5,4.8
2023-07-05 08:00:00,16.5,767.5,304.0,48.25,449.5,0.0
2023-07-05 09:00:00,17.75,877.5,510.0,58.75,679.25,0.0
2023-07-05 10:00:00,19.25,929.5,673.75,64.5,856.25,0.0
2023-07-05 11:00:00,21.0,954.75,778.5,68.0,968.25,0.0
2023-07-05 12:00:00,22.75,962.5,815.25,69.0,1007.75,0.0
2023-07-05 13:00:00,23.75,954.5,781.0,67.75,971.25,0.0
2023-07-05 14:00:00,24.0,929.75,678.5,64.5,861.0,0.0
2023-07-05 15:00:00,24.0,878.5,517.25,58.75,686.25,0.0
2023-07-05 16:00:00,23.75,772.5,312.75,48.25,458.75,0.0
2023-07-05 17:00:00,22.25,450.25,97.25,26.75,182.0,0.0
2023-07-05 18:00:00,19.75,0.5,0.25,0.0,0.25,0.0
2023-07-05 19:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 20:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 21:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 22:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 23:00:00,15.25,0.0,0.0,0.0,0.0,0.0
2023-07-06 00:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 01:00:00,13.75,0.0,0.0,0.0,0.0,0.0
2023-07-06 02:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 03:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 04:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 05:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 06:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 07:00:00,13.5,360.25,86.5,28.75,154.75,4.949999999999999
2023-07-06 08:00:00,15.75,769.75,304.75,48.25,450.0,0.0
2023-07-06 09:00:00,17.75,879.5,511.25,58.75,680.25,0.0
2023-07-06 10:00:00,19.5,931.5,675.25,64.5,857.75,0.0
2023-07-06 11:00:00,21.25,956.5,780.75,68.0,970.25,0.0
2023-07-06 12:00:00,23.5,964.5,817.75,69.0,1010.0,0.0
2023-07-06 13:00:00,24.0,956.5,783.75,68.0,973.25,0.0
2023-07-06 14:00:00,24.5,919.75,678.25,69.5,858.75,0.4
2023-07-06 15:00:00,25.0,879.25,519.0,59.0,688.0,0.0
2023-07-06 16:00:00,24.5,771.75,314.0,48.75,459.5,0.05
2023-07-06 17:00:00,22.75,360.25,91.75,36.75,161.75,4.75
2023-07-06 18:00:00,20.0,0.5,0.25,0.25,0.25,0.0
2023-07-06 19:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-07-06 20:00:00,17.5,0.0,0.0,0.0,0.0,0.0
2023-07-06 21:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 22:00:00,16.25,0.0,0.0,0.0,0.0,0.0
2023-07-06 23:00:00,15.5,0.0,0.0,0.0,0.0,0.0
2023-07-07 00:00:00,14.25,0.0,0.0,0.0,0.0,0.0
2023-07-07 01:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 02:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 03:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 04:00:00,12.75,0.0,0.0,0.0,0.0,0.0
2023-07-07 05:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 06:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 07:00:00,14.75,402.5,88.0,26.75,163.5,0.0
2023-07-07 08:00:00,17.0,751.75,302.0,51.0,444.25,0.0
2023-07-07 09:00:00,19.0,871.75,508.75,59.5,676.0,0.0
2023-07-07 10:00:00,20.5,927.75,673.25,64.5,854.5,0.0
2023-07-07 11:00:00,22.75,953.25,779.0,68.0,967.25,0.0
2023-07-07 12:00:00,24.75,960.5,815.75,69.0,1006.75,0.0
2023-07-07 13:00:00,25.5,952.5,782.0,68.0,970.25,0.0
2023-07-07 14:00:00,26.0,913.5,676.0,71.0,855.25,0.525
2023-07-07 15:00:00,26.0,877.25,519.0,59.0,686.75,0.0
2023-07-07 16:00:00,25.75,772.25,315.0,48.5,459.75,0.0
2023-07-07 17:00:00,24.0,454.75,99.5,27.5,184.25,0.0
2023-07-07 18:00:00,20.75,0.75,0.25,0.25,0.25,0.0
2023-07-07 19:00:00,18.25,0.0,0.0,0.0,0.0,0.0
2023-07-07 20:00:00,17.5,0.0,0.0,0.0,0.0,0.0
2023-07-07 21:00:00,16.25,0.0,0.0,0.0,0.0,0.0
2023-07-07 22:00:00,15.5,0.0,0.0,0.0,0.0,0.0
2023-07-07 23:00:00,14.25,0.0,0.0,0.0,0.0,0.0
2023-07-08 00:00:00,13.25,0.0,0.0,0.0,0.0,0.0
2023-07-08 01:00:00,12.25,0.0,0.0,0.0,0.0,0.0
2023-07-08 02:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 03:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 04:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 05:00:00,12.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 06:00:00,12.5,0.0,0.0,0.0,0.0,0.0
2023-07-08 07:00:00,14.5,415.25,88.0,25.25,165.5,0.0
2023-07-08 08:00:00,18.0,760.75,301.75,48.25,444.25,0.0
2023-07-08 09:00:00,20.5,870.25,507.0,58.5,673.0,0.0
2023-07-08 10:00:00,22.25,921.75,670.0,64.5,849.5,0.0
2023-07-08 11:00:00,24.5,945.75,773.75,67.75,960.25,0.0
2023-07-08 12:00:00,26.5,853.0,782.0,117.5,956.25,3.425
2023-07-08 13:00:00,27.0,678.75,701.75,191.75,849.25,9.55
2023-07-08 14:00:00,27.75,707.0,622.25,154.5,770.75,7.65
2023-07-08 15:00:00,27.5,438.25,425.0,186.5,516.5,18.25
2023-07-08 16:00:00,26.75,367.5,242.25,130.25,311.5,19.325
2023-07-08 17:00:00,25.25,287.25,86.25,45.5,141.5,7.9
2023-07-08 18:00:00,21.75,0.75,0.25,0.25,0.25,0.0
2023-07-08 19:00:00,19.75,0.0,0.0,0.0,0.0,0.0
2023-07-08 20:00:00,18.5,0.0,0.0,0.0,0.0,0.0
2023-07-08 21:00:00,17.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 22:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 23:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 00:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 01:00:00,15.75,0.0,0.0,0.0,0.0,0.0
2023-07-09 02:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 03:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 04:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 05:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 06:00:00,15.75,0.0,0.0,0.0,0.0,0.0
2023-07-09 07:00:00,17.0,148.5,71.5,45.25,100.75,16.575
2023-07-09 08:00:00,19.0,724.5,297.0,54.5,434.0,0.025
2023-07-09 09:00:00,21.5,835.25,500.25,69.25,661.0,0.0
2023-07-09 10:00:00,23.25,845.0,651.25,97.0,819.0,1.65
2023-07-09 11:00:00,25.0,623.5,681.75,216.5,818.5,11.075
2023-07-09 12:00:00,26.75,503.25,672.25,280.0,785.75,16.425
2023-07-09 13:00:00,27.0,249.75,554.5,364.5,607.0,28.35
2023-07-09 14:00:00,27.0,42.25,385.75,358.75,384.75,42.4
2023-07-09 15:00:00,27.0,391.75,408.75,207.5,491.0,19.525
2023-07-09 16:00:00,27.0,577.5,286.5,91.0,400.5,6.75
2023-07-09 17:00:00,25.25,364.5,94.5,35.5,164.0,2.3
2023-07-09 18:00:00,22.25,0.75,0.25,0.25,0.5,0.0
2023-07-09 19:00:00,20.5,0.0,0.0,0.0,0.0,0.0
2023-07-09 20:00:00,20.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 21:00:00,19.25,0.0,0.0,0.0,0.0,0.0
2023-07-09 22:00:00,18.0,0.0,0.0,0.0,0.0,1.125
2023-07-09 23:00:00,17.5,0.0,0.0,0.0,0.0,2.525
2023-07-10 00:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 01:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 02:00:00,15.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 03:00:00,14.25,0.0,0.0,0.0,0.0,0.0
2023-07-10 04:00:00,13.75,0.0,0.0,0.0,0.0,1.525
2023-07-10 05:00:00,13.0,0.0,0.0,0.0,0.0,2.8
2023-07-10 06:00:00,13.5,0.0,0.0,0.0,0.0,0.0
2023-07-10 07:00:00,16.0,381.0,85.75,27.75,157.0,0.0
2023-07-10 08:00:00,19.5,730.0,298.25,54.0,435.5,0.0
2023-07-10 09:00:00,21.75,846.75,504.0,66.0,665.25,0.0
2023-07-10 10:00:00,23.5,903.0,667.5,73.0,843.25,0.0
2023-07-10 11:00:00,26.0,930.0,773.0,76.75,956.25,0.0
2023-07-10 12:00:00,27.75,938.5,810.75,78.0,996.5,0.0
2023-07-10 13:00:00,28.0,866.75,760.0,105.75,934.25,2.325
2023-07-10 14:00:00,28.75,714.25,626.5,152.75,774.0,7.1499999999999995
2023-07-10 15:00:00,28.5,821.5,510.75,75.0,669.0,1.075
2023-07-10 16:00:00,28.0,643.75,299.75,76.0,424.25,4.025
2023-07-10 17:00:00,26.5,241.0,88.0,45.5,135.25,13.5
2023-07-10 18:00:00,23.0,0.0,0.25,0.25,0.25,9.25
2023-07-10 19:00:00,20.75,0.0,0.0,0.0,0.0,18.95
2023-07-10 20:00:00,19.5,0.0,0.0,0.0,0.0,1.125
2023-07-10 21:00:00,18.5,0.0,0.0,0.0,0.0,1.275
2023-07-10 22:00:00,18.0,0.0,0.0,0.0,0.0,19.825
2023-07-10 23:00:00,16.75,0.0,0.0,0.0,0.0,1.4
2023-07-11 00:00:00,16.0,0.0,0.0,0.0,0.0,3.65
2023-07-11 01:00:00,15.0,0.0,0.0,0.0,0.0,4.475
2023-07-11 02:00:00,14.75,0.0,0.0,0.0,0.0,5.175
2023-07-11 03:00:00,14.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 04:00:00,13.75,0.0,0.0,0.0,0.0,0.0
2023-07-11 05:00:00,13.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 06:00:00,14.0,0.0,0.0,0.0,0.0,1.125
2023-07-11 07:00:00,16.5,390.5,85.5,26.5,158.0,0.0
2023-07-11 08:00:00,19.5,735.0,297.0,50.75,433.75,0.0
2023-07-11 09:00:00,22.5,848.5,501.25,62.0,661.75,0.0
2023-07-11 10:00:00,24.0,902.75,664.0,68.5,838.0,0.0
2023-07-11 11:00:00,26.0,929.5,769.0,72.0,950.5,0.0
2023-07-11 12:00:00,27.75,744.0,747.5,165.75,901.75,7.275
2023-07-11 13:00:00,28.0,543.5,658.5,249.0,777.5,14.8
2023-07-11 14:00:00,28.0,584.25,590.0,199.0,714.75,12.4
2023-07-11 15:00:00,28.5,349.75,405.25,217.25,479.25,21.35
2023-07-11 16:00:00,28.0,33.75,170.25,156.25,173.25,47.7
2023-07-11 17:00:00,26.75,41.5,53.75,49.5,60.5,34.75
2023-07-11 18:00:00,24.0,0.0,0.25,0.25,0.25,21.5
2023-07-11 19:00:00,22.25,0.0,0.0,0.0,0.0,40.025
2023-07-11 20:00:00,21.25,0.0,0.0,0.0,0.0,38.95
2023-07-11 21:00:00,20.5,0.0,0.0,0.0,0.0,26.025
2023-07-11 22:00:00,20.0,0.0,0.0,0.0,0.0,17.125
2023-07-11 23:00:00,19.25,0.0,0.0,0.0,0.0,0.0
2023-07-12 00:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 01:00:00,18.0,0.0,0.0,0.0,0.0,6.949999999999999
2023-07-12 02:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 03:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-07-12 04:00:00,17.5,0.0,0.0,0.0,0.0,0.0
2023-07-12 05:00:00,16.5,0.0,0.0,0.0,0.0,3.8
2023-07-12 06:00:00,16.5,0.0,0.0,0.0,0.0,10.674999999999999
2023-07-12 07:00:00,18.0,162.0,71.25,43.75,102.25,17.075
2023-07-12 08:00:00,20.75,702.75,293.5,57.0,424.5,0.7250000000000001
2023-07-12 09:00:00,23.0,836.0,499.25,66.0,657.5,0.0
2023-07-12 10:00:00,24.5,892.5,662.5,73.0,834.5,0.0
2023-07-12 11:00:00,26.5,880.75,756.0,95.5,930.0,1.45
2023-07-12 12:00:00,28.0,438.5,650.5,306.75,748.25,19.225
2023-07-12 13:00:00,28.0,233.0,548.5,370.0,596.25,29.275000000000002
2023-07-12 14:00:00,28.25,40.5,399.5,372.0,398.25,40.675
2023-07-12 15:00:00,28.75,45.25,297.0,275.75,298.75,41.575
2023-07-12 16:00:00,28.0,340.5,252.25,139.25,320.5,18.075
2023-07-12 17:00:00,27.0,268.5,91.0,45.5,142.5,10.825
2023-07-12 18:00:00,24.75,0.0,0.25,0.25,0.25,15.475
2023-07-12 19:00:00,22.5,0.0,0.0,0.0,0.0,0.0
2023-07-12 20:00:00,21.5,0.0,0.0,0.0,0.0,0.0
2023-07-12 21:00:00,19.75,0.0,0.0,0.0,0.0,2.8
2023-07-12 22:00:00,19.0,0.0,0.0,0.0,0.0,26.575
2023-07-12 23:00:00,18.25,0.0,0.0,0.0,0.0,20.2
2023-07-13 00:00:00,17.25,0.0,0.0,0.0,0.0,22.375
2023-07-13 01:00:00,17.5,0.0,0.0,0.0,0.0,26.875
2023-07-13 02:00:00,17.0,0.0,0.0,0.0,0.0,5.6
2023-07-13 03:00:00,16.0,0.0,0.0,0.0,0.0,8.725
2023-07-13 04:00:00,16.0,0.0,0.0,0.0,0.0,10.95
2023-07-13 05:00:00,15.25,0.0,0.0,0.0,0.0,6.05
2023-07-13 06:00:00,15.75,0.0,0.0,0.0,0.0,0.0
2023-07-13 07:00:00,18.75,334.75,82.5,32.75,145.5,2.425
2023-07-13 08:00:00,21.25,495.0,262.0,105.5,357.75,10.55
2023-07-13 09:00:00,23.75,533.0,439.25,150.0,542.5,14.225
2023-07-13 10:00:00,25.5,901.0,667.75,71.75,840.0,0.0
2023-07-13 11:00:00,27.0,811.0,739.25,130.75,902.5,4.2
2023-07-13 12:00:00,28.75,565.25,697.25,253.5,821.0,13.95
2023-07-13 13:00:00,29.0,538.0,662.25,253.5,779.75,14.875
2023-07-13 14:00:00,30.0,310.25,511.75,300.25,578.25,24.65
2023-07-13 15:00:00,29.75,228.5,376.25,253.25,422.75,27.325
2023-07-13 16:00:00,29.0,302.25,232.5,141.25,287.5,22.775
2023-07-13 17:00:00,27.25,228.0,89.5,47.75,133.0,11.625
2023-07-13 18:00:00,24.5,0.0,0.5,0.5,0.5,1.125
2023-07-13 19:00:00,22.25,0.0,0.0,0.0,0.0,0.0
2023-07-13 20:00:00,21.75,0.0,0.0,0.0,0.0,0.0
2023-07-13 21:00:00,20.25,0.0,0.0,0.0,0.0,0.0
2023-07-13 22:00:00,19.5,0.0,0.0,0.0,0.0,0.0
2023-07-13 23:00:00,18.5,0.0,0.0,0.0,0.0,0.0
2023-07-14 00:00:00,18.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 01:00:00,17.5,0.0,0.0,0.0,0.0,0.0
2023-07-14 02:00:00,16.75,0.0,0.0,0.0,0.0,0.0
2023-07-14 03:00:00,16.0,0.0,0.0,0.0,0.0,0.0
2023-07-14 04:00:00,16.0,0.0,0.0,0.0,0.0,14.4
2023-07-14 05:00:00,15.0,0.0,0.0,0.0,0.0,17.6
2023-07-14 06:00:00,15.0,0.0,0.0,0.0,0.0,48.725
2023-07-14 07:00:00,16.0,85.25,62.0,44.75,78.0,30.575
2023-07-14 08:00:00,16.5,678.5,289.5,60.5,415.75,0.0
2023-07-14 09:00:00,17.75,744.25,480.0,94.25,623.5,2.425
2023-07-14 10:00:00,19.0,864.0,654.25,81.25,820.0,0.0
2023-07-14 11:00:00,21.0,891.0,757.5,85.5,931.0,0.0
2023-07-14 12:00:00,23.5,893.75,793.75,90.25,968.75,0.0
2023-07-14 13:00:00,24.5,723.0,714.75,165.0,864.25,6.075
2023-07-14 14:00:00,25.0,759.75,636.5,127.0,787.75,3.625
2023-07-14 15:00:00,26.0,811.0,506.5,73.0,659.5,0.0
2023-07-14 16:00:00,25.0,706.0,309.0,58.5,439.25,0.0
2023-07-14 17:00:00,24.0,359.75,97.25,35.0,164.0,7.824999999999999
2023-07-14 18:00:00,21.75,0.0,0.25,0.25,0.25,21.675
2023-07-14 19:00:00,20.25,0.0,0.0,0.0,0.0,0.0
2023-07-14 20:00:00,19.25,0.0,0.0,0.0,0.0,18.6
2023-07-14 21:00:00,18.25,0.0,0.0,0.0,0.0,22.450000000000003
2023-07-14 22:00:00,17.75,0.0,0.0,0.0,0.0,6.05
2023-07-14 23:00:00,16.5,0.0,0.0,0.0,0.0,16.075
2023-07-15 00:00:00,15.75,0.0,0.0,0.0,0.0,26.35
2023-07-15 01:00:00,15.0,0.0,0.0,0.0,0.0,28.200000000000003
2023-07-15 02:00:00,15.0,0.0,0.0,0.0,0.0,19.65
2023-07-15 03:00:00,14.0,0.0,0.0,0.0,0.0,17.9
2023-07-15 04:00:00,14.0,0.0,0.0,0.0,0.0,14.05
2023-07-15 05:00:00,14.0,0.0,0.0,0.0,0.0,16.15
2023-07-15 06:00:00,14.5,0.0,0.0,0.0,0.0,20.75
2023-07-15 07:00:00,15.75,218.75,76.5,38.25,117.25,13.175
2023-07-15 08:00:00,17.5,688.75,292.25,59.5,419.25,0.0
2023-07-15 09:00:00,19.5,816.75,496.5,70.75,649.25,0.0
2023-07-15 10:00:00,21.5,877.0,659.75,77.25,826.75,0.0
2023-07-15 11:00:00,23.75,905.0,764.75,81.5,939.5,0.0
2023-07-15 12:00:00,26.0,873.75,791.75,102.75,963.25,1.3
2023-07-15 13:00:00,27.25,551.5,663.75,240.75,778.5,13.850000000000001
2023-07-15 14:00:00,28.0,298.25,506.5,307.25,569.25,23.925
2023-07-15 15:00:00,28.0,226.5,375.5,254.5,421.25,26.2
2023-07-15 16:00:00,28.0,329.0,254.75,141.5,320.75,16.85
2023-07-15 17:00:00,26.5,213.75,88.5,50.75,129.25,11.05
2023-07-15 18:00:00,24.0,0.0,0.5,0.5,0.5,18.825
2023-07-15 19:00:00,22.25,0.0,0.0,0.0,0.0,32.625
2023-07-15 20:00:00,21.0,0.0,0.0,0.0,0.0,42.5
2023-07-15 21:00:00,21.0,0.0,0.0,0.0,0.0,41.05
2023-07-15 22:00:00,21.0,0.0,0.0,0.0,0.0,26.175
2023-07-15 23:00:00,20.0,0.0,0.0,0.0,0.0,39.125
2023-07-16 00:00:00,19.0,0.0,0.0,0.0,0.0,45.95
2023-07-16 01:00:00,18.5,0.0,0.0,0.0,0.0,35.75
2023-07-16 02:00:00,17.5,0.0,0.0,0.0,0.0,28.4
2023-07-16 03:00:00,17.0,0.0,0.0,0.0,0.0,19.975
2023-07-16 04:00:00,16.0,0.0,0.0,0.0,0.0,26.55
2023-07-16 05:00:00,16.0,0.0,0.0,0.0,0.0,31.5
2023-07-16 06:00:00,16.5,0.0,0.0,0.0,0.0,26.975
2023-07-16 07:00:00,18.5,331.5,82.75,30.75,143.5,0.0
2023-07-16 08:00:00,20.0,676.75,291.25,62.0,416.25,0.0
2023-07-16 09:00:00,22.0,802.25,496.0,77.25,646.25,0.0
2023-07-16 10:00:00,24.0,863.5,659.5,85.5,824.5,0.0
2023-07-16 11:00:00,26.0,888.25,765.25,92.75,937.25,0.0
2023-07-16 12:00:00,28.0,631.25,719.25,220.5,849.5,10.575
2023-07-16 13:00:00,29.0,204.25,543.25,386.25,583.25,29.75
2023-07-16 14:00:00,29.0,202.5,476.25,340.0,516.0,28.95
2023-07-16 15:00:00,29.0,255.25,384.25,249.5,435.25,24.65
2023-07-16 16:00:00,28.25,20.75,174.25,165.25,173.75,46.1
2023-07-16 17:00:00,26.75,9.0,39.75,39.0,40.25,50.175
2023-07-16 18:00:00,24.5,0.0,0.5,0.5,0.5,41.425
2023-07-16 19:00:00,23.0,0.0,0.0,0.0,0.0,50.625
2023-07-16 20:00:00,22.25,0.0,0.0,0.0,0.0,42.425
2023-07-16 21:00:00,22.0,0.0,0.0,0.0,0.0,38.0
2023-07-16 22:00:00,21.25,0.0,0.0,0.0,0.0,38.45
2023-07-16 23:00:00,19.75,0.0,0.0,0.0,0.0,43.275
2023-07-17 00:00:00,19.0,0.0,0.0,0.0,0.0,34.125
2023-07-17 01:00:00,18.25,0.0,0.0,0.0,0.0,21.15
2023-07-17 02:00:00,18.0,0.0,0.0,0.0,0.0,25.45
2023-07-17 03:00:00,17.0,0.0,0.0,0.0,0.0,17.15
2023-07-17 04:00:00,17.0,0.0,0.0,0.0,0.0,11.774999999999999
2023-07-17 05:00:00,17.0,0.0,0.0,0.0,0.0,42.575
2023-07-17 06:00:00,17.75,0.0,0.0,0.0,0.0,20.65
2023-07-17 07:00:00,19.5,180.25,73.5,42.25,107.0,12.55
2023-07-17 08:00:00,21.0,560.0,274.0,88.25,379.75,3.85
2023-07-17 09:00:00,22.75,196.25,357.0,250.25,395.25,28.35
2023-07-17 10:00:00,24.25,451.5,547.5,241.75,641.5,17.45
2023-07-17 11:00:00,26.0,772.0,729.75,145.0,883.5,4.55
2023-07-17 12:00:00,28.0,526.0,686.25,269.75,799.5,14.525
2023-07-17 13:00:00,28.0,102.25,488.25,409.25,501.0,36.725
2023-07-17 14:00:00,28.0,0.0,312.5,312.5,301.75,53.425
2023-07-17 15:00:00,28.5,6.5,257.0,254.0,249.75,49.375
2023-07-17 16:00:00,28.5,7.75,135.75,132.25,133.25,58.2
2023-07-17 17:00:00,27.25,24.0,62.5,59.75,65.0,31.75
2023-07-17 18:00:00,24.0,0.0,0.5,0.5,0.5,27.475
