date_time,ldtea_avg,uac_avg,ldtea1,ldtea2,ldtea3,ldtea4,uac2,uac3
2023-07-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 06:00:00,0.0125,0.0,0.01,0.02,0.01,0.01,0.0,0.0
2023-07-01 07:00:00,2.2525,2.8600000000000003,3.4,3.39,1.7399999999999998,0.48,3.0,2.72
2023-07-01 08:00:00,7.8725,12.325,11.03,11.05,6.48,2.93,12.4,12.25
2023-07-01 09:00:00,13.625,20.490000000000002,16.33,16.34,12.69,9.14,20.36,20.62
2023-07-01 10:00:00,17.3875,26.295,19.29,19.36,16.97,13.93,26.01,26.58
2023-07-01 11:00:00,18.8975,28.215,19.88,19.95,19.0,16.759999999999998,27.83,28.6
2023-07-01 12:00:00,14.02,18.375,14.29,13.99,14.22,13.58,18.0,18.75
2023-07-01 13:00:00,14.9175,23.645,14.39,14.17,15.54,15.57,23.08,24.21
2023-07-01 14:00:00,14.645,25.61,12.96,12.95,15.92,16.75,24.96,26.26
2023-07-01 15:00:00,10.327499999999999,20.25,7.939999999999999,7.8,11.85,13.72,19.700000000000003,20.8
2023-07-01 16:00:00,5.1325,12.600000000000001,2.56,2.44,6.609999999999999,8.92,12.23,12.97
2023-07-01 17:00:00,1.4949999999999999,3.5,0.47,0.46,2.05,3.0,3.24,3.76
2023-07-01 18:00:00,0.01,0.01,0.0,0.0,0.02,0.02,0.01,0.01
2023-07-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 06:00:00,0.0175,0.0,0.02,0.03,0.01,0.01,0.0,0.0
2023-07-02 07:00:00,2.745,3.39,4.24,4.23,2.0700000000000003,0.44,3.56,3.22
2023-07-02 08:00:00,7.867500000000001,12.370000000000001,11.17,11.21,6.390000000000001,2.7,12.43,12.31
2023-07-02 09:00:00,13.515,20.295,16.18,16.21,12.6,9.07,20.17,20.42
2023-07-02 10:00:00,17.060000000000002,25.54,18.94,18.93,16.64,13.73,25.23,25.85
2023-07-02 11:00:00,19.322499999999998,29.545,20.31,20.37,19.43,17.18,29.11,29.98
2023-07-02 12:00:00,19.3525,30.46,19.44,19.45,19.91,18.61,29.92,31.0
2023-07-02 13:00:00,17.9175,29.13,17.11,17.07,18.85,18.64,28.52,29.74
2023-07-02 14:00:00,14.835,25.775,13.18,13.12,16.09,16.95,25.15,26.4
2023-07-02 15:00:00,10.3475,20.22,7.96,7.84,11.88,13.71,19.68,20.76
2023-07-02 16:00:00,5.165,12.525,2.63,2.51,6.62,8.9,12.16,12.89
2023-07-02 17:00:00,1.495,3.4400000000000004,0.5,0.51,2.03,2.94,3.2,3.68
2023-07-02 18:00:00,0.015,0.015,0.01,0.01,0.02,0.02,0.01,0.02
2023-07-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 06:00:00,0.015000000000000001,0.01,0.03,0.02,0.01,0.0,0.01,0.01
2023-07-03 07:00:00,2.63,3.3000000000000003,4.04,4.05,1.99,0.44,3.45,3.1500000000000004
2023-07-03 08:00:00,7.880000000000001,12.4,11.24,11.25,6.37,2.66,12.46,12.34
2023-07-03 09:00:00,13.507499999999999,20.330000000000002,16.19,16.189999999999998,12.57,9.08,20.21,20.450000000000003
2023-07-03 10:00:00,17.167499999999997,25.925,19.06,19.07,16.74,13.8,25.630000000000003,26.22
2023-07-03 11:00:00,19.37,29.615000000000002,20.33,20.41,19.51,17.23,29.18,30.05
2023-07-03 12:00:00,19.575,30.775,19.71,19.68,20.1,18.81,30.24,31.31
2023-07-03 13:00:00,18.087500000000002,29.53,17.28,17.28,19.01,18.78,28.92,30.14
2023-07-03 14:00:00,15.002499999999998,26.095,13.29,13.27,16.32,17.13,25.47,26.72
2023-07-03 15:00:00,10.4575,20.425,8.05,7.92,11.99,13.87,19.89,20.96
2023-07-03 16:00:00,5.192500000000001,12.64,2.64,2.52,6.64,8.97,12.27,13.01
2023-07-03 17:00:00,1.5325,3.53,0.51,0.51,2.08,3.03,3.28,3.78
2023-07-03 18:00:00,0.01,0.015,0.01,0.0,0.02,0.01,0.01,0.02
2023-07-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 06:00:00,0.015000000000000001,0.005,0.02,0.02,0.01,0.01,0.01,0.0
2023-07-04 07:00:00,2.79,3.425,4.3100000000000005,4.32,2.1,0.43,3.59,3.26
2023-07-04 08:00:00,8.005,12.53,11.39,11.42,6.46,2.75,12.61,12.45
2023-07-04 09:00:00,13.7475,20.63,16.490000000000002,16.53,12.79,9.18,20.52,20.74
2023-07-04 10:00:00,17.502499999999998,26.43,19.43,19.48,17.08,14.02,26.14,26.72
2023-07-04 11:00:00,19.3525,29.685000000000002,20.41,20.42,19.41,17.17,29.27,30.1
2023-07-04 12:00:00,19.535000000000004,30.82,19.69,19.65,20.01,18.79,30.29,31.35
2023-07-04 13:00:00,18.0525,29.4,17.2,17.240000000000002,19.05,18.72,28.79,30.01
2023-07-04 14:00:00,14.8675,25.775,13.18,13.18,16.17,16.94,25.14,26.41
2023-07-04 15:00:00,10.334999999999999,20.15,7.949999999999999,7.84,11.86,13.69,19.6,20.7
2023-07-04 16:00:00,5.1925,12.535,2.65,2.54,6.66,8.92,12.17,12.9
2023-07-04 17:00:00,1.505,3.4850000000000003,0.52,0.52,2.04,2.94,3.25,3.72
2023-07-04 18:00:00,0.01,0.01,0.01,0.0,0.01,0.02,0.0,0.02
2023-07-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 06:00:00,0.0175,0.005,0.02,0.03,0.01,0.01,0.01,0.0
2023-07-05 07:00:00,2.7525,3.3550000000000004,4.25,4.24,2.08,0.44,3.49,3.22
2023-07-05 08:00:00,8.02,12.524999999999999,11.39,11.44,6.48,2.77,12.6,12.45
2023-07-05 09:00:00,13.847499999999998,20.775,16.58,16.66,12.91,9.24,20.65,20.9
2023-07-05 10:00:00,17.759999999999998,26.725,19.69,19.8,17.34,14.21,26.44,27.01
2023-07-05 11:00:00,19.7325,30.19,20.74,20.82,19.85,17.52,29.75,30.630000000000003
2023-07-05 12:00:00,19.802500000000002,31.085,19.93,19.96,20.32,19.0,30.56,31.61
2023-07-05 13:00:00,18.0875,29.53,17.189999999999998,17.29,19.03,18.84,28.92,30.14
2023-07-05 14:00:00,15.037499999999998,26.17,13.37,13.27,16.27,17.24,25.53,26.81
2023-07-05 15:00:00,10.545,20.6,8.120000000000001,8.0,12.09,13.97,20.08,21.12
2023-07-05 16:00:00,5.3075,12.879999999999999,2.69,2.59,6.8100000000000005,9.14,12.53,13.23
2023-07-05 17:00:00,1.5575,3.63,0.51,0.51,2.13,3.08,3.38,3.88
2023-07-05 18:00:00,0.0125,0.01,0.01,0.01,0.01,0.02,0.01,0.01
2023-07-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 06:00:00,0.015000000000000001,0.01,0.02,0.02,0.01,0.01,0.01,0.01
2023-07-06 07:00:00,2.7450000000000006,3.365,4.21,4.23,2.08,0.4600000000000001,3.53,3.2
2023-07-06 08:00:00,7.980000000000001,12.46,11.32,11.38,6.44,2.78,12.53,12.39
2023-07-06 09:00:00,13.772499999999999,20.645,16.45,16.57,12.85,9.22,20.5,20.79
2023-07-06 10:00:00,17.535,26.36,19.37,19.51,17.17,14.09,26.03,26.69
2023-07-06 11:00:00,19.2,29.345,20.08,20.21,19.380000000000003,17.13,28.86,29.83
2023-07-06 12:00:00,19.0325,30.01,19.05,19.05,19.630000000000003,18.4,29.380000000000003,30.64
2023-07-06 13:00:00,17.54,28.634999999999998,16.740000000000002,16.66,18.4,18.36,27.9,29.37
2023-07-06 14:00:00,14.6375,25.29,13.06,12.96,15.83,16.7,24.6,25.98
2023-07-06 15:00:00,10.7625,20.445,8.51,8.43,12.2,13.91,19.86,21.03
2023-07-06 16:00:00,5.932499999999999,12.66,4.01,3.92,7.08,8.719999999999999,12.16,13.16
2023-07-06 17:00:00,2.1025,4.125,1.22,1.22,2.61,3.36,3.91,4.34
2023-07-06 18:00:00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2023-07-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 06:00:00,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01
2023-07-07 07:00:00,2.745,3.36,4.24,4.25,2.0700000000000003,0.42,3.55,3.17
2023-07-07 08:00:00,7.885,12.315000000000001,11.19,11.26,6.359999999999999,2.73,12.38,12.25
2023-07-07 09:00:00,13.5175,20.244999999999997,16.11,16.240000000000002,12.64,9.08,20.11,20.38
2023-07-07 10:00:00,17.052500000000002,25.625,18.8,18.92,16.73,13.76,25.27,25.98
2023-07-07 11:00:00,18.565,28.52,19.4,19.44,18.73,16.689999999999998,27.9,29.14
2023-07-07 12:00:00,18.97,29.665,18.97,18.97,19.57,18.37,29.05,30.28
2023-07-07 13:00:00,17.442500000000003,28.5,16.64,16.61,18.35,18.17,27.84,29.16
2023-07-07 14:00:00,14.41,24.46,12.81,12.76,15.62,16.45,23.76,25.16
2023-07-07 15:00:00,10.3075,19.884999999999998,8.04,7.96,11.76,13.47,19.31,20.46
2023-07-07 16:00:00,5.77,12.969999999999999,3.43,3.33,7.13,9.19,12.62,13.32
2023-07-07 17:00:00,1.655,3.625,0.73,0.72,2.17,3.0,3.42,3.83
2023-07-07 18:00:00,0.02,0.02,0.01,0.02,0.01,0.04,0.02,0.02
2023-07-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 06:00:00,0.015,0.0,0.03,0.01,0.02,0.0,0.0,0.0
2023-07-08 07:00:00,2.8024999999999998,3.4000000000000004,4.35,4.37,2.1,0.39,3.58,3.22
2023-07-08 08:00:00,7.812499999999999,12.215,11.12,11.19,6.35,2.5900000000000003,12.29,12.14
2023-07-08 09:00:00,13.3375,19.965,15.89,16.02,12.48,8.96,19.84,20.09
2023-07-08 10:00:00,16.7825,25.365000000000002,18.48,18.6,16.490000000000002,13.56,25.01,25.72
2023-07-08 11:00:00,18.3525,28.25,19.17,19.22,18.52,16.5,27.67,28.83
2023-07-08 12:00:00,17.9,27.439999999999998,17.86,17.91,18.47,17.36,26.74,28.14
2023-07-08 13:00:00,16.237499999999997,26.97,15.39,15.45,17.15,16.96,26.16,27.78
2023-07-08 14:00:00,13.4125,23.81,11.8,11.88,14.65,15.32,23.06,24.56
2023-07-08 15:00:00,7.81,13.475000000000001,6.48,6.45,8.7,9.61,13.07,13.88
2023-07-08 16:00:00,4.245,8.825,2.44,2.36,5.28,6.9,8.56,9.09
2023-07-08 17:00:00,1.8625,4.04,0.75,0.75,2.47,3.48,3.77,4.3100000000000005
2023-07-08 18:00:00,0.0225,0.025,0.02,0.01,0.02,0.04,0.02,0.03
2023-07-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 06:00:00,0.01,0.0,0.01,0.02,0.01,0.0,0.0,0.0
2023-07-09 07:00:00,2.3449999999999998,3.045,3.36,3.36,1.9,0.76,3.13,2.96
2023-07-09 08:00:00,7.5425,11.780000000000001,10.66,10.72,6.140000000000001,2.6500000000000004,11.85,11.71
2023-07-09 09:00:00,13.075,19.619999999999997,15.62,15.69,12.2,8.790000000000001,19.5,19.74
2023-07-09 10:00:00,17.055,25.57,18.75,18.82,16.75,13.9,25.21,25.93
2023-07-09 11:00:00,12.4375,17.395,12.84,12.91,12.63,11.37,17.06,17.73
2023-07-09 12:00:00,9.14,11.745000000000001,9.16,9.11,9.33,8.959999999999999,11.25,12.24
2023-07-09 13:00:00,9.7225,12.93,9.48,9.4,10.09,9.92,12.81,13.05
2023-07-09 14:00:00,7.81,11.64,7.34,7.4,8.27,8.23,11.37,11.91
2023-07-09 15:00:00,11.105,19.35,9.32,9.2,12.27,13.63,18.69,20.01
2023-07-09 16:00:00,5.0125,11.75,2.71,2.59,6.32,8.43,11.34,12.16
2023-07-09 17:00:00,1.465,3.395,0.53,0.53,1.97,2.83,3.19,3.6
2023-07-09 18:00:00,0.0175,0.01,0.01,0.02,0.02,0.02,0.01,0.01
2023-07-09 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 06:00:00,0.01,0.0,0.02,0.01,0.01,0.0,0.0,0.0
2023-07-10 07:00:00,2.6750000000000003,3.255,4.12,4.140000000000001,2.02,0.42,3.42,3.09
2023-07-10 08:00:00,7.734999999999999,12.030000000000001,10.98,11.05,6.26,2.6500000000000004,12.1,11.96
2023-07-10 09:00:00,13.2225,19.785,15.81,15.89,12.32,8.870000000000001,19.68,19.89
2023-07-10 10:00:00,16.872500000000002,25.405,18.700000000000003,18.78,16.47,13.54,25.13,25.68
2023-07-10 11:00:00,18.845,28.75,19.8,19.88,18.96,16.740000000000002,28.33,29.17
2023-07-10 12:00:00,19.02,29.79,18.96,19.11,19.68,18.33,29.16,30.42
2023-07-10 13:00:00,17.7,28.759999999999998,16.79,16.87,18.75,18.39,28.07,29.45
2023-07-10 14:00:00,12.385,21.345,10.85,11.01,13.53,14.15,20.79,21.9
2023-07-10 15:00:00,8.6575,16.314999999999998,6.7,6.74,9.94,11.25,15.86,16.77
2023-07-10 16:00:00,2.1225,11.735,1.31,1.29,2.6100000000000003,3.28,11.4,12.07
2023-07-10 17:00:00,2.205,4.215,1.32,1.33,2.71,3.46,4.029999999999999,4.4
2023-07-10 18:00:00,0.0325,0.045,0.03,0.02,0.04,0.04,0.04,0.05
2023-07-10 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11 06:00:00,0.022500000000000003,0.005,0.02,0.03,0.02,0.02,0.01,0.0
2023-07-11 07:00:00,2.68,3.255,4.140000000000001,4.18,2.01,0.39,3.44,3.0700000000000003
2023-07-11 08:00:00,7.705,11.975000000000001,10.97,11.03,6.24,2.58,12.05,11.9
2023-07-11 09:00:00,13.274999999999999,19.805,15.84,15.98,12.4,8.879999999999999,19.69,19.92
2023-07-11 10:00:00,16.9525,25.43,18.75,18.89,16.58,13.59,25.18,25.68
2023-07-11 11:00:00,18.572499999999998,28.37,19.46,19.58,18.72,16.53,27.96,28.78
2023-07-11 12:00:00,16.822499999999998,25.545,16.93,16.84,17.259999999999998,16.259999999999998,25.13,25.96
2023-07-11 13:00:00,13.957500000000001,22.08,13.32,13.43,14.73,14.35,21.53,22.63
2023-07-11 14:00:00,7.432499999999999,12.61,7.05,7.109999999999999,7.85,7.72,12.37,12.85
2023-07-11 15:00:00,7.6775,14.040000000000001,6.5600000000000005,6.6,8.5,9.05,13.66,14.420000000000002
2023-07-11 16:00:00,6.32,12.559999999999999,4.47,4.37,7.43,9.01,12.25,12.87
2023-07-11 17:00:00,0.835,1.155,0.71,0.71,0.93,0.99,1.1,1.21
2023-07-11 18:00:00,2.205,3.485,2.22,2.26,2.26,2.08,3.42,3.55
2023-07-11 19:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-11 20:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-11 21:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-11 22:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-11 23:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 00:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 01:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 02:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 03:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 04:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 05:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 06:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 07:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 08:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 09:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 10:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 11:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 12:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 13:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 14:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 15:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 16:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 17:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 18:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 19:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 20:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 21:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 22:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-12 23:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 00:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 01:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 02:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 03:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 04:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 05:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 06:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 07:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
2023-07-13 08:00:00,4.390000000000001,6.96,4.44,4.48,4.52,4.12,6.84,7.08
