date_time,temp,pressure,humidity,wind_speed,clouds,weather
2023-07-22 05:00:00,14.23,1021,91,3.88,0,clear sky
2023-07-22 06:00:00,14.79,1022,91,3.6,0,clear sky
2023-07-22 07:00:00,14.79,1022,90,3.42,0,clear sky
2023-07-22 08:00:00,15.35,1023,89,4.6,1,clear sky
2023-07-22 09:00:00,15.9,1023,89,5.39,1,clear sky
2023-07-22 10:00:00,17.01,1023,83,5.55,0,clear sky
2023-07-22 11:00:00,21.71,1023,48,5.74,0,clear sky
2023-07-22 12:00:00,23.08,1022,42,5.47,0,clear sky
2023-07-22 13:00:00,22.01,1021,67,4.69,0,clear sky
2023-07-22 14:00:00,22.51,1024,46,4.12,40,scattered clouds
2023-07-22 15:00:00,24.51,1023,38,4.12,40,scattered clouds
2023-07-22 16:00:00,24.51,1023,38,2.57,40,scattered clouds
2023-07-22 17:00:00,23.51,1023,41,3.6,40,scattered clouds
2023-07-22 18:00:00,22.51,1024,43,4.12,75,broken clouds
2023-07-22 19:00:00,21.51,1024,46,2.57,40,scattered clouds
2023-07-22 20:00:00,20.51,1025,52,3.6,0,clear sky
2023-07-22 21:00:00,18.12,1022,76,2.54,36,scattered clouds
2023-07-22 22:00:00,18.12,1022,73,2.7,86,overcast clouds
2023-07-22 23:00:00,17.51,1026,59,3.09,0,clear sky
2023-07-23 00:00:00,16.51,1026,63,1.03,0,clear sky
2023-07-23 01:00:00,17.51,1025,55,3.6,0,clear sky
2023-07-23 02:00:00,16.51,1025,59,1.54,0,clear sky
2023-07-23 03:00:00,15.51,1024,63,2.06,0,clear sky
2023-07-23 04:00:00,15.51,1024,59,1.54,0,clear sky
2023-07-23 05:00:00,14.51,1024,63,2.57,0,clear sky
2023-07-23 06:00:00,14.51,1025,67,2.57,0,clear sky
2023-07-23 07:00:00,14.51,1025,67,2.06,0,clear sky
2023-07-23 08:00:00,16.46,1024,74,4.52,0,clear sky
2023-07-23 09:00:00,18.12,1024,72,5.27,0,clear sky
2023-07-23 10:00:00,18.51,1027,55,5.66,0,clear sky
2023-07-23 11:00:00,20.51,1027,52,5.14,0,clear sky
2023-07-23 12:00:00,22.57,1022,60,5.31,0,clear sky
2023-07-23 13:00:00,24.23,1021,54,4.94,0,clear sky
2023-07-23 14:00:00,24.51,1025,36,6.69,75,broken clouds
2023-07-23 15:00:00,25.51,1024,31,6.69,75,broken clouds
2023-07-23 16:00:00,24.51,1024,33,5.66,40,scattered clouds
2023-07-23 17:00:00,24.51,1024,31,6.17,40,scattered clouds
2023-07-23 18:00:00,20.9,1020,55,2.78,0,clear sky
2023-07-23 19:00:00,21.51,1025,40,3.6,0,clear sky
2023-07-23 20:00:00,20.51,1026,46,3.09,0,clear sky
2023-07-23 21:00:00,15.35,1023,77,1.67,1,clear sky
2023-07-23 22:00:00,19.51,1026,49,1.54,0,clear sky
2023-07-23 23:00:00,17.51,1026,55,2.06,0,clear sky
2023-07-24 00:00:00,18.67,1023,54,3.4,28,scattered clouds
2023-07-24 01:00:00,18.47,1023,60,3.13,46,scattered clouds
2023-07-24 02:00:00,17.83,1022,68,2.82,57,broken clouds
2023-07-24 03:00:00,13.51,1025,72,1.03,0,clear sky
2023-07-24 04:00:00,11.51,1024,82,1.03,0,clear sky
2023-07-24 05:00:00,14.51,1024,72,1.03,20,few clouds
2023-07-24 06:00:00,11.51,1025,82,0.0,0,clear sky
2023-07-24 07:00:00,12.01,1023,94,1.74,0,clear sky
2023-07-24 08:00:00,15.51,1026,72,1.03,0,clear sky
2023-07-24 09:00:00,19.51,1026,60,3.6,20,few clouds
2023-07-24 10:00:00,20.51,1026,60,5.14,40,scattered clouds
2023-07-24 11:00:00,21.51,1026,56,5.14,40,scattered clouds
2023-07-24 12:00:00,22.51,1025,49,5.66,75,broken clouds
2023-07-24 13:00:00,24.79,1020,56,4.55,23,few clouds
2023-07-24 14:00:00,24.51,1023,41,4.63,75,broken clouds
2023-07-24 15:00:00,24.51,1022,41,5.66,75,broken clouds
2023-07-24 16:00:00,24.51,1022,44,6.69,75,broken clouds
2023-07-24 17:00:00,23.51,1023,46,5.14,75,broken clouds
2023-07-24 18:00:00,22.51,1023,49,4.12,75,broken clouds
2023-07-24 19:00:00,20.35,1020,72,2.5,100,overcast clouds
2023-07-24 20:00:00,19.79,1020,76,2.55,100,overcast clouds
2023-07-24 21:00:00,19.23,1021,77,3.0,93,overcast clouds
2023-07-24 22:00:00,18.68,1021,79,3.36,97,overcast clouds
2023-07-24 23:00:00,19.51,1024,64,3.09,0,clear sky
2023-07-25 00:00:00,18.12,1021,82,2.74,98,overcast clouds
2023-07-25 01:00:00,18.12,1020,81,2.79,98,overcast clouds
2023-07-25 02:00:00,17.57,1020,84,2.5,97,overcast clouds
2023-07-25 03:00:00,18.51,1022,72,3.09,0,clear sky
2023-07-25 04:00:00,18.51,1022,68,6.17,0,clear sky
2023-07-25 05:00:00,17.51,1022,72,2.57,0,clear sky
2023-07-25 06:00:00,17.51,1022,72,2.57,0,clear sky
2023-07-25 07:00:00,15.9,1020,87,3.03,25,scattered clouds
2023-07-25 08:00:00,17.51,1023,68,4.63,75,broken clouds
2023-07-25 09:00:00,18.68,1021,77,4.7,44,scattered clouds
2023-07-25 10:00:00,19.79,1021,72,4.61,65,broken clouds
2023-07-25 11:00:00,22.57,1020,63,4.25,65,broken clouds
2023-07-25 12:00:00,24.23,1019,56,3.85,50,scattered clouds
2023-07-25 13:00:00,24.79,1018,49,3.4,41,scattered clouds
2023-07-25 14:00:00,24.51,1021,31,4.12,20,few clouds
2023-07-25 15:00:00,25.51,1020,25,3.09,40,scattered clouds
2023-07-25 16:00:00,25.51,1019,24,3.09,40,scattered clouds
2023-07-25 17:00:00,25.51,1020,24,3.6,40,scattered clouds
2023-07-25 18:00:00,24.51,1020,29,3.6,75,broken clouds
2023-07-25 19:00:00,22.51,1020,38,4.12,75,broken clouds
2023-07-25 20:00:00,22.51,1020,38,3.6,75,broken clouds
2023-07-25 21:00:00,19.23,1017,68,2.9,98,overcast clouds
2023-07-25 22:00:00,21.51,1021,43,2.57,75,broken clouds
2023-07-25 23:00:00,19.51,1021,49,3.6,75,broken clouds
2023-07-26 00:00:00,17.57,1018,71,2.81,32,scattered clouds
2023-07-26 01:00:00,15.9,1017,76,3.09,48,scattered clouds
2023-07-26 02:00:00,17.19,1017,43,2.9,40,scattered clouds
2023-07-26 03:00:00,15.95,1017,51,2.09,18,few clouds
2023-07-26 04:00:00,12.51,1020,76,1.03,0,clear sky
2023-07-26 05:00:00,15.27,1017,52,2.08,0,clear sky
2023-07-26 06:00:00,15.02,1018,53,2.14,0,clear sky
2023-07-26 07:00:00,13.51,1021,67,1.03,0,clear sky
2023-07-26 08:00:00,17.01,1019,76,2.57,0,clear sky
2023-07-26 09:00:00,20.51,1022,43,2.06,0,clear sky
2023-07-26 10:00:00,23.12,1019,46,3.81,0,clear sky
2023-07-26 11:00:00,23.51,1022,33,4.63,0,clear sky
2023-07-26 12:00:00,26.46,1018,34,2.27,0,clear sky
2023-07-26 13:00:00,27.57,1017,32,1.93,0,clear sky
2023-07-26 14:00:00,26.51,1020,19,1.03,0,clear sky
2023-07-26 15:00:00,26.51,1020,19,3.09,0,clear sky
2023-07-26 16:00:00,26.51,1020,19,1.54,0,clear sky
2023-07-26 17:00:00,26.51,1020,19,3.6,0,clear sky
2023-07-26 18:00:00,25.51,1021,22,2.57,0,clear sky
2023-07-26 19:00:00,23.51,1021,27,2.57,0,clear sky
2023-07-26 20:00:00,21.51,1022,33,2.06,0,clear sky
2023-07-26 21:00:00,16.46,1019,59,2.09,0,clear sky
2023-07-26 22:00:00,17.51,1023,45,1.54,0,clear sky
2023-07-26 23:00:00,16.51,1023,45,1.03,0,clear sky
2023-07-27 00:00:00,17.61,1021,39,2.21,0,clear sky
2023-07-27 01:00:00,13.68,1020,73,2.07,0,clear sky
2023-07-27 02:00:00,13.12,1020,79,1.89,0,clear sky
2023-07-27 03:00:00,16.52,1019,45,1.68,0,clear sky
2023-07-27 04:00:00,16.25,1019,46,1.5,1,clear sky
2023-07-27 05:00:00,15.95,1019,47,1.53,7,clear sky
2023-07-27 06:00:00,15.68,1020,49,1.5,7,clear sky
2023-07-27 07:00:00,11.51,1023,66,0.51,0,clear sky
2023-07-27 08:00:00,14.51,1023,58,0.51,0,clear sky
2023-07-27 09:00:00,18.51,1024,48,1.54,0,clear sky
2023-07-27 10:00:00,23.68,1021,44,3.96,83,broken clouds
2023-07-27 11:00:00,24.51,1024,31,4.12,0,clear sky
2023-07-27 12:00:00,25.51,1023,29,5.14,0,clear sky
2023-07-27 13:00:00,25.51,1022,25,4.12,0,clear sky
2023-07-27 14:00:00,26.51,1021,26,4.12,0,clear sky
2023-07-27 15:00:00,27.57,1015,38,2.42,74,broken clouds
2023-07-27 16:00:00,27.01,1015,38,2.4,100,overcast clouds
2023-07-27 17:00:00,25.9,1015,42,2.7,100,overcast clouds
2023-07-27 18:00:00,23.12,1016,49,2.17,100,overcast clouds
2023-07-27 19:00:00,19.79,1017,64,2.14,100,overcast clouds
2023-07-27 20:00:00,18.12,1018,71,1.92,100,overcast clouds
2023-07-27 21:00:00,21.55,1019,42,1.79,95,overcast clouds
2023-07-27 22:00:00,21.14,1019,45,1.61,100,overcast clouds
2023-07-27 23:00:00,20.76,1019,47,1.58,100,overcast clouds
2023-07-28 00:00:00,20.05,1019,50,1.71,100,overcast clouds
2023-07-28 01:00:00,19.41,1019,53,1.36,100,overcast clouds
2023-07-28 02:00:00,16.51,1022,59,1.03,40,scattered clouds
2023-07-28 03:00:00,14.51,1022,72,1.03,75,broken clouds
2023-07-28 04:00:00,14.51,1022,72,0.0,75,broken clouds
2023-07-28 05:00:00,13.51,1023,77,0.0,40,scattered clouds
2023-07-28 06:00:00,13.51,1023,77,0.0,40,scattered clouds
2023-07-28 07:00:00,13.51,1024,77,0.51,40,scattered clouds
2023-07-28 08:00:00,18.68,1021,77,3.01,99,overcast clouds
2023-07-28 09:00:00,21.46,1022,68,4.03,100,overcast clouds
2023-07-28 10:00:00,23.12,1022,61,3.92,97,overcast clouds
2023-07-28 11:00:00,24.23,1022,59,3.46,77,broken clouds
2023-07-28 12:00:00,25.9,1021,52,3.02,57,broken clouds
2023-07-28 13:00:00,25.9,1019,47,2.59,60,broken clouds
2023-07-28 14:00:00,26.51,1023,28,2.06,75,broken clouds
2023-07-28 15:00:00,27.57,1017,43,2.09,31,scattered clouds
2023-07-28 16:00:00,27.01,1017,42,1.97,100,overcast clouds
2023-07-28 17:00:00,26.46,1017,42,1.89,79,broken clouds
2023-07-28 18:00:00,23.68,1018,53,1.63,57,broken clouds
2023-07-28 19:00:00,20.9,1018,60,1.63,68,broken clouds
2023-07-28 20:00:00,22.19,1019,36,1.63,74,broken clouds
2023-07-28 21:00:00,21.16,1020,40,1.57,79,broken clouds
2023-07-28 22:00:00,20.63,1021,42,1.75,100,overcast clouds
2023-07-28 23:00:00,18.51,1024,55,1.03,0,clear sky
2023-07-29 00:00:00,19.68,1020,47,1.68,69,broken clouds
2023-07-29 01:00:00,19.4,1020,48,1.59,77,broken clouds
2023-07-29 02:00:00,18.78,1019,50,1.72,81,broken clouds
2023-07-29 03:00:00,18.09,1019,51,1.95,73,broken clouds
2023-07-29 04:00:00,17.52,1019,54,1.8,95,overcast clouds
2023-07-29 05:00:00,17.46,1019,55,1.84,98,overcast clouds
2023-07-29 06:00:00,17.22,1019,56,1.91,98,overcast clouds
2023-07-29 07:00:00,17.14,1020,57,1.73,99,overcast clouds
2023-07-29 08:00:00,19.35,1020,51,2.12,99,overcast clouds
2023-07-29 09:00:00,20.35,1020,71,2.79,98,overcast clouds
2023-07-29 10:00:00,25.35,1020,56,3.16,98,overcast clouds
2023-07-29 11:00:00,25.9,1020,49,3.01,98,overcast clouds
2023-07-29 12:00:00,27.57,1019,43,2.72,88,overcast clouds
2023-07-29 13:00:00,28.68,1018,40,2.28,91,overcast clouds
2023-07-29 14:00:00,27.51,1022,26,3.09,40,scattered clouds
2023-07-29 15:00:00,28.12,1016,40,2.01,97,overcast clouds
2023-07-29 16:00:00,27.57,1016,41,1.87,80,broken clouds
2023-07-29 17:00:00,26.46,1016,44,1.91,90,overcast clouds
2023-07-29 18:00:00,23.68,1017,55,2.26,93,overcast clouds
2023-07-29 19:00:00,20.9,1017,63,2.1,94,overcast clouds
2023-07-29 20:00:00,19.23,1018,70,2.16,92,overcast clouds
2023-07-29 21:00:00,20.98,1019,45,2.18,92,overcast clouds
2023-07-29 22:00:00,20.48,1020,46,2.29,96,overcast clouds
2023-07-29 23:00:00,18.51,1024,55,0.51,0,clear sky
2023-07-30 00:00:00,19.51,1024,49,2.57,0,clear sky
2023-07-30 01:00:00,19.35,1020,49,1.8,99,overcast clouds
2023-07-30 02:00:00,19.09,1019,50,1.76,99,overcast clouds
2023-07-30 03:00:00,18.95,1019,50,1.68,98,overcast clouds
2023-07-30 04:00:00,18.82,1018,50,1.66,100,overcast clouds
2023-07-30 05:00:00,18.48,1019,51,1.58,100,overcast clouds
2023-07-30 06:00:00,18.27,1019,52,1.62,100,overcast clouds
2023-07-30 07:00:00,13.51,1023,77,0.0,0,clear sky
2023-07-30 08:00:00,15.51,1024,67,1.03,0,clear sky
2023-07-30 09:00:00,20.51,1025,52,1.03,0,clear sky
2023-07-30 10:00:00,22.51,1025,43,5.66,0,clear sky
2023-07-30 11:00:00,23.51,1025,41,5.14,0,clear sky
2023-07-30 12:00:00,25.51,1025,36,4.12,0,clear sky
2023-07-30 13:00:00,25.51,1024,34,4.12,20,few clouds
2023-07-30 14:00:00,26.51,1023,32,4.12,40,scattered clouds
2023-07-30 15:00:00,27.01,1016,43,2.59,97,overcast clouds
2023-07-30 16:00:00,27.01,1016,43,2.78,93,overcast clouds
2023-07-30 17:00:00,26.46,1017,45,2.9,96,overcast clouds
2023-07-30 18:00:00,22.57,1018,58,2.67,98,overcast clouds
2023-07-30 19:00:00,23.66,1018,35,2.75,98,overcast clouds
2023-07-30 20:00:00,22.47,1019,38,3.23,97,overcast clouds
2023-07-30 21:00:00,22.16,1020,44,3.21,93,overcast clouds
2023-07-30 22:00:00,21.75,1021,46,3.08,90,overcast clouds
2023-07-30 23:00:00,20.51,1025,49,2.06,0,clear sky
2023-07-31 00:00:00,20.18,1021,51,3.1,57,broken clouds
2023-07-31 01:00:00,19.99,1021,53,2.9,50,scattered clouds
2023-07-31 02:00:00,19.42,1020,55,3.45,44,scattered clouds
2023-07-31 03:00:00,18.26,1020,57,3.59,35,scattered clouds
2023-07-31 04:00:00,16.51,1023,63,2.06,0,clear sky
2023-07-31 05:00:00,16.94,1021,66,2.96,1,clear sky
2023-07-31 06:00:00,16.6,1021,68,2.8,2,clear sky
2023-07-31 07:00:00,14.51,1025,72,1.03,0,clear sky
2023-07-31 08:00:00,16.51,1026,67,1.03,0,clear sky
2023-07-31 09:00:00,20.9,1023,71,4.63,0,clear sky
2023-07-31 10:00:00,22.57,1023,64,4.62,0,clear sky
2023-07-31 11:00:00,24.79,1022,56,4.15,0,clear sky
2023-07-31 12:00:00,27.01,1021,49,3.56,0,clear sky
2023-07-31 13:00:00,26.51,1025,29,4.63,20,few clouds
2023-07-31 14:00:00,26.51,1024,26,4.12,40,scattered clouds
2023-07-31 15:00:00,27.51,1023,24,4.63,40,scattered clouds
2023-07-31 16:00:00,26.51,1023,24,4.12,40,scattered clouds
2023-07-31 17:00:00,26.51,1023,26,3.6,40,scattered clouds
2023-07-31 18:00:00,25.51,1023,29,3.6,20,few clouds
2023-07-31 19:00:00,23.51,1024,38,3.09,40,scattered clouds
2023-07-31 20:00:00,22.51,1024,40,3.6,40,scattered clouds
2023-07-31 21:00:00,20.25,1021,45,2.71,7,clear sky
2023-07-31 22:00:00,20.51,1025,49,3.6,0,clear sky
2023-07-31 23:00:00,18.51,1025,55,1.54,0,clear sky
2023-08-01 00:00:00,15.35,1022,82,2.87,1,clear sky
2023-08-01 01:00:00,19.51,1025,52,1.03,0,clear sky
2023-08-01 02:00:00,14.23,1020,85,2.46,0,clear sky
2023-08-01 03:00:00,17.47,1020,59,2.19,0,clear sky
2023-08-01 04:00:00,17.08,1020,61,2.02,0,clear sky
2023-08-01 05:00:00,17.65,1020,58,2.47,0,clear sky
2023-08-01 06:00:00,16.35,1021,62,2.08,0,clear sky
2023-08-01 07:00:00,16.34,1022,62,2.34,0,clear sky
2023-08-01 08:00:00,16.51,1025,67,0.51,0,clear sky
2023-08-01 09:00:00,19.51,1025,56,1.54,0,clear sky
2023-08-01 10:00:00,22.51,1026,46,3.6,0,clear sky
2023-08-01 11:00:00,25.35,1021,49,3.6,0,clear sky
2023-08-01 12:00:00,27.01,1020,41,3.18,0,clear sky
2023-08-01 13:00:00,28.12,1019,40,3.02,0,clear sky
2023-08-01 14:00:00,26.51,1023,28,3.6,0,clear sky
2023-08-01 15:00:00,28.12,1017,37,2.83,0,clear sky
2023-08-01 16:00:00,28.12,1017,39,3.03,0,clear sky
2023-08-01 17:00:00,26.46,1018,41,2.98,0,clear sky
2023-08-01 18:00:00,25.51,1023,31,4.63,0,clear sky
2023-08-01 19:00:00,20.9,1019,59,2.79,0,clear sky
2023-08-01 20:00:00,18.68,1020,66,2.86,0,clear sky
2023-08-01 21:00:00,17.57,1021,69,2.76,0,clear sky
2023-08-01 22:00:00,18.68,1022,68,2.9,0,clear sky
2023-08-01 23:00:00,20.51,1025,49,4.12,0,clear sky
2023-08-02 00:00:00,18.51,1024,55,0.51,0,clear sky
2023-08-02 01:00:00,18.51,1024,55,1.03,0,clear sky
2023-08-02 02:00:00,15.51,1024,67,1.03,0,clear sky
2023-08-02 03:00:00,13.51,1023,77,2.06,0,clear sky
2023-08-02 04:00:00,14.51,1023,72,1.54,0,clear sky
2023-08-02 05:00:00,14.51,1023,72,0.0,0,clear sky
2023-08-02 06:00:00,12.51,1023,82,0.0,0,clear sky
2023-08-02 07:00:00,12.51,1024,71,0.51,0,clear sky
2023-08-02 08:00:00,16.51,1025,63,0.51,0,clear sky
2023-08-02 09:00:00,19.51,1026,52,3.6,0,clear sky
2023-08-02 10:00:00,22.57,1022,54,4.08,0,clear sky
2023-08-02 11:00:00,23.51,1026,33,5.66,0,clear sky
2023-08-02 12:00:00,24.51,1025,31,4.63,0,clear sky
2023-08-02 13:00:00,25.51,1024,29,4.12,0,clear sky
2023-08-02 14:00:00,26.51,1023,28,4.63,0,clear sky
2023-08-02 15:00:00,27.57,1017,37,2.99,0,clear sky
2023-08-02 16:00:00,27.57,1017,38,3.03,0,clear sky
2023-08-02 17:00:00,25.9,1017,38,3.09,0,clear sky
2023-08-02 18:00:00,23.12,1018,45,2.28,0,clear sky
2023-08-02 19:00:00,19.79,1019,52,1.99,0,clear sky
2023-08-02 20:00:00,17.57,1020,63,1.9,0,clear sky
2023-08-02 21:00:00,19.09,1021,37,1.49,0,clear sky
2023-08-02 22:00:00,18.64,1021,39,1.25,0,clear sky
2023-08-02 23:00:00,16.51,1024,51,0.51,0,clear sky
2023-08-03 00:00:00,17.57,1021,43,1.63,0,clear sky
2023-08-03 01:00:00,17.12,1020,45,1.68,0,clear sky
2023-08-03 02:00:00,16.73,1020,46,1.68,0,clear sky
2023-08-03 03:00:00,16.28,1019,48,1.47,0,clear sky
2023-08-03 04:00:00,15.99,1019,48,1.32,0,clear sky
2023-08-03 05:00:00,15.91,1019,49,1.34,0,clear sky
2023-08-03 06:00:00,15.73,1020,49,1.58,0,clear sky
2023-08-03 07:00:00,15.85,1021,49,1.55,0,clear sky
2023-08-03 08:00:00,18.78,1021,42,1.78,0,clear sky
2023-08-03 09:00:00,18.51,1025,52,1.54,0,clear sky
2023-08-03 10:00:00,24.79,1021,44,2.29,0,clear sky
2023-08-03 11:00:00,26.46,1021,39,1.36,0,clear sky
2023-08-03 12:00:00,25.9,1019,39,0.32,0,clear sky
2023-08-03 13:00:00,26.51,1023,19,1.03,0,clear sky
2023-08-03 14:00:00,27.51,1022,18,5.14,0,clear sky
2023-08-03 15:00:00,29.23,1016,32,0.83,0,clear sky
2023-08-03 16:00:00,28.68,1015,31,1.3,1,clear sky
2023-08-03 17:00:00,27.57,1015,34,1.67,31,scattered clouds
2023-08-03 18:00:00,24.23,1016,40,1.85,52,broken clouds
2023-08-03 19:00:00,20.9,1017,53,1.69,63,broken clouds
2023-08-03 20:00:00,22.69,1018,27,1.49,70,broken clouds
2023-08-03 21:00:00,21.43,1019,30,1.68,52,broken clouds
2023-08-03 22:00:00,20.98,1019,31,1.52,100,overcast clouds
2023-08-03 23:00:00,16.51,1022,51,1.54,0,clear sky
2023-08-04 00:00:00,19.27,1019,35,1.33,80,broken clouds
2023-08-04 01:00:00,18.47,1018,37,1.27,64,broken clouds
2023-08-04 02:00:00,17.84,1018,38,1.22,53,broken clouds
2023-08-04 03:00:00,17.59,1017,39,1.36,67,broken clouds
2023-08-04 04:00:00,17.23,1017,40,1.45,5,clear sky
2023-08-04 05:00:00,11.51,1021,66,1.03,0,clear sky
2023-08-04 06:00:00,16.78,1018,41,1.2,28,scattered clouds
2023-08-04 07:00:00,16.98,1019,41,1.2,34,scattered clouds
2023-08-04 08:00:00,19.68,1019,35,1.53,46,scattered clouds
2023-08-04 09:00:00,20.35,1020,61,2.28,51,broken clouds
2023-08-04 10:00:00,24.79,1020,46,2.76,97,overcast clouds
2023-08-04 11:00:00,27.01,1019,35,2.16,97,overcast clouds
2023-08-04 12:00:00,28.68,1018,33,1.57,98,overcast clouds
2023-08-04 13:00:00,28.68,1017,32,0.66,77,broken clouds
2023-08-04 14:00:00,27.51,1020,14,2.57,20,few clouds
2023-08-04 15:00:00,29.23,1014,28,1.18,83,broken clouds
2023-08-04 16:00:00,29.23,1014,28,1.24,47,scattered clouds
2023-08-04 17:00:00,28.51,1019,14,0.51,20,few clouds
2023-08-04 18:00:00,24.23,1015,41,1.12,19,few clouds
2023-08-04 19:00:00,20.35,1016,53,1.33,17,few clouds
2023-08-04 20:00:00,22.46,1017,24,1.58,24,few clouds
2023-08-04 21:00:00,21.26,1018,28,1.55,19,few clouds
2023-08-04 22:00:00,20.76,1018,29,1.49,94,overcast clouds
2023-08-04 23:00:00,17.51,1022,45,0.51,0,clear sky
2023-08-05 00:00:00,19.3,1018,32,1.38,75,broken clouds
2023-08-05 01:00:00,18.9,1018,33,1.31,82,broken clouds
2023-08-05 02:00:00,18.66,1018,34,1.14,85,overcast clouds
2023-08-05 03:00:00,18.15,1017,36,1.24,89,overcast clouds
2023-08-05 04:00:00,17.79,1017,37,1.17,97,overcast clouds
2023-08-05 05:00:00,12.51,1021,67,0.0,0,clear sky
2023-08-05 06:00:00,17.13,1018,39,1.46,57,broken clouds
2023-08-05 07:00:00,17.31,1019,40,1.44,67,broken clouds
2023-08-05 08:00:00,17.01,1020,73,1.83,68,broken clouds
2023-08-05 09:00:00,22.57,1020,49,2.87,71,broken clouds
2023-08-05 10:00:00,24.79,1020,43,3.57,100,overcast clouds
2023-08-05 11:00:00,27.01,1020,37,3.54,100,overcast clouds
2023-08-05 12:00:00,28.12,1019,35,3.05,98,overcast clouds
2023-08-05 13:00:00,29.23,1018,33,2.61,98,overcast clouds
2023-08-05 14:00:00,29.23,1017,32,2.39,91,overcast clouds
2023-08-05 15:00:00,28.51,1021,17,1.54,0,clear sky
2023-08-05 16:00:00,28.51,1021,18,2.57,0,clear sky
2023-08-05 17:00:00,28.51,1021,18,2.06,0,clear sky
2023-08-05 18:00:00,27.51,1021,21,2.57,0,clear sky
2023-08-05 19:00:00,24.51,1022,29,3.6,0,clear sky
2023-08-05 20:00:00,22.51,1022,33,3.09,0,clear sky
2023-08-05 21:00:00,17.57,1020,68,2.06,74,broken clouds
2023-08-05 22:00:00,20.51,1023,40,1.03,0,clear sky
2023-08-05 23:00:00,19.6,1020,34,2.1,83,broken clouds
2023-08-06 00:00:00,19.25,1020,35,2.37,88,overcast clouds
2023-08-06 01:00:00,18.49,1019,37,2.31,86,overcast clouds
2023-08-06 02:00:00,18.42,1019,37,2.41,87,overcast clouds
2023-08-06 03:00:00,18.4,1018,38,2.43,82,broken clouds
2023-08-06 04:00:00,17.76,1018,40,2.55,31,scattered clouds
2023-08-06 05:00:00,17.44,1018,41,2.41,24,few clouds
2023-08-06 06:00:00,17.39,1019,40,2.65,28,scattered clouds
2023-08-06 07:00:00,17.3,1020,40,2.7,21,few clouds
2023-08-06 08:00:00,20.9,1020,60,3.26,17,few clouds
2023-08-06 09:00:00,23.12,1021,48,4.78,45,scattered clouds
2023-08-06 10:00:00,23.51,1024,31,4.63,0,clear sky
2023-08-06 11:00:00,27.01,1020,39,4.72,0,clear sky
2023-08-06 12:00:00,28.68,1019,34,4.13,0,clear sky
2023-08-06 13:00:00,28.68,1018,28,3.76,0,clear sky
2023-08-06 14:00:00,28.51,1022,15,4.63,0,clear sky
2023-08-06 15:00:00,29.23,1016,25,3.67,0,clear sky
2023-08-06 16:00:00,28.51,1021,14,4.12,0,clear sky
2023-08-06 17:00:00,28.51,1021,14,5.14,0,clear sky
2023-08-06 18:00:00,26.51,1021,16,4.12,0,clear sky
2023-08-06 19:00:00,23.51,1022,19,4.12,0,clear sky
2023-08-06 20:00:00,22.51,1022,20,2.57,0,clear sky
2023-08-06 21:00:00,19.92,1020,28,2.12,0,clear sky
2023-08-06 22:00:00,21.51,1024,23,1.54,0,clear sky
2023-08-06 23:00:00,15.51,1024,41,1.03,0,clear sky
2023-08-07 00:00:00,18.48,1021,30,2.7,0,clear sky
2023-08-07 01:00:00,18.21,1020,32,3.26,0,clear sky
2023-08-07 02:00:00,17.61,1020,33,2.96,0,clear sky
2023-08-07 03:00:00,17.23,1020,34,2.77,0,clear sky
2023-08-07 04:00:00,16.82,1020,36,2.52,0,clear sky
2023-08-07 05:00:00,16.61,1020,37,2.33,0,clear sky
2023-08-07 06:00:00,16.44,1020,38,2.15,0,clear sky
2023-08-07 07:00:00,16.6,1021,39,2.2,0,clear sky
2023-08-07 08:00:00,18.12,1021,55,2.78,4,clear sky
2023-08-07 09:00:00,21.46,1022,48,3.97,7,clear sky
2023-08-07 10:00:00,23.68,1022,43,3.72,5,clear sky
2023-08-07 11:00:00,25.9,1021,39,2.84,2,clear sky
2023-08-07 12:00:00,28.12,1020,32,1.66,2,clear sky
2023-08-07 13:00:00,29.79,1019,29,0.93,1,clear sky
2023-08-07 14:00:00,28.51,1023,17,3.6,0,clear sky
2023-08-07 15:00:00,30.35,1017,27,1.93,0,clear sky
2023-08-07 16:00:00,29.79,1017,26,1.93,0,clear sky
2023-08-07 17:00:00,28.51,1022,16,3.6,0,clear sky
2023-08-07 18:00:00,27.51,1022,18,3.09,0,clear sky
2023-08-07 19:00:00,22.01,1018,44,2.12,0,clear sky
2023-08-07 20:00:00,22.49,1019,28,2.07,0,clear sky
2023-08-07 21:00:00,21.45,1020,32,1.86,0,clear sky
2023-08-07 22:00:00,20.89,1021,33,1.88,0,clear sky
2023-08-07 23:00:00,17.51,1024,48,1.03,0,clear sky
2023-08-08 00:00:00,18.51,1024,39,1.03,0,clear sky
2023-08-08 01:00:00,15.51,1024,51,1.03,0,clear sky
2023-08-08 02:00:00,14.51,1024,58,0.51,0,clear sky
2023-08-08 03:00:00,13.51,1023,62,0.0,0,clear sky
2023-08-08 04:00:00,12.51,1023,67,1.03,0,clear sky
2023-08-08 05:00:00,13.51,1023,62,0.51,0,clear sky
2023-08-08 06:00:00,11.51,1023,71,1.54,0,clear sky
2023-08-08 07:00:00,17.66,1020,37,1.41,0,clear sky
2023-08-08 08:00:00,20.53,1021,31,1.69,0,clear sky
2023-08-08 09:00:00,22.57,1021,58,2.73,0,clear sky
2023-08-08 10:00:00,26.46,1021,36,3.57,0,clear sky
