date_time,air_temp,gti,ghi
2023-09-08 13:00:00-03:00,,836.06,714.85
2023-09-08 14:00:00-03:00,,580.98,497.49
2023-09-08 15:00:00-03:00,,268.63,231.16
2023-09-08 16:00:00-03:00,,271.34,172.45
2023-09-08 17:00:00-03:00,,54.83,27.49
2023-09-08 18:00:00-03:00,,0.0,0.0
2023-09-08 19:00:00-03:00,,0.0,0.0
2023-09-08 20:00:00-03:00,,0.0,0.0
2023-09-08 21:00:00-03:00,,0.0,0.0
2023-09-08 22:00:00-03:00,,0.0,0.0
2023-09-08 23:00:00-03:00,,0.0,0.0
2023-09-09 00:00:00-03:00,,0.0,0.0
2023-09-09 01:00:00-03:00,,0.0,0.0
2023-09-09 02:00:00-03:00,,0.0,0.0
2023-09-09 03:00:00-03:00,,0.0,0.0
2023-09-09 04:00:00-03:00,,0.0,0.0
2023-09-09 05:00:00-03:00,,0.0,0.0
2023-09-09 06:00:00-03:00,,57.7,39.02
2023-09-09 07:00:00-03:00,,510.46,346.63
2023-09-09 08:00:00-03:00,,850.72,603.78
2023-09-09 09:00:00-03:00,,1088.2,811.71
2023-09-09 10:00:00-03:00,,1191.96,945.86
2023-09-09 11:00:00-03:00,,1110.76,917.59
2023-09-09 12:00:00-03:00,,893.48,759.76
2023-09-09 13:00:00-03:00,,857.36,690.24
2023-09-09 14:00:00-03:00,,847.39,640.66
2023-09-09 15:00:00-03:00,,501.51,373.8
2023-09-09 16:00:00-03:00,,165.66,127.67
2023-09-09 17:00:00-03:00,,57.03,27.68
2023-09-09 18:00:00-03:00,,0.0,0.0
2023-09-09 19:00:00-03:00,,0.0,0.0
2023-09-09 20:00:00-03:00,,0.0,0.0
2023-09-09 21:00:00-03:00,,0.0,0.0
2023-09-09 22:00:00-03:00,,0.0,0.0
2023-09-09 23:00:00-03:00,,0.0,0.0
2023-09-10 00:00:00-03:00,,0.0,0.0
2023-09-10 01:00:00-03:00,,0.0,0.0
2023-09-10 02:00:00-03:00,,0.0,0.0
2023-09-10 03:00:00-03:00,,0.0,0.0
2023-09-10 04:00:00-03:00,,0.0,0.0
2023-09-10 05:00:00-03:00,,0.0,0.0
2023-09-10 06:00:00-03:00,,212.23,123.32
2023-09-10 07:00:00-03:00,,582.17,375.85
2023-09-10 08:00:00-03:00,,933.18,650.87
2023-09-10 09:00:00-03:00,,1113.74,838.37
2023-09-10 10:00:00-03:00,,1214.19,968.44
2023-09-10 11:00:00-03:00,,1240.94,1012.58
2023-09-10 12:00:00-03:00,,1181.5,954.03
2023-09-10 13:00:00-03:00,,1070.87,841.52
2023-09-10 14:00:00-03:00,,898.55,657.73
2023-09-10 15:00:00-03:00,,646.36,434.55
2023-09-10 16:00:00-03:00,,398.79,199.81
2023-09-10 17:00:00-03:00,,58.29,27.86
2023-09-10 18:00:00-03:00,,0.0,0.0
2023-09-10 19:00:00-03:00,,0.0,0.0
2023-09-10 20:00:00-03:00,,0.0,0.0
2023-09-10 21:00:00-03:00,,0.0,0.0
2023-09-10 22:00:00-03:00,,0.0,0.0
2023-09-10 23:00:00-03:00,,0.0,0.0
2023-09-11 00:00:00-03:00,,0.0,0.0
2023-09-11 01:00:00-03:00,,0.0,0.0
2023-09-11 02:00:00-03:00,,0.0,0.0
2023-09-11 03:00:00-03:00,,0.0,0.0
2023-09-11 04:00:00-03:00,,0.0,0.0
2023-09-11 05:00:00-03:00,,0.0,0.0
2023-09-11 06:00:00-03:00,,213.33,126.52
2023-09-11 07:00:00-03:00,,637.76,402.55
2023-09-11 08:00:00-03:00,,923.02,641.86
2023-09-11 09:00:00-03:00,,1140.29,859.99
2023-09-11 10:00:00-03:00,,1220.92,965.21
2023-09-11 11:00:00-03:00,,1246.95,1018.03
2023-09-11 12:00:00-03:00,,1214.68,972.61
2023-09-11 13:00:00-03:00,,1098.75,856.63
2023-09-11 14:00:00-03:00,,919.35,672.41
2023-09-11 15:00:00-03:00,,665.6,446.29
2023-09-11 16:00:00-03:00,,308.0,195.11
2023-09-11 17:00:00-03:00,,99.22,36.66
2023-09-11 18:00:00-03:00,,0.0,0.0
2023-09-11 19:00:00-03:00,,0.0,0.0
2023-09-11 20:00:00-03:00,,0.0,0.0
2023-09-11 21:00:00-03:00,,0.0,0.0
2023-09-11 22:00:00-03:00,,0.0,0.0
2023-09-11 23:00:00-03:00,,0.0,0.0
2023-09-12 00:00:00-03:00,,0.0,0.0
2023-09-12 01:00:00-03:00,,0.0,0.0
2023-09-12 02:00:00-03:00,,0.0,0.0
2023-09-12 03:00:00-03:00,,0.0,0.0
2023-09-12 04:00:00-03:00,,0.0,0.0
2023-09-12 05:00:00-03:00,,0.0,0.0
2023-09-12 06:00:00-03:00,,222.33,129.81
2023-09-12 07:00:00-03:00,,593.53,381.75
2023-09-12 08:00:00-03:00,,934.41,650.26
2023-09-12 09:00:00-03:00,,1103.4,833.39
2023-09-12 10:00:00-03:00,,1191.88,951.03
2023-09-12 11:00:00-03:00,,931.21,784.93
2023-09-12 12:00:00-03:00,,884.61,760.09
2023-09-12 13:00:00-03:00,,770.96,661.61
2023-09-12 14:00:00-03:00,,658.82,562.79
2023-09-12 15:00:00-03:00,,418.02,357.36
2023-09-12 16:00:00-03:00,,223.23,192.29
2023-09-12 17:00:00-03:00,,50.43,9.02
2023-09-12 18:00:00-03:00,,0.0,0.0
2023-09-12 19:00:00-03:00,,0.0,0.0
2023-09-12 20:00:00-03:00,,0.0,0.0
2023-09-12 21:00:00-03:00,,0.0,0.0
2023-09-12 22:00:00-03:00,,0.0,0.0
2023-09-12 23:00:00-03:00,,0.0,0.0
2023-09-13 00:00:00-03:00,,0.0,0.0
2023-09-13 01:00:00-03:00,,0.0,0.0
2023-09-13 02:00:00-03:00,,0.0,0.0
2023-09-13 03:00:00-03:00,,0.0,0.0
2023-09-13 04:00:00-03:00,,0.0,0.0
2023-09-13 05:00:00-03:00,,0.0,0.0
2023-09-13 06:00:00-03:00,,201.5,114.87
2023-09-13 07:00:00-03:00,,570.36,372.61
2023-09-13 08:00:00-03:00,,891.35,637.19
2023-09-13 09:00:00-03:00,,1108.19,849.53
2023-09-13 10:00:00-03:00,,1193.81,966.83
2023-09-13 11:00:00-03:00,,1177.2,969.16
2023-09-13 12:00:00-03:00,,1062.64,883.17
2023-09-13 13:00:00-03:00,,838.9,711.92
2023-09-13 14:00:00-03:00,,448.35,386.46
2023-09-13 15:00:00-03:00,,350.79,297.11
2023-09-13 16:00:00-03:00,,180.09,151.35
2023-09-13 17:00:00-03:00,,63.93,28.39
2023-09-13 18:00:00-03:00,,0.0,0.0
2023-09-13 19:00:00-03:00,,0.0,0.0
2023-09-13 20:00:00-03:00,24.89,0.0,0.0
2023-09-13 21:00:00-03:00,23.16,0.0,0.0
2023-09-13 22:00:00-03:00,21.74,0.0,0.0
2023-09-13 23:00:00-03:00,21.99,0.0,0.0
2023-09-14 00:00:00-03:00,21.62,0.0,0.0
2023-09-14 01:00:00-03:00,22.72,0.0,0.0
2023-09-14 02:00:00-03:00,20.65,0.0,0.0
2023-09-14 03:00:00-03:00,20.26,0.0,0.0
2023-09-14 04:00:00-03:00,20.17,0.0,0.0
2023-09-14 05:00:00-03:00,18.87,0.0,0.0
2023-09-14 06:00:00-03:00,19.11,215.9,131.66
2023-09-14 07:00:00-03:00,21.86,581.98,379.73
2023-09-14 08:00:00-03:00,23.78,855.91,611.56
2023-09-14 09:00:00-03:00,25.28,1027.07,790.33
2023-09-14 10:00:00-03:00,26.64,1111.82,902.82
2023-09-14 11:00:00-03:00,27.99,1169.86,964.94
2023-09-14 12:00:00-03:00,29.62,908.18,771.93
2023-09-14 13:00:00-03:00,30.4,868.38,710.44
2023-09-14 14:00:00-03:00,30.63,725.04,565.03
2023-09-14 15:00:00-03:00,26.93,395.16,339.35
2023-09-14 16:00:00-03:00,25.86,148.51,125.61
2023-09-14 17:00:00-03:00,24.06,63.97,28.2
2023-09-14 18:00:00-03:00,23.02,0.0,0.0
2023-09-14 19:00:00-03:00,22.35,0.0,0.0
2023-09-14 20:00:00-03:00,21.35,0.0,0.0
2023-09-14 21:00:00-03:00,20.13,0.0,0.0
2023-09-14 22:00:00-03:00,19.46,0.0,0.0
2023-09-14 23:00:00-03:00,19.64,0.0,0.0
2023-09-15 00:00:00-03:00,19.07,0.0,0.0
2023-09-15 01:00:00-03:00,18.69,0.0,0.0
2023-09-15 02:00:00-03:00,18.3,0.0,0.0
2023-09-15 03:00:00-03:00,17.5,0.0,0.0
2023-09-15 04:00:00-03:00,17.15,0.0,0.0
2023-09-15 05:00:00-03:00,17.91,0.0,0.0
2023-09-15 06:00:00-03:00,18.74,67.93,41.59
2023-09-15 07:00:00-03:00,20.17,399.12,310.79
2023-09-15 08:00:00-03:00,23.98,594.55,486.7
2023-09-15 09:00:00-03:00,25.06,734.74,630.58
2023-09-15 10:00:00-03:00,26.96,909.7,780.33
2023-09-15 11:00:00-03:00,27.89,772.93,666.29
2023-09-15 12:00:00-03:00,27.98,774.32,667.29
2023-09-15 13:00:00-03:00,28.56,362.98,312.92
2023-09-15 14:00:00-03:00,27.18,461.81,398.1
2023-09-15 15:00:00-03:00,25.5,74.18,63.95
2023-09-15 16:00:00-03:00,25.94,118.25,101.65
2023-09-15 17:00:00-03:00,24.72,66.61,29.23
2023-09-15 18:00:00-03:00,23.18,0.0,0.0
2023-09-15 19:00:00-03:00,22.28,0.0,0.0
2023-09-15 20:00:00-03:00,23.03,0.0,0.0
2023-09-15 21:00:00-03:00,21.9,0.0,0.0
2023-09-15 22:00:00-03:00,21.4,0.0,0.0
2023-09-15 23:00:00-03:00,20.61,0.0,0.0
2023-09-16 00:00:00-03:00,19.77,0.0,0.0
2023-09-16 01:00:00-03:00,19.9,0.0,0.0
2023-09-16 02:00:00-03:00,18.73,0.0,0.0
2023-09-16 03:00:00-03:00,17.87,0.0,0.0
2023-09-16 04:00:00-03:00,20.4,0.0,0.0
2023-09-16 05:00:00-03:00,20.56,0.0,0.0
2023-09-16 06:00:00-03:00,21.03,141.47,104.76
2023-09-16 07:00:00-03:00,22.2,130.53,112.52
2023-09-16 08:00:00-03:00,23.11,454.47,391.68
2023-09-16 09:00:00-03:00,24.52,531.33,457.95
2023-09-16 10:00:00-03:00,27.51,985.89,843.56
2023-09-16 11:00:00-03:00,29.12,1116.1,935.04
2023-09-16 12:00:00-03:00,29.77,964.87,817.44
2023-09-16 13:00:00-03:00,30.24,928.42,736.11
2023-09-16 14:00:00-03:00,29.35,217.72,187.69
2023-09-16 15:00:00-03:00,26.86,57.92,49.93
2023-09-16 16:00:00-03:00,25.17,53.53,46.15
2023-09-16 17:00:00-03:00,24.86,68.65,28.91
2023-09-16 18:00:00-03:00,24.5,0.0,0.0
2023-09-16 19:00:00-03:00,23.27,0.0,0.0
2023-09-16 20:00:00-03:00,22.85,0.0,0.0
2023-09-16 21:00:00-03:00,21.78,0.0,0.0
2023-09-16 22:00:00-03:00,21.03,0.0,0.0
2023-09-16 23:00:00-03:00,22.6,0.0,0.0
2023-09-17 00:00:00-03:00,21.92,0.0,0.0
2023-09-17 01:00:00-03:00,21.31,0.0,0.0
2023-09-17 02:00:00-03:00,20.45,0.0,0.0
2023-09-17 03:00:00-03:00,20.85,0.0,0.0
2023-09-17 04:00:00-03:00,20.68,0.0,0.0
2023-09-17 05:00:00-03:00,20.8,0.0,0.0
2023-09-17 06:00:00-03:00,21.73,209.89,137.53
2023-09-17 07:00:00-03:00,24.17,381.45,318.31
2023-09-17 08:00:00-03:00,25.1,638.9,537.13
2023-09-17 09:00:00-03:00,26.59,852.57,728.83
2023-09-17 10:00:00-03:00,28.4,912.76,784.31
2023-09-17 11:00:00-03:00,29.63,1049.88,890.13
2023-09-17 12:00:00-03:00,30.72,1122.43,923.98
2023-09-17 13:00:00-03:00,30.79,896.5,753.75
2023-09-17 14:00:00-03:00,31.21,554.38,477.11
2023-09-17 15:00:00-03:00,30.01,309.81,266.55
2023-09-17 16:00:00-03:00,29.75,264.35,165.31
2023-09-17 17:00:00-03:00,28.17,76.89,27.65
2023-09-17 18:00:00-03:00,26.91,0.0,0.0
2023-09-17 19:00:00-03:00,24.36,0.0,0.0
2023-09-17 20:00:00-03:00,22.7,0.0,0.0
2023-09-17 21:00:00-03:00,20.89,0.0,0.0
2023-09-17 22:00:00-03:00,20.16,0.0,0.0
2023-09-17 23:00:00-03:00,19.39,0.0,0.0
2023-09-18 00:00:00-03:00,17.58,0.0,0.0
2023-09-18 01:00:00-03:00,19.68,0.0,0.0
2023-09-18 02:00:00-03:00,19.07,0.0,0.0
2023-09-18 03:00:00-03:00,19.56,0.0,0.0
2023-09-18 04:00:00-03:00,18.51,0.0,0.0
2023-09-18 05:00:00-03:00,19.08,0.0,0.0
2023-09-18 06:00:00-03:00,20.89,264.49,159.37
2023-09-18 07:00:00-03:00,23.69,584.88,385.69
2023-09-18 08:00:00-03:00,25.13,919.06,652.62
2023-09-18 09:00:00-03:00,27.33,1107.13,843.26
2023-09-18 10:00:00-03:00,28.88,1199.09,964.29
2023-09-18 11:00:00-03:00,30.76,1215.8,1005.83
2023-09-18 12:00:00-03:00,30.67,1160.13,948.01
2023-09-18 13:00:00-03:00,31.65,1074.13,839.41
2023-09-18 14:00:00-03:00,32.07,621.14,523.7
2023-09-18 15:00:00-03:00,31.98,326.77,281.15
2023-09-18 16:00:00-03:00,31.09,342.5,191.64
2023-09-18 17:00:00-03:00,28.31,68.03,28.87
2023-09-18 18:00:00-03:00,26.08,0.0,0.0
2023-09-18 19:00:00-03:00,24.78,0.0,0.0
2023-09-18 20:00:00-03:00,24.38,0.0,0.0
2023-09-18 21:00:00-03:00,23.17,0.0,0.0
2023-09-18 22:00:00-03:00,23.42,0.0,0.0
2023-09-18 23:00:00-03:00,22.62,0.0,0.0
2023-09-19 00:00:00-03:00,21.99,0.0,0.0
2023-09-19 01:00:00-03:00,21.82,0.0,0.0
2023-09-19 02:00:00-03:00,21.42,0.0,0.0
2023-09-19 03:00:00-03:00,20.79,0.0,0.0
2023-09-19 04:00:00-03:00,20.1,0.0,0.0
2023-09-19 05:00:00-03:00,20.44,0.0,0.0
2023-09-19 06:00:00-03:00,23.07,110.96,86.02
2023-09-19 07:00:00-03:00,24.61,385.79,323.31
2023-09-19 08:00:00-03:00,27.26,830.81,615.15
2023-09-19 09:00:00-03:00,29.43,1103.3,842.42
2023-09-19 10:00:00-03:00,30.82,1063.55,889.04
2023-09-19 11:00:00-03:00,32.13,968.76,827.12
2023-09-19 12:00:00-03:00,31.62,971.18,816.77
2023-09-19 13:00:00-03:00,31.77,966.22,755.34
2023-09-19 14:00:00-03:00,32.66,756.35,564.83
2023-09-19 15:00:00-03:00,31.72,522.92,375.38
2023-09-19 16:00:00-03:00,31.63,374.01,205.11
2023-09-19 17:00:00-03:00,28.54,245.22,35.2
2023-09-19 18:00:00-03:00,24.87,0.0,0.0
2023-09-19 19:00:00-03:00,24.35,0.0,0.0
2023-09-19 20:00:00-03:00,24.05,0.0,0.0
2023-09-19 21:00:00-03:00,24.16,0.0,0.0
2023-09-19 22:00:00-03:00,22.71,0.0,0.0
2023-09-19 23:00:00-03:00,23.48,0.0,0.0
2023-09-20 00:00:00-03:00,23.25,0.0,0.0
2023-09-20 01:00:00-03:00,23.2,0.0,0.0
2023-09-20 02:00:00-03:00,22.26,0.0,0.0
2023-09-20 03:00:00-03:00,23.15,0.0,0.0
2023-09-20 04:00:00-03:00,22.6,0.0,0.0
2023-09-20 05:00:00-03:00,22.09,0.0,0.0
2023-09-20 06:00:00-03:00,23.76,282.46,169.02
2023-09-20 07:00:00-03:00,26.0,629.14,408.15
2023-09-20 08:00:00-03:00,27.95,873.93,635.37
2023-09-20 09:00:00-03:00,29.91,1093.29,843.19
2023-09-20 10:00:00-03:00,31.42,1212.77,978.42
2023-09-20 11:00:00-03:00,30.72,969.09,822.24
2023-09-20 12:00:00-03:00,31.9,982.92,836.89
2023-09-20 13:00:00-03:00,33.1,916.84,739.97
2023-09-20 14:00:00-03:00,33.64,743.1,586.08
2023-09-20 15:00:00-03:00,33.21,378.13,278.83
2023-09-20 16:00:00-03:00,32.07,231.37,165.24
2023-09-20 17:00:00-03:00,29.68,68.48,34.54
2023-09-20 18:00:00-03:00,27.25,0.0,0.0
2023-09-20 19:00:00-03:00,26.92,0.0,0.0
2023-09-20 20:00:00-03:00,26.08,0.0,0.0
2023-09-20 21:00:00-03:00,25.38,0.0,0.0
2023-09-20 22:00:00-03:00,24.11,0.0,0.0
2023-09-20 23:00:00-03:00,23.5,0.0,0.0
2023-09-21 00:00:00-03:00,23.03,0.0,0.0
2023-09-21 01:00:00-03:00,22.7,0.0,0.0
2023-09-21 02:00:00-03:00,20.85,0.0,0.0
2023-09-21 03:00:00-03:00,21.22,0.0,0.0
2023-09-21 04:00:00-03:00,21.37,0.0,0.0
2023-09-21 05:00:00-03:00,20.33,0.0,0.0
2023-09-21 06:00:00-03:00,22.85,285.33,164.84
2023-09-21 07:00:00-03:00,24.91,623.59,405.82
2023-09-21 08:00:00-03:00,26.47,867.66,629.86
2023-09-21 09:00:00-03:00,27.92,1094.54,843.31
2023-09-21 10:00:00-03:00,30.15,1190.4,963.1
2023-09-21 11:00:00-03:00,31.24,1190.8,994.12
2023-09-21 12:00:00-03:00,31.91,1076.48,898.9
2023-09-21 13:00:00-03:00,32.42,659.34,568.25
2023-09-21 14:00:00-03:00,31.96,675.11,535.79
2023-09-21 15:00:00-03:00,30.9,474.96,347.6
2023-09-21 16:00:00-03:00,31.23,289.07,179.23
2023-09-21 17:00:00-03:00,29.05,68.42,34.67
2023-09-21 18:00:00-03:00,27.11,0.0,0.0
2023-09-21 19:00:00-03:00,26.46,0.0,0.0
2023-09-21 20:00:00-03:00,26.11,0.0,0.0
2023-09-21 21:00:00-03:00,25.39,0.0,0.0
2023-09-21 22:00:00-03:00,25.03,0.0,0.0
2023-09-21 23:00:00-03:00,24.55,0.0,0.0
2023-09-22 00:00:00-03:00,23.95,0.0,0.0
2023-09-22 01:00:00-03:00,23.25,0.0,0.0
2023-09-22 02:00:00-03:00,22.63,0.0,0.0
2023-09-22 03:00:00-03:00,22.29,0.0,0.0
2023-09-22 04:00:00-03:00,21.9,0.0,0.0
2023-09-22 05:00:00-03:00,21.45,0.0,0.0
2023-09-22 06:00:00-03:00,22.75,257.93,154.64
2023-09-22 07:00:00-03:00,24.86,616.32,406.64
2023-09-22 08:00:00-03:00,26.35,869.62,629.66
2023-09-22 09:00:00-03:00,28.95,1061.61,823.84
2023-09-22 10:00:00-03:00,30.12,1160.72,945.76
2023-09-22 11:00:00-03:00,32.23,1129.79,951.14
2023-09-22 12:00:00-03:00,31.49,887.64,763.47
2023-09-22 13:00:00-03:00,32.6,668.78,573.4
2023-09-22 14:00:00-03:00,32.21,568.57,488.98
2023-09-22 15:00:00-03:00,32.24,503.3,398.0
2023-09-22 16:00:00-03:00,30.62,249.02,164.66
2023-09-22 17:00:00-03:00,28.86,0.0,0.0
2023-09-22 18:00:00-03:00,25.88,0.0,0.0
2023-09-22 19:00:00-03:00,25.95,0.0,0.0
2023-09-22 20:00:00-03:00,25.2,0.0,0.0
2023-09-22 21:00:00-03:00,25.62,0.0,0.0
2023-09-22 22:00:00-03:00,25.05,0.0,0.0
2023-09-22 23:00:00-03:00,24.34,0.0,0.0
2023-09-23 00:00:00-03:00,22.92,0.0,0.0
2023-09-23 01:00:00-03:00,23.16,0.0,0.0
2023-09-23 02:00:00-03:00,21.42,0.0,0.0
2023-09-23 03:00:00-03:00,21.49,0.0,0.0
2023-09-23 04:00:00-03:00,21.9,0.0,0.0
2023-09-23 05:00:00-03:00,21.3,0.0,0.0
2023-09-23 06:00:00-03:00,23.34,274.46,162.4
2023-09-23 07:00:00-03:00,26.67,610.44,405.25
2023-09-23 08:00:00-03:00,27.58,874.71,637.76
2023-09-23 09:00:00-03:00,30.93,1063.17,826.98
2023-09-23 10:00:00-03:00,31.75,1119.66,916.73
2023-09-23 11:00:00-03:00,32.45,969.58,834.4
2023-09-23 12:00:00-03:00,33.49,883.48,758.95
2023-09-23 13:00:00-03:00,32.73,725.35,623.84
2023-09-23 14:00:00-03:00,33.56,457.18,392.62
2023-09-23 15:00:00-03:00,33.17,395.51,334.3
2023-09-23 16:00:00-03:00,32.08,244.03,168.03
2023-09-23 17:00:00-03:00,30.11,0.0,0.0
2023-09-23 18:00:00-03:00,27.54,0.0,0.0
2023-09-23 19:00:00-03:00,26.72,0.0,0.0
2023-09-23 20:00:00-03:00,26.27,0.0,0.0
2023-09-23 21:00:00-03:00,25.93,0.0,0.0
2023-09-23 22:00:00-03:00,23.56,0.0,0.0
2023-09-23 23:00:00-03:00,23.84,0.0,0.0
2023-09-24 00:00:00-03:00,22.87,0.0,0.0
2023-09-24 01:00:00-03:00,23.0,0.0,0.0
2023-09-24 02:00:00-03:00,21.64,0.0,0.0
2023-09-24 03:00:00-03:00,21.06,0.0,0.0
2023-09-24 04:00:00-03:00,21.92,0.0,0.0
2023-09-24 05:00:00-03:00,20.61,0.0,0.0
2023-09-24 06:00:00-03:00,22.71,173.28,126.61
2023-09-24 07:00:00-03:00,27.4,490.1,355.13
2023-09-24 08:00:00-03:00,30.02,721.62,566.28
2023-09-24 09:00:00-03:00,32.14,1067.78,830.07
2023-09-24 10:00:00-03:00,32.42,1118.98,920.1
2023-09-24 11:00:00-03:00,33.78,935.44,795.01
2023-09-24 12:00:00-03:00,34.4,732.4,631.18
2023-09-24 13:00:00-03:00,33.66,652.13,561.92
2023-09-24 14:00:00-03:00,33.33,435.29,375.21
2023-09-24 15:00:00-03:00,33.12,439.46,349.07
2023-09-24 16:00:00-03:00,33.27,163.22,129.68
2023-09-24 17:00:00-03:00,31.04,54.81,34.3
2023-09-24 18:00:00-03:00,28.53,0.0,0.0
2023-09-24 19:00:00-03:00,27.76,0.0,0.0
2023-09-24 20:00:00-03:00,27.2,0.0,0.0
2023-09-24 21:00:00-03:00,26.31,0.0,0.0
2023-09-24 22:00:00-03:00,22.34,0.0,0.0
2023-09-24 23:00:00-03:00,24.9,0.0,0.0
2023-09-25 00:00:00-03:00,21.84,0.0,0.0
2023-09-25 01:00:00-03:00,21.57,0.0,0.0
2023-09-25 02:00:00-03:00,21.79,0.0,0.0
2023-09-25 03:00:00-03:00,20.64,0.0,0.0
2023-09-25 04:00:00-03:00,20.5,0.0,0.0
2023-09-25 05:00:00-03:00,20.9,38.16,22.1
2023-09-25 06:00:00-03:00,21.89,179.43,132.23
2023-09-25 07:00:00-03:00,26.03,263.17,226.02
2023-09-25 08:00:00-03:00,27.96,444.04,381.84
2023-09-25 09:00:00-03:00,31.45,992.87,791.86
2023-09-25 10:00:00-03:00,32.72,1054.09,887.95
2023-09-25 11:00:00-03:00,32.82,725.21,624.48
2023-09-25 12:00:00-03:00,32.99,857.02,716.02
2023-09-25 13:00:00-03:00,33.25,1087.15,853.31
2023-09-25 14:00:00-03:00,33.47,711.06,586.63
2023-09-25 15:00:00-03:00,34.01,445.46,343.76
2023-09-25 16:00:00-03:00,33.51,28.45,24.52
2023-09-25 17:00:00-03:00,27.09,48.91,30.32
2023-09-25 18:00:00-03:00,25.13,0.0,0.0
2023-09-25 19:00:00-03:00,23.63,0.0,0.0
2023-09-25 20:00:00-03:00,23.2,0.0,0.0
2023-09-25 21:00:00-03:00,23.21,0.0,0.0
2023-09-25 22:00:00-03:00,22.4,0.0,0.0
2023-09-25 23:00:00-03:00,22.62,0.0,0.0
2023-09-26 00:00:00-03:00,23.06,0.0,0.0
2023-09-26 01:00:00-03:00,21.77,0.0,0.0
2023-09-26 02:00:00-03:00,20.93,0.0,0.0
2023-09-26 03:00:00-03:00,19.87,0.0,0.0
2023-09-26 04:00:00-03:00,19.78,0.0,0.0
2023-09-26 05:00:00-03:00,19.14,35.73,23.85
2023-09-26 06:00:00-03:00,22.21,250.9,159.54
2023-09-26 07:00:00-03:00,26.77,599.24,407.63
2023-09-26 08:00:00-03:00,30.0,866.3,637.41
2023-09-26 09:00:00-03:00,32.37,1034.9,815.15
2023-09-26 10:00:00-03:00,32.9,1047.71,870.74
2023-09-26 11:00:00-03:00,33.31,480.23,413.92
2023-09-26 12:00:00-03:00,28.37,400.72,345.45
2023-09-26 13:00:00-03:00,28.62,846.82,681.17
2023-09-26 14:00:00-03:00,31.78,821.09,631.69
2023-09-26 15:00:00-03:00,32.28,656.81,445.95
2023-09-26 16:00:00-03:00,30.98,353.1,216.6
2023-09-26 17:00:00-03:00,27.9,48.54,31.24
2023-09-26 18:00:00-03:00,26.22,0.0,0.0
2023-09-26 19:00:00-03:00,24.7,0.0,0.0
2023-09-26 20:00:00-03:00,24.98,0.0,0.0
2023-09-26 21:00:00-03:00,26.32,0.0,0.0
2023-09-26 22:00:00-03:00,24.34,0.0,0.0
2023-09-26 23:00:00-03:00,24.58,0.0,0.0
2023-09-27 00:00:00-03:00,23.01,0.0,0.0
2023-09-27 01:00:00-03:00,22.31,0.0,0.0
2023-09-27 02:00:00-03:00,22.85,0.0,0.0
2023-09-27 03:00:00-03:00,22.1,0.0,0.0
2023-09-27 04:00:00-03:00,23.39,0.0,0.0
2023-09-27 05:00:00-03:00,22.23,48.07,28.89
2023-09-27 06:00:00-03:00,22.4,142.45,89.31
2023-09-27 07:00:00-03:00,24.52,288.33,217.24
2023-09-27 08:00:00-03:00,26.59,703.38,585.02
2023-09-27 09:00:00-03:00,28.45,1045.95,821.42
2023-09-27 10:00:00-03:00,29.51,998.77,849.24
2023-09-27 11:00:00-03:00,30.2,1043.45,893.0
2023-09-27 12:00:00-03:00,30.25,1106.11,922.61
2023-09-27 13:00:00-03:00,31.36,955.27,786.72
2023-09-27 14:00:00-03:00,29.51,591.06,509.38
2023-09-27 15:00:00-03:00,26.96,249.8,215.33
2023-09-27 16:00:00-03:00,25.65,122.76,105.82
2023-09-27 17:00:00-03:00,24.14,49.95,30.89
2023-09-27 18:00:00-03:00,22.91,0.0,0.0
2023-09-27 19:00:00-03:00,22.52,0.0,0.0
2023-09-27 20:00:00-03:00,22.36,0.0,0.0
2023-09-27 21:00:00-03:00,21.55,0.0,0.0
2023-09-27 22:00:00-03:00,21.32,0.0,0.0
2023-09-27 23:00:00-03:00,21.43,0.0,0.0
2023-09-28 00:00:00-03:00,21.02,0.0,0.0
2023-09-28 01:00:00-03:00,20.99,0.0,0.0
2023-09-28 02:00:00-03:00,20.83,0.0,0.0
2023-09-28 03:00:00-03:00,20.52,0.0,0.0
2023-09-28 04:00:00-03:00,20.17,0.0,0.0
2023-09-28 05:00:00-03:00,19.61,52.29,29.8
2023-09-28 06:00:00-03:00,20.43,152.51,123.09
2023-09-28 07:00:00-03:00,22.43,367.2,315.68
2023-09-28 08:00:00-03:00,25.58,683.67,579.91
2023-09-28 09:00:00-03:00,28.59,849.89,727.64
2023-09-28 10:00:00-03:00,29.82,967.85,829.52
2023-09-28 11:00:00-03:00,30.86,793.46,683.91
2023-09-28 12:00:00-03:00,31.41,654.92,564.57
2023-09-28 13:00:00-03:00,32.32,758.56,650.8
2023-09-28 14:00:00-03:00,30.5,296.31,255.39
2023-09-28 15:00:00-03:00,27.84,57.57,49.63
2023-09-28 16:00:00-03:00,28.46,43.09,37.15
2023-09-28 17:00:00-03:00,26.85,50.41,31.08
2023-09-28 18:00:00-03:00,24.94,0.0,0.0
2023-09-28 19:00:00-03:00,24.04,0.0,0.0
2023-09-28 20:00:00-03:00,24.24,0.0,0.0
2023-09-28 21:00:00-03:00,20.64,0.0,0.0
2023-09-28 22:00:00-03:00,20.27,0.0,0.0
2023-09-28 23:00:00-03:00,20.6,0.0,0.0
2023-09-29 00:00:00-03:00,20.09,0.0,0.0
2023-09-29 01:00:00-03:00,20.64,0.0,0.0
