air_temp,dhi,dni,ghi,gti,wind_speed_10m,period_end,period
24,0,0,0,0,1.8,2024-08-13T21:30:00+00:00,PT15M
23,0,0,0,0,2,2024-08-13T21:45:00+00:00,PT15M
23,0,0,0,0,2.1,2024-08-13T22:00:00+00:00,PT15M
22,0,0,0,0,2.2,2024-08-13T22:15:00+00:00,PT15M
22,0,0,0,0,2.2,2024-08-13T22:30:00+00:00,PT15M
22,0,0,0,0,2.3,2024-08-13T22:45:00+00:00,PT15M
21,0,0,0,0,2.3,2024-08-13T23:00:00+00:00,PT15M
21,0,0,0,0,2.3,2024-08-13T23:15:00+00:00,PT15M
21,0,0,0,0,2.3,2024-08-13T23:30:00+00:00,PT15M
21,0,0,0,0,2.4,2024-08-13T23:45:00+00:00,PT15M
20,0,0,0,0,2.4,2024-08-14T00:00:00+00:00,PT15M
20,0,0,0,0,2.4,2024-08-14T00:15:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-14T00:30:00+00:00,PT15M
20,0,0,0,0,2.2,2024-08-14T00:45:00+00:00,PT15M
19,0,0,0,0,2.2,2024-08-14T01:00:00+00:00,PT15M
19,0,0,0,0,2.1,2024-08-14T01:15:00+00:00,PT15M
19,0,0,0,0,2.1,2024-08-14T01:30:00+00:00,PT15M
19,0,0,0,0,2.1,2024-08-14T01:45:00+00:00,PT15M
19,0,0,0,0,2.1,2024-08-14T02:00:00+00:00,PT15M
19,0,0,0,0,2,2024-08-14T02:15:00+00:00,PT15M
18,0,0,0,0,2.1,2024-08-14T02:30:00+00:00,PT15M
18,0,0,0,0,2.1,2024-08-14T02:45:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-14T03:00:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-14T03:15:00+00:00,PT15M
17,0,0,0,0,2.1,2024-08-14T03:30:00+00:00,PT15M
17,0,0,0,0,2.2,2024-08-14T03:45:00+00:00,PT15M
17,0,0,0,0,2.2,2024-08-14T04:00:00+00:00,PT15M
17,0,0,0,0,2.2,2024-08-14T04:15:00+00:00,PT15M
16,0,0,0,0,2.3,2024-08-14T04:30:00+00:00,PT15M
16,0,0,0,0,2.3,2024-08-14T04:45:00+00:00,PT15M
16,0,0,0,0,2.4,2024-08-14T05:00:00+00:00,PT15M
16,0,0,0,0,2.4,2024-08-14T05:15:00+00:00,PT15M
16,0,0,0,0,2.5,2024-08-14T05:30:00+00:00,PT15M
16,0,0,0,0,2.5,2024-08-14T05:45:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-14T06:00:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-14T06:15:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-14T06:30:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-14T06:45:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-14T07:00:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-14T07:15:00+00:00,PT15M
15,0,0,0,0,2.5,2024-08-14T07:30:00+00:00,PT15M
15,0,0,0,0,2.5,2024-08-14T07:45:00+00:00,PT15M
15,0,0,0,0,2.4,2024-08-14T08:00:00+00:00,PT15M
15,0,0,0,0,2.5,2024-08-14T08:15:00+00:00,PT15M
15,0,0,0,0,2.6,2024-08-14T08:30:00+00:00,PT15M
15,0,0,0,0,2.7,2024-08-14T08:45:00+00:00,PT15M
15,0,0,0,0,2.8,2024-08-14T09:00:00+00:00,PT15M
15,0,0,0,0,2.9,2024-08-14T09:15:00+00:00,PT15M
16,0,0,0,0,3,2024-08-14T09:30:00+00:00,PT15M
16,4,0,4,4,3.1,2024-08-14T09:45:00+00:00,PT15M
17,31,57,36,42,3.2,2024-08-14T10:00:00+00:00,PT15M
17,62,77,73,80,3.3,2024-08-14T10:15:00+00:00,PT15M
17,81,221,126,148,3.4,2024-08-14T10:30:00+00:00,PT15M
18,82,446,194,239,3.5,2024-08-14T10:45:00+00:00,PT15M
18,96,490,249,299,3.7,2024-08-14T11:00:00+00:00,PT15M
18,90,624,317,381,3.9,2024-08-14T11:15:00+00:00,PT15M
19,75,754,389,465,4.1,2024-08-14T11:30:00+00:00,PT15M
19,78,787,446,527,4.4,2024-08-14T11:45:00+00:00,PT15M
20,81,814,501,586,4.6,2024-08-14T12:00:00+00:00,PT15M
20,84,835,554,642,4.8,2024-08-14T12:15:00+00:00,PT15M
21,88,852,603,695,4.9,2024-08-14T12:30:00+00:00,PT15M
21,91,865,649,744,4.9,2024-08-14T12:45:00+00:00,PT15M
22,94,876,692,790,5,2024-08-14T13:00:00+00:00,PT15M
22,96,886,732,831,5,2024-08-14T13:15:00+00:00,PT15M
23,98,895,768,869,4.9,2024-08-14T13:30:00+00:00,PT15M
23,99,902,799,903,4.9,2024-08-14T13:45:00+00:00,PT15M
24,100,908,827,932,4.8,2024-08-14T14:00:00+00:00,PT15M
25,102,913,850,956,4.8,2024-08-14T14:15:00+00:00,PT15M
26,103,915,868,975,4.7,2024-08-14T14:30:00+00:00,PT15M
27,105,916,882,990,4.6,2024-08-14T14:45:00+00:00,PT15M
27,106,917,891,999,4.6,2024-08-14T15:00:00+00:00,PT15M
28,107,916,896,1004,4.5,2024-08-14T15:15:00+00:00,PT15M
28,108,914,896,1004,4.3,2024-08-14T15:30:00+00:00,PT15M
29,108,911,891,999,4.2,2024-08-14T15:45:00+00:00,PT15M
29,175,781,840,936,4.1,2024-08-14T16:00:00+00:00,PT15M
29,217,695,800,888,4,2024-08-14T16:15:00+00:00,PT15M
29,244,629,763,843,3.8,2024-08-14T16:30:00+00:00,PT15M
29,250,603,736,813,3.7,2024-08-14T16:45:00+00:00,PT15M
30,255,574,704,777,3.6,2024-08-14T17:00:00+00:00,PT15M
30,247,568,676,747,3.4,2024-08-14T17:15:00+00:00,PT15M
30,163,733,696,783,3.1,2024-08-14T17:30:00+00:00,PT15M
30,187,654,641,719,2.9,2024-08-14T17:45:00+00:00,PT15M
30,219,542,574,640,2.6,2024-08-14T18:00:00+00:00,PT15M
30,179,607,553,624,2.5,2024-08-14T18:15:00+00:00,PT15M
30,116,742,543,624,2.4,2024-08-14T18:30:00+00:00,PT15M
30,144,614,470,538,2.4,2024-08-14T18:45:00+00:00,PT15M
30,201,332,363,400,2.4,2024-08-14T19:00:00+00:00,PT15M
30,208,204,296,318,2.4,2024-08-14T19:15:00+00:00,PT15M
30,191,131,240,253,2.4,2024-08-14T19:30:00+00:00,PT15M
30,151,190,212,231,2.5,2024-08-14T19:45:00+00:00,PT15M
29,105,300,185,215,2.5,2024-08-14T20:00:00+00:00,PT15M
29,92,170,127,144,2.5,2024-08-14T20:15:00+00:00,PT15M
28,71,8,73,72,2.6,2024-08-14T20:30:00+00:00,PT15M
28,33,0,33,33,2.6,2024-08-14T20:45:00+00:00,PT15M
27,10,0,10,10,2.7,2024-08-14T21:00:00+00:00,PT15M
27,0,0,0,0,2.8,2024-08-14T21:15:00+00:00,PT15M
26,0,0,0,0,2.9,2024-08-14T21:30:00+00:00,PT15M
26,0,0,0,0,2.9,2024-08-14T21:45:00+00:00,PT15M
25,0,0,0,0,3,2024-08-14T22:00:00+00:00,PT15M
24,0,0,0,0,3.1,2024-08-14T22:15:00+00:00,PT15M
24,0,0,0,0,3.1,2024-08-14T22:30:00+00:00,PT15M
24,0,0,0,0,3.1,2024-08-14T22:45:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-14T23:00:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-14T23:15:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-14T23:30:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-14T23:45:00+00:00,PT15M
23,0,0,0,0,3.2,2024-08-15T00:00:00+00:00,PT15M
23,0,0,0,0,3.2,2024-08-15T00:15:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-15T00:30:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-15T00:45:00+00:00,PT15M
22,0,0,0,0,3.1,2024-08-15T01:00:00+00:00,PT15M
22,0,0,0,0,3.1,2024-08-15T01:15:00+00:00,PT15M
22,0,0,0,0,3.1,2024-08-15T01:30:00+00:00,PT15M
22,0,0,0,0,3,2024-08-15T01:45:00+00:00,PT15M
22,0,0,0,0,3,2024-08-15T02:00:00+00:00,PT15M
22,0,0,0,0,3,2024-08-15T02:15:00+00:00,PT15M
21,0,0,0,0,3,2024-08-15T02:30:00+00:00,PT15M
21,0,0,0,0,3,2024-08-15T02:45:00+00:00,PT15M
21,0,0,0,0,3,2024-08-15T03:00:00+00:00,PT15M
20,0,0,0,0,3,2024-08-15T03:15:00+00:00,PT15M
20,0,0,0,0,3,2024-08-15T03:30:00+00:00,PT15M
20,0,0,0,0,2.9,2024-08-15T03:45:00+00:00,PT15M
20,0,0,0,0,2.9,2024-08-15T04:00:00+00:00,PT15M
20,0,0,0,0,2.9,2024-08-15T04:15:00+00:00,PT15M
20,0,0,0,0,2.9,2024-08-15T04:30:00+00:00,PT15M
20,0,0,0,0,2.9,2024-08-15T04:45:00+00:00,PT15M
19,0,0,0,0,2.9,2024-08-15T05:00:00+00:00,PT15M
19,0,0,0,0,3,2024-08-15T05:15:00+00:00,PT15M
19,0,0,0,0,3.1,2024-08-15T05:30:00+00:00,PT15M
19,0,0,0,0,3.1,2024-08-15T05:45:00+00:00,PT15M
19,0,0,0,0,3.2,2024-08-15T06:00:00+00:00,PT15M
19,0,0,0,0,3.3,2024-08-15T06:15:00+00:00,PT15M
18,0,0,0,0,3.4,2024-08-15T06:30:00+00:00,PT15M
18,0,0,0,0,3.4,2024-08-15T06:45:00+00:00,PT15M
18,0,0,0,0,3.5,2024-08-15T07:00:00+00:00,PT15M
18,0,0,0,0,3.6,2024-08-15T07:15:00+00:00,PT15M
18,0,0,0,0,3.6,2024-08-15T07:30:00+00:00,PT15M
18,0,0,0,0,3.6,2024-08-15T07:45:00+00:00,PT15M
18,0,0,0,0,3.6,2024-08-15T08:00:00+00:00,PT15M
18,0,0,0,0,3.6,2024-08-15T08:15:00+00:00,PT15M
17,0,0,0,0,3.6,2024-08-15T08:30:00+00:00,PT15M
17,0,0,0,0,3.6,2024-08-15T08:45:00+00:00,PT15M
17,0,0,0,0,3.5,2024-08-15T09:00:00+00:00,PT15M
17,0,0,0,0,3.6,2024-08-15T09:15:00+00:00,PT15M
17,0,0,0,0,3.6,2024-08-15T09:30:00+00:00,PT15M
18,6,29,9,10,3.6,2024-08-15T09:45:00+00:00,PT15M
18,24,252,47,68,3.7,2024-08-15T10:00:00+00:00,PT15M
18,36,436,96,136,3.7,2024-08-15T10:15:00+00:00,PT15M
19,46,540,152,201,3.8,2024-08-15T10:30:00+00:00,PT15M
19,53,617,210,268,4,2024-08-15T10:45:00+00:00,PT15M
20,59,676,269,333,4.1,2024-08-15T11:00:00+00:00,PT15M
20,63,726,329,399,4.2,2024-08-15T11:15:00+00:00,PT15M
21,65,771,388,464,4.2,2024-08-15T11:30:00+00:00,PT15M
21,66,809,446,526,4.3,2024-08-15T11:45:00+00:00,PT15M
22,66,840,501,586,4.4,2024-08-15T12:00:00+00:00,PT15M
22,67,863,554,642,4.4,2024-08-15T12:15:00+00:00,PT15M
23,70,878,603,695,4.3,2024-08-15T12:30:00+00:00,PT15M
23,73,890,650,744,4.2,2024-08-15T12:45:00+00:00,PT15M
24,75,901,693,790,4.1,2024-08-15T13:00:00+00:00,PT15M
24,77,910,733,832,4.1,2024-08-15T13:15:00+00:00,PT15M
25,78,919,768,870,4,2024-08-15T13:30:00+00:00,PT15M
25,79,926,800,903,3.9,2024-08-15T13:45:00+00:00,PT15M
25,80,932,828,933,3.8,2024-08-15T14:00:00+00:00,PT15M
26,81,936,851,957,3.6,2024-08-15T14:15:00+00:00,PT15M
27,83,939,870,977,3.4,2024-08-15T14:30:00+00:00,PT15M
28,84,940,884,992,3.1,2024-08-15T14:45:00+00:00,PT15M
29,149,822,856,954,2.9,2024-08-15T15:00:00+00:00,PT15M
29,187,754,838,931,2.6,2024-08-15T15:15:00+00:00,PT15M
29,215,701,821,908,2.3,2024-08-15T15:30:00+00:00,PT15M
29,271,588,778,853,2.1,2024-08-15T15:45:00+00:00,PT15M
30,322,478,730,793,1.8,2024-08-15T16:00:00+00:00,PT15M
30,319,475,719,781,1.7,2024-08-15T16:15:00+00:00,PT15M
30,307,486,709,772,1.7,2024-08-15T16:30:00+00:00,PT15M
30,319,440,675,731,1.7,2024-08-15T16:45:00+00:00,PT15M
30,271,527,685,751,1.7,2024-08-15T17:00:00+00:00,PT15M
30,264,519,657,722,1.8,2024-08-15T17:15:00+00:00,PT15M
30,344,282,550,584,1.9,2024-08-15T17:30:00+00:00,PT15M
30,375,129,465,478,2,2024-08-15T17:45:00+00:00,PT15M
30,307,280,491,525,2.1,2024-08-15T18:00:00+00:00,PT15M
30,215,496,522,580,2.2,2024-08-15T18:15:00+00:00,PT15M
30,287,197,401,423,2.3,2024-08-15T18:30:00+00:00,PT15M
30,282,95,333,341,2.3,2024-08-15T18:45:00+00:00,PT15M
30,255,13,261,259,2.4,2024-08-15T19:00:00+00:00,PT15M
30,235,24,245,244,2.5,2024-08-15T19:15:00+00:00,PT15M
30,176,211,256,279,2.6,2024-08-15T19:30:00+00:00,PT15M
30,153,177,210,228,2.6,2024-08-15T19:45:00+00:00,PT15M
29,77,492,208,255,2.7,2024-08-15T20:00:00+00:00,PT15M
29,51,530,163,212,2.7,2024-08-15T20:15:00+00:00,PT15M
28,40,441,108,148,2.6,2024-08-15T20:30:00+00:00,PT15M
28,34,152,50,64,2.4,2024-08-15T20:45:00+00:00,PT15M
27,9,0,9,9,2.3,2024-08-15T21:00:00+00:00,PT15M
27,0,0,0,0,2.3,2024-08-15T21:15:00+00:00,PT15M
26,0,0,0,0,2.4,2024-08-15T21:30:00+00:00,PT15M
26,0,0,0,0,2.6,2024-08-15T21:45:00+00:00,PT15M
25,0,0,0,0,2.7,2024-08-15T22:00:00+00:00,PT15M
25,0,0,0,0,2.8,2024-08-15T22:15:00+00:00,PT15M
25,0,0,0,0,2.9,2024-08-15T22:30:00+00:00,PT15M
25,0,0,0,0,2.9,2024-08-15T22:45:00+00:00,PT15M
25,0,0,0,0,3,2024-08-15T23:00:00+00:00,PT15M
24,0,0,0,0,3,2024-08-15T23:15:00+00:00,PT15M
24,0,0,0,0,3,2024-08-15T23:30:00+00:00,PT15M
24,0,0,0,0,3,2024-08-15T23:45:00+00:00,PT15M
24,0,0,0,0,3,2024-08-16T00:00:00+00:00,PT15M
23,0,0,0,0,3,2024-08-16T00:15:00+00:00,PT15M
23,0,0,0,0,3,2024-08-16T00:30:00+00:00,PT15M
23,0,0,0,0,2.9,2024-08-16T00:45:00+00:00,PT15M
23,0,0,0,0,2.9,2024-08-16T01:00:00+00:00,PT15M
23,0,0,0,0,2.9,2024-08-16T01:15:00+00:00,PT15M
23,0,0,0,0,2.8,2024-08-16T01:30:00+00:00,PT15M
22,0,0,0,0,2.7,2024-08-16T01:45:00+00:00,PT15M
22,0,0,0,0,2.6,2024-08-16T02:00:00+00:00,PT15M
22,0,0,0,0,2.6,2024-08-16T02:15:00+00:00,PT15M
22,0,0,0,0,2.6,2024-08-16T02:30:00+00:00,PT15M
21,0,0,0,0,2.5,2024-08-16T02:45:00+00:00,PT15M
21,0,0,0,0,2.5,2024-08-16T03:00:00+00:00,PT15M
21,0,0,0,0,2.5,2024-08-16T03:15:00+00:00,PT15M
21,0,0,0,0,2.4,2024-08-16T03:30:00+00:00,PT15M
20,0,0,0,0,2.4,2024-08-16T03:45:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-16T04:00:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-16T04:15:00+00:00,PT15M
20,0,0,0,0,2.3,2024-08-16T04:30:00+00:00,PT15M
20,0,0,0,0,2.2,2024-08-16T04:45:00+00:00,PT15M
19,0,0,0,0,2.2,2024-08-16T05:00:00+00:00,PT15M
19,0,0,0,0,2.2,2024-08-16T05:15:00+00:00,PT15M
19,0,0,0,0,2.2,2024-08-16T05:30:00+00:00,PT15M
19,0,0,0,0,2.2,2024-08-16T05:45:00+00:00,PT15M
19,0,0,0,0,2.1,2024-08-16T06:00:00+00:00,PT15M
19,0,0,0,0,2.1,2024-08-16T06:15:00+00:00,PT15M
19,0,0,0,0,2.1,2024-08-16T06:30:00+00:00,PT15M
19,0,0,0,0,2.1,2024-08-16T06:45:00+00:00,PT15M
18,0,0,0,0,2,2024-08-16T07:00:00+00:00,PT15M
18,0,0,0,0,2,2024-08-16T07:15:00+00:00,PT15M
18,0,0,0,0,2,2024-08-16T07:30:00+00:00,PT15M
18,0,0,0,0,2,2024-08-16T07:45:00+00:00,PT15M
18,0,0,0,0,2,2024-08-16T08:00:00+00:00,PT15M
18,0,0,0,0,1.9,2024-08-16T08:15:00+00:00,PT15M
18,0,0,0,0,1.9,2024-08-16T08:30:00+00:00,PT15M
18,0,0,0,0,1.9,2024-08-16T08:45:00+00:00,PT15M
17,0,0,0,0,1.9,2024-08-16T09:00:00+00:00,PT15M
18,0,0,0,0,2,2024-08-16T09:15:00+00:00,PT15M
18,0,0,0,0,2.3,2024-08-16T09:30:00+00:00,PT15M
18,6,45,10,13,2.5,2024-08-16T09:45:00+00:00,PT15M
19,22,314,51,76,2.7,2024-08-16T10:00:00+00:00,PT15M
19,33,497,102,146,2.9,2024-08-16T10:15:00+00:00,PT15M
20,40,596,159,212,3,2024-08-16T10:30:00+00:00,PT15M
21,46,668,218,278,3.1,2024-08-16T10:45:00+00:00,PT15M
21,51,723,278,344,3.3,2024-08-16T11:00:00+00:00,PT15M
22,55,767,338,410,3.4,2024-08-16T11:15:00+00:00,PT15M
22,58,804,397,474,3.6,2024-08-16T11:30:00+00:00,PT15M
23,60,834,454,535,3.8,2024-08-16T11:45:00+00:00,PT15M
23,62,859,510,595,3.9,2024-08-16T12:00:00+00:00,PT15M
23,64,880,563,651,4,2024-08-16T12:15:00+00:00,PT15M
24,66,896,613,705,4,2024-08-16T12:30:00+00:00,PT15M
24,68,910,660,755,4,2024-08-16T12:45:00+00:00,PT15M
25,69,922,704,801,3.9,2024-08-16T13:00:00+00:00,PT15M
25,71,931,745,844,3.9,2024-08-16T13:15:00+00:00,PT15M
25,73,939,781,882,3.8,2024-08-16T13:30:00+00:00,PT15M
26,75,945,813,916,3.7,2024-08-16T13:45:00+00:00,PT15M
26,76,949,841,946,3.6,2024-08-16T14:00:00+00:00,PT15M
27,78,954,865,971,3.6,2024-08-16T14:15:00+00:00,PT15M
27,78,958,884,991,3.5,2024-08-16T14:30:00+00:00,PT15M
28,79,960,899,1007,3.4,2024-08-16T14:45:00+00:00,PT15M
29,79,962,909,1017,3.4,2024-08-16T15:00:00+00:00,PT15M
29,79,963,914,1023,3.4,2024-08-16T15:15:00+00:00,PT15M
29,79,964,915,1024,3.4,2024-08-16T15:30:00+00:00,PT15M
30,79,963,911,1019,3.4,2024-08-16T15:45:00+00:00,PT15M
30,79,961,902,1010,3.4,2024-08-16T16:00:00+00:00,PT15M
30,78,959,888,995,3.4,2024-08-16T16:15:00+00:00,PT15M
30,156,804,823,917,3.4,2024-08-16T16:30:00+00:00,PT15M
30,77,951,847,952,3.4,2024-08-16T16:45:00+00:00,PT15M
30,76,945,820,924,3.4,2024-08-16T17:00:00+00:00,PT15M
30,76,937,789,890,3.4,2024-08-16T17:15:00+00:00,PT15M
30,75,928,753,853,3.4,2024-08-16T17:30:00+00:00,PT15M
30,75,917,714,811,3.4,2024-08-16T17:45:00+00:00,PT15M
30,74,904,671,765,3.5,2024-08-16T18:00:00+00:00,PT15M
30,73,889,624,716,3.5,2024-08-16T18:15:00+00:00,PT15M
30,70,873,575,663,3.5,2024-08-16T18:30:00+00:00,PT15M
30,68,854,522,607,3.5,2024-08-16T18:45:00+00:00,PT15M
30,65,831,468,549,3.5,2024-08-16T19:00:00+00:00,PT15M
30,62,804,411,488,3.5,2024-08-16T19:15:00+00:00,PT15M
30,61,762,351,423,3.5,2024-08-16T19:30:00+00:00,PT15M
30,59,707,290,355,3.5,2024-08-16T19:45:00+00:00,PT15M
30,53,653,230,290,3.5,2024-08-16T20:00:00+00:00,PT15M
29,56,512,165,212,3.4,2024-08-16T20:15:00+00:00,PT15M
29,53,312,102,131,3.1,2024-08-16T20:30:00+00:00,PT15M
28,33,229,56,76,2.9,2024-08-16T20:45:00+00:00,PT15M
27,14,0,14,14,2.6,2024-08-16T21:00:00+00:00,PT15M
27,0,0,0,0,2.5,2024-08-16T21:15:00+00:00,PT15M
26,0,0,0,0,2.6,2024-08-16T21:30:00+00:00,PT15M
26,0,0,0,0,2.6,2024-08-16T21:45:00+00:00,PT15M
25,0,0,0,0,2.7,2024-08-16T22:00:00+00:00,PT15M
24,0,0,0,0,2.7,2024-08-16T22:15:00+00:00,PT15M
24,0,0,0,0,2.8,2024-08-16T22:30:00+00:00,PT15M
24,0,0,0,0,2.8,2024-08-16T22:45:00+00:00,PT15M
24,0,0,0,0,2.8,2024-08-16T23:00:00+00:00,PT15M
24,0,0,0,0,2.9,2024-08-16T23:15:00+00:00,PT15M
23,0,0,0,0,2.9,2024-08-16T23:30:00+00:00,PT15M
23,0,0,0,0,3,2024-08-16T23:45:00+00:00,PT15M
23,0,0,0,0,3,2024-08-17T00:00:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-17T00:15:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-17T00:30:00+00:00,PT15M
23,0,0,0,0,3.1,2024-08-17T00:45:00+00:00,PT15M
22,0,0,0,0,3,2024-08-17T01:00:00+00:00,PT15M
22,0,0,0,0,3,2024-08-17T01:15:00+00:00,PT15M
22,0,0,0,0,3,2024-08-17T01:30:00+00:00,PT15M
22,0,0,0,0,2.9,2024-08-17T01:45:00+00:00,PT15M
22,0,0,0,0,2.8,2024-08-17T02:00:00+00:00,PT15M
21,0,0,0,0,2.8,2024-08-17T02:15:00+00:00,PT15M
21,0,0,0,0,2.7,2024-08-17T02:30:00+00:00,PT15M
20,0,0,0,0,2.6,2024-08-17T02:45:00+00:00,PT15M
20,0,0,0,0,2.6,2024-08-17T03:00:00+00:00,PT15M
19,0,0,0,0,2.5,2024-08-17T03:15:00+00:00,PT15M
19,0,0,0,0,2.4,2024-08-17T03:30:00+00:00,PT15M
19,0,0,0,0,2.4,2024-08-17T03:45:00+00:00,PT15M
19,0,0,0,0,2.3,2024-08-17T04:00:00+00:00,PT15M
19,0,0,0,0,2.3,2024-08-17T04:15:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-17T04:30:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-17T04:45:00+00:00,PT15M
18,0,0,0,0,2.1,2024-08-17T05:00:00+00:00,PT15M
18,0,0,0,0,2.1,2024-08-17T05:15:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-17T05:30:00+00:00,PT15M
18,0,0,0,0,2.2,2024-08-17T05:45:00+00:00,PT15M
17,0,0,0,0,2.3,2024-08-17T06:00:00+00:00,PT15M
17,0,0,0,0,2.3,2024-08-17T06:15:00+00:00,PT15M
17,0,0,0,0,2.4,2024-08-17T06:30:00+00:00,PT15M
17,0,0,0,0,2.4,2024-08-17T06:45:00+00:00,PT15M
17,0,0,0,0,2.5,2024-08-17T07:00:00+00:00,PT15M
17,0,0,0,0,2.5,2024-08-17T07:15:00+00:00,PT15M
17,0,0,0,0,2.5,2024-08-17T07:30:00+00:00,PT15M
17,0,0,0,0,2.6,2024-08-17T07:45:00+00:00,PT15M
16,0,0,0,0,2.6,2024-08-17T08:00:00+00:00,PT15M
16,0,0,0,0,2.6,2024-08-17T08:15:00+00:00,PT15M
16,0,0,0,0,2.5,2024-08-17T08:30:00+00:00,PT15M
17,0,0,0,0,2.5,2024-08-17T08:45:00+00:00,PT15M
17,0,0,0,0,2.4,2024-08-17T09:00:00+00:00,PT15M
17,0,0,0,0,2.3,2024-08-17T09:15:00+00:00,PT15M
17,0,0,0,0,2.2,2024-08-17T09:30:00+00:00,PT15M
17,9,7,9,10,2.1,2024-08-17T09:45:00+00:00,PT15M
18,24,320,54,80,2,2024-08-17T10:00:00+00:00,PT15M
18,30,552,109,156,2,2024-08-17T10:15:00+00:00,PT15M
19,37,650,168,224,2.1,2024-08-17T10:30:00+00:00,PT15M
20,42,721,229,292,2.3,2024-08-17T10:45:00+00:00,PT15M
21,45,776,290,360,2.4,2024-08-17T11:00:00+00:00,PT15M
21,47,821,352,426,2.6,2024-08-17T11:15:00+00:00,PT15M
22,48,859,412,492,2.8,2024-08-17T11:30:00+00:00,PT15M
23,48,891,471,555,3,2024-08-17T11:45:00+00:00,PT15M
23,47,917,528,616,3.2,2024-08-17T12:00:00+00:00,PT15M
24,48,936,582,673,3.4,2024-08-17T12:15:00+00:00,PT15M
24,51,948,633,727,3.5,2024-08-17T12:30:00+00:00,PT15M
25,53,958,680,777,3.7,2024-08-17T12:45:00+00:00,PT15M
25,55,967,724,823,3.8,2024-08-17T13:00:00+00:00,PT15M
26,57,975,765,866,3.9,2024-08-17T13:15:00+00:00,PT15M
26,57,982,801,904,3.9,2024-08-17T13:30:00+00:00,PT15M
26,58,988,834,939,3.9,2024-08-17T13:45:00+00:00,PT15M
26,59,994,862,969,3.9,2024-08-17T14:00:00+00:00,PT15M
27,60,997,886,994,3.9,2024-08-17T14:15:00+00:00,PT15M
28,61,999,905,1014,3.9,2024-08-17T14:30:00+00:00,PT15M
28,63,1000,920,1029,3.9,2024-08-17T14:45:00+00:00,PT15M
29,64,1001,930,1040,3.9,2024-08-17T15:00:00+00:00,PT15M
29,64,1001,935,1045,3.9,2024-08-17T15:15:00+00:00,PT15M
29,65,1001,935,1045,3.9,2024-08-17T15:30:00+00:00,PT15M
29,64,1000,931,1041,3.9,2024-08-17T15:45:00+00:00,PT15M
30,64,998,922,1031,3.9,2024-08-17T16:00:00+00:00,PT15M
30,64,996,908,1016,3.8,2024-08-17T16:15:00+00:00,PT15M
30,63,993,889,997,3.9,2024-08-17T16:30:00+00:00,PT15M
30,63,989,866,973,3.9,2024-08-17T16:45:00+00:00,PT15M
30,62,983,839,943,3.9,2024-08-17T17:00:00+00:00,PT15M
30,62,976,807,910,3.9,2024-08-17T17:15:00+00:00,PT15M
30,62,967,771,871,3.8,2024-08-17T17:30:00+00:00,PT15M
30,61,957,730,829,3.8,2024-08-17T17:45:00+00:00,PT15M
30,61,945,687,783,3.8,2024-08-17T18:00:00+00:00,PT15M
30,60,931,639,733,3.8,2024-08-17T18:15:00+00:00,PT15M
30,58,917,589,679,3.8,2024-08-17T18:30:00+00:00,PT15M
30,56,899,536,623,3.8,2024-08-17T18:45:00+00:00,PT15M
30,54,878,480,563,3.8,2024-08-17T19:00:00+00:00,PT15M
30,52,854,423,502,3.8,2024-08-17T19:15:00+00:00,PT15M
30,49,823,363,438,3.8,2024-08-17T19:30:00+00:00,PT15M
30,45,785,303,372,3.8,2024-08-17T19:45:00+00:00,PT15M
30,41,737,241,305,3.7,2024-08-17T20:00:00+00:00,PT15M
29,37,674,180,238,3.6,2024-08-17T20:15:00+00:00,PT15M
29,31,587,121,170,3.3,2024-08-17T20:30:00+00:00,PT15M
28,22,441,66,102,3,2024-08-17T20:45:00+00:00,PT15M
28,10,116,20,26,2.7,2024-08-17T21:00:00+00:00,PT15M
27,0,0,0,0,2.6,2024-08-17T21:15:00+00:00,PT15M
26,0,0,0,0,2.7,2024-08-17T21:30:00+00:00,PT15M
25,0,0,0,0,2.7,2024-08-17T21:45:00+00:00,PT15M
25,0,0,0,0,2.8,2024-08-17T22:00:00+00:00,PT15M
24,0,0,0,0,2.8,2024-08-17T22:15:00+00:00,PT15M
24,0,0,0,0,2.8,2024-08-17T22:30:00+00:00,PT15M
