date_time,air_temp,panel_temp,wind_speed_10m,wind_direction_10m,dni,dhi,relative_humidity,gti,ghi
2024-08-02 00:00:00+00:00,18.71,18.71,4.21,71.9,0.0,0.0,41.8,0.0,0.0
2024-08-02 01:00:00+00:00,18.13,18.13,4.37,70.8,0.0,0.0,45.3,0.0,0.0
2024-08-02 02:00:00+00:00,17.56,17.56,4.47,71.0,0.0,0.0,48.1,0.0,0.0
2024-08-02 03:00:00+00:00,17.08,17.08,4.51,67.2,0.0,0.0,48.3,0.0,0.0
2024-08-02 04:00:00+00:00,16.83,16.83,4.72,61.0,0.0,0.0,48.0,0.0,0.0
2024-08-02 05:00:00+00:00,16.51,16.51,4.97,56.3,0.0,0.0,51.6,0.0,0.0
2024-08-02 06:00:00+00:00,16.09,16.09,5.07,56.0,0.0,0.0,55.8,0.0,0.0
2024-08-02 07:00:00+00:00,15.57,15.57,5.48,54.7,0.0,0.0,60.7,0.0,0.0
2024-08-02 08:00:00+00:00,15.14,15.14,5.7,51.8,0.0,0.0,67.9,0.0,0.0
2024-08-02 09:00:00+00:00,14.59,14.59,5.74,52.0,0.0,0.0,73.3,0.0,0.0
2024-08-02 10:00:00+00:00,14.55,28.2,5.87,51.6,12.0,20.58,75.5,78.15,49.56
2024-08-02 11:00:00+00:00,17.01,38.22,6.84,53.6,173.05,83.74,65.6,434.63,256.78
2024-08-02 12:00:00+00:00,19.45,47.38,7.31,57.9,421.61,80.91,55.3,760.01,502.51
2024-08-02 13:00:00+00:00,21.86,53.22,7.21,64.8,607.03,90.0,44.6,967.91,697.03
2024-08-02 14:00:00+00:00,23.77,54.2,7.25,72.5,610.04,157.61,36.3,1002.78,767.66
2024-08-02 15:00:00+00:00,25.38,55.14,7.69,79.4,638.3,174.58,29.8,1035.97,812.88
2024-08-02 16:00:00+00:00,26.43,55.02,8.0,82.5,632.69,173.05,25.5,1031.99,805.74
2024-08-02 17:00:00+00:00,27.04,48.06,7.87,83.7,316.17,303.22,22.6,784.2,619.39
2024-08-02 18:00:00+00:00,27.21,43.18,7.53,83.8,201.62,270.03,21.4,610.76,471.65
2024-08-02 19:00:00+00:00,26.85,38.69,7.13,82.5,152.5,166.59,22.3,451.03,319.08
2024-08-02 20:00:00+00:00,25.79,29.01,6.65,81.7,1.79,88.64,25.0,106.94,90.47
2024-08-02 21:00:00+00:00,22.24,26.27,4.42,85.8,0.02,1.15,32.7,9.45,9.8
2024-08-02 22:00:00+00:00,20.8,20.8,4.33,87.6,0.0,0.0,37.4,0.0,0.0
2024-08-02 23:00:00+00:00,20.03,20.03,4.57,84.0,0.0,0.0,41.3,0.0,0.0
