date_time,pv_energy,income_value,full_power_hours,filled,gti,ghi,clearsky_gti,clearsky_ghi,gti_net,csi_mean,csi_std,csi_min,csi_max,csi_median,gti_varh_mean,gti_varh_std,gti_varh_min,gti_varh_max,gti_varh_median,temp_loss_pct_mean,temp_loss_pct_std,temp_loss_pct_min,temp_loss_pct_max,temp_loss_pct_median,gti_def_pct_mean,gti_def_pct_std,gti_def_pct_min,gti_def_pct_max,gti_def_pct_median,cloud_impact_mean,cloud_impact_std,cloud_impact_min,cloud_impact_max,cloud_impact_median,air_temp_mean,air_temp_std,air_temp_min,air_temp_max,air_temp_median,cell_temp_mean,cell_temp_std,cell_temp_min,cell_temp_max,cell_temp_median,wind_speed_10m_mean,wind_speed_10m_std,wind_speed_10m_min,wind_speed_10m_max,wind_speed_10m_median,cloud_opacity_mean,cloud_opacity_std,cloud_opacity_min,cloud_opacity_max,cloud_opacity_median,solar_hours,cloud_events,pr_solar,day_category
2024-10-30,46.6,30.29,0.32,False,4.0263,4.1166,7.6088,8.0112,3.7939,0.5173,0.2385,0.1023,1.087,0.4929,73.6668,61.5365,6.7195,303.497,45.03,3.2871,3.3173,0.0,10.95,2.125,48.3283,23.711,0.0,89.7727,50.7134,30.2626,22.6997,0.0,82.2318,26.948,22.2797,1.2859,20.0,24.0,22.0,32.8383,8.7098,20.7812,52.375,30.3125,2.2497,0.4745,1.4,3.2,2.1,51.7741,23.0185,3.0,91.6,53.0,11.9167,2.0,0.5292,2.0
2024-10-31,68.6,44.59,0.47,False,5.5507,5.7188,7.656,8.0889,5.1604,0.7409,0.18,0.47,1.4,0.7399,59.0099,37.1986,15.7487,170.5741,46.187,4.6817,3.8173,0.0,11.325,3.675,26.4957,16.673,0.0,53.0017,26.005,10.6513,9.4636,0.0,29.3099,7.5026,21.9241,1.3948,18.0,24.0,22.0,36.2793,10.1232,18.875,53.3125,34.1875,2.2662,0.6904,1.1,3.3,2.3,31.2166,16.4684,1.9,55.3,34.0,12.0833,1.0,0.725,3.0
2024-11-01,44.4,28.86,0.3,False,4.1498,4.26,7.5834,8.0069,3.9358,0.6082,0.2167,0.2031,1.1277,0.61,64.0202,32.3965,24.7955,171.0148,53.3701,3.7249,2.6335,0.0,10.675,4.0375,39.4287,21.1526,0.0,79.6923,38.9972,21.0368,18.1002,0.0,63.9006,16.5111,23.2276,2.1106,18.0,26.0,24.0,33.9597,7.1605,18.3438,51.6875,35.0938,3.3669,0.638,2.2,4.5,3.2,44.0076,18.4767,10.1,80.6,44.0,12.0833,2.0,0.5472,2.0
2024-11-02,48.0,31.2,0.33,False,4.2741,4.3794,7.5178,7.9468,3.9308,0.5112,0.2723,0.1002,0.9906,0.5035,56.9383,47.7893,6.3865,200.6277,41.337,4.1747,4.3182,0.0,12.6,2.6875,48.8838,27.2333,0.9395,89.98,49.649,32.666,26.0881,0.0094,81.6118,26.9238,24.137,2.2732,20.0,27.0,24.0,35.1149,11.1419,20.4062,56.5,31.7188,2.474,0.7264,0.7,3.5,2.5,51.9384,27.2747,1.0,90.7,54.35,12.1667,5.0,0.5685,2.0
2024-11-03,54.8,35.62,0.38,False,4.5357,4.6354,7.4942,7.9476,4.2226,0.5729,0.2029,0.1151,1.1071,0.6,61.5958,41.2206,11.5716,184.5887,55.7746,4.2905,3.713,0.0,11.5875,3.375,42.783,20.1112,0.0,88.4921,40.0,23.8693,20.1671,0.0,79.7313,18.0495,23.7034,2.1703,19.0,26.0,24.0,35.4336,9.666,19.7812,53.9688,33.4375,3.1041,0.6863,2.0,4.3,3.2,47.111,19.6631,9.0,90.1,45.1,12.0833,3.0,0.6052,3.0
2024-11-04,51.0,33.15,0.35,False,4.6722,4.8587,7.5578,8.0322,4.2965,0.6099,0.3015,0.1631,1.0278,0.6993,53.5081,32.401,12.1269,157.7766,46.0299,5.1443,3.9421,0.0,11.9375,4.0188,39.0265,30.1223,0.0,83.6887,30.0739,25.3969,24.8094,0.0,70.2985,10.177,25.4861,2.1677,20.0,28.0,26.0,37.6532,10.1502,20.4375,54.8438,35.0469,3.5049,1.0696,1.2,5.2,3.5,42.3674,30.2359,0.0,84.0,41.0,12.0,1.0,0.6182,1.0
2024-11-05,39.9,25.93,0.27,False,3.4873,3.5461,7.5586,8.0658,3.3829,0.5063,0.1351,0.2979,0.8947,0.5047,28.5674,18.5587,3.4597,79.587,24.0542,2.0855,1.836,0.0,5.425,1.4,49.3664,13.512,10.5263,70.2104,49.5261,28.2153,11.6693,4.1263,49.8494,26.273,20.7172,0.8796,19.0,22.0,21.0,29.7362,5.2453,19.4375,38.5625,28.5,2.2379,0.379,1.6,2.9,2.3,54.9117,9.7609,37.4,77.2,53.0,12.0833,0.0,0.4614,2.0
2024-11-06,70.3,45.7,0.48,False,5.7663,5.9682,7.5863,8.1154,5.3085,0.7419,0.1828,0.2794,1.0,0.7538,62.3982,37.4158,17.8979,197.0589,48.8708,5.5451,3.9,0.0,12.8375,5.2125,25.8103,18.281,0.0,72.0588,24.6212,11.4425,11.8388,0.0,58.9441,8.0196,23.6042,2.3121,19.0,26.0,24.5,38.6207,10.1358,19.4375,57.0938,38.0312,2.7056,0.4592,1.5,3.4,2.7,31.275,20.2635,0.0,83.1,34.0,12.0,2.0,0.7601,3.0
2024-11-07,40.9,26.59,0.28,False,3.7118,3.8146,7.5132,8.0365,3.5016,0.5263,0.2663,0.0509,0.92,0.6424,63.4333,44.7778,7.1663,197.8496,53.3297,3.2022,3.1203,0.0,10.8625,2.5688,47.3701,26.6347,8.0,94.9079,35.7635,31.1682,29.7729,0.7842,90.1625,16.1313,22.9296,1.3243,20.0,25.0,24.0,32.7317,8.1249,20.4375,52.1562,31.4219,2.0232,0.4302,1.1,2.7,2.1,51.9514,25.541,9.0,95.0,43.8,11.8333,2.0,0.494,2.0
2024-11-08,45.9,29.84,0.31,False,4.0652,4.1991,7.5479,8.1082,3.8741,0.6311,0.2463,0.1637,1.2273,0.6223,62.2153,58.8226,8.2444,268.9937,42.7764,3.1496,2.5637,0.0,10.1875,2.9125,37.3172,23.8406,0.0,83.6275,37.7729,20.5809,18.3346,0.0,70.2471,16.8378,22.2245,1.3231,19.0,24.0,23.0,32.5948,6.8156,19.5312,50.4688,32.2812,3.3789,0.7539,2.2,4.8,3.7,44.2707,19.5368,2.6,84.0,44.6,12.25,6.0,0.5386,2.0
2024-11-09,31.2,20.28,0.21,False,3.0399,3.113,7.4886,8.0535,2.9517,0.5337,0.2599,0.215,1.36,0.4643,31.6392,18.3389,4.8116,77.3093,28.9967,2.3988,1.3703,0.0,4.8,2.6625,47.4145,24.1528,0.0,78.499,53.5682,29.5497,19.7759,0.0,62.0142,30.1638,22.9452,1.2472,20.0,25.0,23.0,30.7532,3.9164,20.4375,37.0,31.6562,3.1911,0.6771,1.6,3.9,3.4,54.1178,17.1457,13.4,79.0,56.15,12.1667,1.0,0.4059,2.0
2024-11-10,74.5,48.42,0.51,False,6.77,7.1817,7.6452,8.2555,6.1254,0.8976,0.1343,0.5946,1.5,0.9139,60.6072,22.1659,16.723,103.457,63.6961,7.3346,4.1087,0.0,13.075,7.7062,11.2686,10.7826,0.0,40.5405,8.6094,3.1671,4.6221,0.0,22.2162,1.1815,25.9189,3.0271,19.0,29.0,27.0,43.0726,10.7851,19.4375,57.6875,44.2656,1.2182,0.416,0.1,1.8,1.25,16.9905,16.3962,0.0,64.3,14.0,12.3333,2.0,0.8855,3.0
2024-11-11,54.4,35.36,0.37,False,5.2348,5.5199,7.626,8.2346,4.7795,0.6564,0.3549,0.0425,1.4706,0.8354,56.5649,49.1868,5.5487,245.5194,46.9125,5.2583,4.4963,0.0,12.2375,5.0125,35.2858,34.1327,0.0,95.7511,16.4576,24.6658,33.9469,0.0,91.9211,2.9763,24.2361,1.9575,19.0,27.0,24.0,37.8683,11.6055,19.375,55.5938,37.5312,1.3167,0.4533,0.1,2.4,1.4,38.3382,33.6048,0.1,96.0,19.0,12.0,3.0,0.6864,1.0
2024-11-12,53.9,35.03,0.37,False,5.5338,5.7933,7.5573,8.1837,5.1242,0.738,0.2229,0.2125,1.5,0.7359,43.6921,25.8688,11.9655,135.9749,34.9941,5.5441,3.481,0.0,10.45,5.9438,27.6062,19.158,0.0,78.75,26.406,12.4065,16.3512,0.0,66.2288,7.4429,24.4315,2.3011,20.0,28.0,24.0,38.6451,9.0757,20.5312,51.125,39.8594,2.0829,0.4919,1.1,3.0,2.1,31.8199,19.8816,0.0,84.1,28.05,12.1667,1.0,0.7322,3.0
2024-11-13,49.1,31.91,0.34,False,4.8126,4.9741,7.534,8.166,4.4509,0.6111,0.2965,0.058,1.5,0.6837,62.8907,43.317,5.2129,178.2547,49.5947,4.6138,4.0454,0.0,12.575,4.775,39.9143,27.5408,0.0,94.1953,31.6327,24.6867,27.751,0.0,89.3913,11.2464,23.4483,2.0032,20.0,27.0,24.0,35.8946,10.8965,20.3438,56.4375,36.9375,1.6331,0.4333,0.7,2.5,1.6,45.0097,25.6614,2.0,94.9,36.3,12.0833,2.0,0.6388,1.0
2024-11-14,42.5,27.62,0.29,False,3.9245,4.0321,7.5231,8.1754,3.7319,0.5267,0.2533,0.0829,1.5,0.5763,50.0733,32.1133,9.2343,161.2327,43.8903,3.0619,2.7082,0.0,8.9125,2.6375,47.9454,23.6643,0.0,91.7051,42.3705,30.3065,24.3852,0.0,85.7442,18.8589,21.9452,1.5122,19.0,24.0,22.0,32.0253,7.5677,19.625,47.2812,31.5938,2.887,0.2911,2.5,3.6,2.8,53.6568,21.0362,14.4,93.5,47.95,12.1667,0.0,0.5217,2.0
2024-11-15,3.9,2.54,0.03,False,2.6369,2.6809,7.481,8.1351,2.5799,0.4022,0.1576,0.1778,1.4545,0.3927,23.5147,7.9976,9.7464,43.0155,23.3269,1.4223,1.5004,0.0,4.5875,0.7,60.177,13.6187,0.0,82.2171,60.7288,40.5058,12.0506,0.0,68.2402,39.4201,21.226,1.179,19.0,23.0,21.0,27.9989,4.4232,19.4688,36.4688,26.75,3.7308,0.5496,2.8,4.6,3.75,66.0048,7.1069,39.2,83.0,64.9,12.1667,0.0,0.3525,2.0
2024-11-16,50.0,32.5,0.34,False,4.4282,4.5299,7.4353,8.0814,4.1815,0.6238,0.1721,0.3129,1.5,0.6476,41.6989,19.4615,10.0465,100.7215,39.5025,3.9679,2.8225,0.0,8.5625,3.95,38.0389,15.6989,0.0,68.7075,35.2448,18.9399,12.6525,0.0,48.0952,13.7222,23.3129,2.1921,19.0,26.0,24.0,34.6093,7.5507,19.5312,46.4062,34.875,3.0361,0.5949,1.6,4.1,3.0,45.1735,13.3017,21.6,71.2,40.3,12.25,0.0,0.5956,2.0
2024-11-17,34.2,22.23,0.23,False,4.159,4.2451,7.5003,8.1898,3.9921,0.5962,0.1758,0.2065,1.5,0.5622,35.4556,20.5679,2.0057,74.8697,31.5771,2.9562,2.1601,0.0,7.175,3.1625,41.1697,14.6638,0.0,79.3478,43.7824,21.2762,11.4701,0.0,68.8739,20.5777,21.1931,1.4639,18.0,23.0,21.0,31.9491,6.0999,18.4375,42.9375,32.9062,1.9076,0.5534,0.8,2.4,2.2,48.4738,11.2317,28.8,86.8,50.0,12.0833,0.0,0.5545,2.0
2024-11-18,56.5,36.73,0.39,False,5.886,6.2438,7.6358,8.3805,5.3805,0.8231,0.2507,0.3172,1.5,0.9027,55.7162,19.0878,11.897,110.859,55.6839,6.1979,3.9691,0.0,12.775,6.6,19.8694,21.5321,0.0,68.2759,9.7297,9.4661,12.5793,0.0,49.2269,2.2739,25.443,2.6159,19.0,28.0,26.0,40.2567,10.334,19.4062,56.9375,41.5,2.0879,0.5769,0.9,3.1,1.9,27.5275,22.5144,0.0,78.8,32.7,12.4167,0.0,0.7708,1.0
2024-11-19,90.2,58.63,0.62,False,7.0168,7.515,7.565,8.2944,6.308,0.9036,0.1531,0.2597,1.5,0.9434,53.4355,29.5974,14.0195,150.2082,44.4612,7.4891,4.7183,0.0,14.025,8.25,10.5619,13.2727,0.0,74.026,5.6609,3.8521,8.278,0.0,62.5519,0.345,25.1806,2.9152,19.0,28.0,26.0,43.4533,12.263,19.375,60.0625,45.625,0.7896,0.52,0.0,1.7,0.6,15.975,19.0619,0.0,84.5,8.0,12.0,0.0,0.9275,0.0
2024-11-20,74.9,48.69,0.51,False,7.0315,7.58,7.6007,8.3611,6.3015,0.9453,0.159,0.6667,1.5,0.9738,49.8854,22.9037,10.3777,106.8268,46.0199,7.5683,4.806,0.0,13.825,8.1812,7.921,11.0056,0.0,33.3333,2.616,2.2824,4.209,0.0,13.898,0.0855,26.1667,2.7695,20.0,29.0,27.0,43.7454,12.3128,20.5,59.5625,45.4531,2.0353,0.496,0.4,2.7,2.2,12.2087,14.1538,0.0,42.2,5.0,12.5,0.0,0.9251,0.0
2024-11-21,73.7,47.91,0.5,False,6.8004,7.3698,7.5667,8.3272,6.158,0.9095,0.1483,0.3375,1.5,0.92,48.8924,19.2683,12.6236,89.6388,46.8837,7.3123,4.1954,0.0,13.2375,8.2625,10.3615,11.9124,0.0,66.25,8.0,3.183,8.8248,0.0,52.47,0.775,25.7823,2.5334,20.0,29.0,26.0,43.1303,10.7714,20.5625,58.0938,45.6562,1.8007,0.5562,0.1,2.7,1.9,14.4456,16.4871,0.0,79.2,12.0,12.25,0.0,0.8987,3.0
2024-11-22,46.6,30.29,0.32,False,4.5648,4.7922,7.4438,8.1854,4.223,0.6689,0.3349,0.063,1.5,0.7829,51.7153,34.2429,8.915,160.091,43.6734,4.3744,3.9041,0.0,11.475,2.2375,34.3022,31.5711,0.0,93.6959,21.7131,22.8801,29.9619,0.0,88.0742,6.0267,24.0612,1.8917,19.0,26.0,24.0,35.706,10.0556,19.375,53.6875,30.5938,1.1694,0.7624,0.1,2.5,0.9,41.981,28.9054,2.0,94.0,34.0,12.25,0.0,0.6132,1.0
2024-11-23,46.1,29.96,0.32,False,4.3397,4.5178,7.478,8.256,4.0653,0.617,0.2937,0.1166,1.5,0.6887,66.3508,45.8023,11.8731,211.5338,53.6715,3.8491,3.49,0.0,10.1125,3.15,39.5785,26.8124,0.0,88.3372,31.1265,24.3431,24.4778,0.0,78.6201,10.7842,23.1497,1.5675,20.0,25.0,23.0,34.2202,9.2129,20.5938,50.2812,32.875,2.4347,0.9222,0.9,3.9,2.4,47.3619,23.5429,8.0,89.1,40.9,12.25,5.0,0.5803,2.0
2024-11-24,44.1,28.66,0.3,False,4.8488,5.0716,7.5815,8.3891,4.537,0.6873,0.2514,0.1368,1.5,0.6908,58.4326,39.7017,9.3566,178.1942,46.0384,4.6182,3.1641,0.0,9.35,5.4875,32.6995,22.1383,0.0,86.3248,30.9202,17.0842,18.775,0.0,78.6419,10.7691,24.0134,2.2421,19.0,27.0,24.0,36.2169,8.4367,19.5312,48.375,38.7188,1.7342,0.2889,1.4,2.3,1.7,40.9463,20.1946,0.4,91.1,37.0,12.4167,2.0,0.6396,1.0
2024-11-25,66.6,43.29,0.46,False,5.8085,6.357,7.6398,8.4869,5.4084,0.8681,0.236,0.4338,1.5,0.9509,53.3847,25.3074,6.5828,142.9018,51.6993,5.1982,3.3765,0.0,10.5125,4.775,16.1386,18.4018,0.0,56.6185,4.9126,6.3517,9.3478,0.0,33.4049,0.2914,23.3618,2.4483,19.0,26.0,24.0,37.692,8.9679,19.375,51.2812,36.9375,4.4237,0.6163,3.6,5.7,4.2,18.8743,18.6208,0.0,59.0,15.5,12.6667,0.0,0.7603,3.0
2024-11-26,68.6,44.59,0.47,False,4.7356,5.0278,7.5794,8.4135,4.4361,0.6937,0.2751,0.2747,1.5,0.6226,55.3125,27.2154,14.1129,128.8688,52.6492,4.5828,2.9653,0.0,9.7375,4.675,32.8285,22.954,0.0,72.525,37.7397,17.6248,16.1571,0.0,53.6685,16.5187,24.3533,2.3117,19.0,27.0,25.0,36.1923,7.8817,19.375,49.3438,36.6875,3.3507,0.9998,1.7,5.1,3.3,38.5653,23.0441,0.0,75.1,42.5,12.5,0.0,0.6248,1.0
2024-11-27,55.3,35.95,0.38,False,5.3218,5.6913,7.5407,8.383,4.9521,0.8019,0.2103,0.4387,1.5,0.7868,57.1631,23.6919,16.303,127.6462,53.9468,5.5366,3.0013,0.0,10.725,6.4188,21.7851,16.6877,0.0,56.1335,21.3155,8.3694,8.6033,0.0,32.5574,5.6341,25.32,2.2445,20.0,28.0,26.0,38.6246,7.943,20.3438,51.8125,41.0469,2.914,0.6009,1.6,3.7,3.1,27.9507,16.7378,0.0,66.4,28.25,12.5,1.0,0.7058,3.0
2024-11-28,51.9,33.73,0.36,False,4.6398,5.0085,7.5111,8.338,4.2625,0.6665,0.3499,0.1119,1.5,0.7273,68.3561,52.3172,7.2671,257.1209,57.7272,5.3963,3.8354,0.0,12.025,5.4625,34.859,32.5184,0.0,88.8087,27.2727,23.8773,27.4515,0.0,79.9278,9.002,26.483,2.2125,20.0,29.0,27.0,38.3193,9.8568,20.5,55.0625,38.6562,2.5959,0.6658,1.5,3.6,2.3,38.8211,32.9043,0.0,90.0,33.0,12.25,3.0,0.6177,1.0
2024-11-29,60.8,39.52,0.42,False,5.6342,6.0043,7.4245,8.2459,5.1731,0.8076,0.233,0.1945,1.5,0.8452,56.3999,30.6655,18.9519,166.3651,47.259,5.8214,3.9928,0.0,12.275,5.8,21.345,19.3754,0.0,80.5517,15.4806,9.2823,14.8185,0.0,66.0524,2.8643,25.0676,2.3695,19.0,28.0,25.0,39.3435,10.3174,19.5312,55.6875,39.5,1.5608,0.5987,0.5,2.9,1.5,28.102,19.431,2.1,82.0,21.0,12.3333,1.0,0.7589,3.0
2024-11-30,76.5,49.73,0.52,False,6.1159,6.6589,7.4318,8.2897,5.613,0.8936,0.1808,0.5231,1.5,0.8897,48.1698,19.8597,14.6378,89.6659,46.9284,6.3019,3.7994,0.0,12.075,6.1,13.1213,13.0362,0.0,47.6886,11.0294,3.8463,5.7992,0.0,24.3212,1.4449,25.1812,2.3367,20.0,28.0,26.0,40.5736,9.8248,20.5,55.1875,40.25,1.5671,0.7796,0.2,2.8,1.4,18.4832,14.8366,0.0,65.4,16.3,12.4167,0.0,0.8229,3.0
2024-12-01,33.7,21.91,0.23,False,3.7308,3.8178,7.4248,8.2805,3.524,0.5119,0.229,0.1069,1.5,0.4812,50.7468,41.2729,4.4339,166.8647,35.889,3.5692,2.8897,0.0,11.1125,4.1188,49.6387,20.1767,0.0,89.3082,51.8838,31.3567,20.0761,0.0,81.0025,29.6985,24.1959,1.7599,21.0,26.0,25.0,33.6491,7.5912,21.5,52.7812,35.2969,1.3095,0.5637,0.6,2.7,1.2,57.5203,16.7146,11.0,90.7,56.35,12.3333,2.0,0.5025,2.0
2024-12-02,53.5,34.77,0.37,False,4.502,4.6525,7.4381,8.3098,4.2086,0.6241,0.2781,0.083,1.5,0.6054,52.3956,32.6148,5.6057,147.5832,45.7605,4.34,3.3296,0.0,10.4625,4.9625,39.6416,22.9439,0.0,91.7012,39.4619,22.9619,22.0563,0.0,85.9241,18.0593,24.3221,1.9252,20.0,27.0,25.0,35.6527,8.6099,20.4375,51.1562,37.4062,2.153,0.3392,1.6,2.7,2.2,48.4846,19.5205,3.0,93.7,47.0,12.4167,2.0,0.6053,1.0
2024-12-03,63.7,41.41,0.44,False,5.7863,6.1823,7.3929,8.2521,5.3343,0.8166,0.1203,0.5177,1.12,0.814,48.7085,18.6067,14.6129,98.1713,51.7729,6.04,3.4492,0.0,11.5125,6.525,18.559,11.6049,0.0,48.2277,18.5951,6.0294,6.1367,0.0,24.5961,4.098,25.2432,1.8612,20.0,27.0,26.0,39.9046,8.9981,20.4062,53.7812,41.3125,1.6946,0.6383,0.5,2.8,1.7,26.948,15.5425,0.8,62.3,22.5,12.3333,0.0,0.7827,3.0
2024-12-04,66.3,43.09,0.45,False,5.783,6.1268,7.3842,8.2501,5.2846,0.7564,0.2646,0.0811,1.5,0.7593,47.2774,28.474,6.2298,137.816,40.8274,5.8306,4.365,0.0,12.5375,6.1625,26.0306,23.4413,0.0,91.8919,24.0702,13.768,21.7911,0.0,85.9189,7.2687,24.5374,1.9906,20.0,27.0,25.0,39.29,11.3201,20.6875,56.3438,40.4062,1.232,0.5773,0.3,2.0,1.4,32.7728,24.1337,2.0,93.5,30.0,12.25,0.0,0.7832,1.0
2024-12-05,55.1,35.81,0.38,False,5.0838,5.3637,7.5159,8.433,4.6736,0.6863,0.3183,0.0767,1.5,0.7296,53.4933,39.5201,5.5814,167.7956,44.7779,5.2721,4.0953,0.0,13.0,5.1125,33.918,27.091,0.0,92.3295,27.0364,20.2541,26.6978,0.0,86.4205,8.8139,25.1678,2.5266,19.0,28.0,26.0,37.9627,10.5536,19.5312,57.5,37.7812,1.9765,0.7509,0.1,3.0,2.2,40.9765,25.5704,7.0,93.6,35.0,12.4167,1.0,0.6764,1.0
2024-12-06,96.5,62.73,0.66,False,7.8002,8.7718,7.7973,8.7738,6.9027,1.0097,0.0683,1.0,1.5,1.0,49.8044,22.7636,3.0785,76.1583,55.6043,8.7709,4.955,0.0,15.0875,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2715,3.2248,18.0,30.0,28.0,46.6428,12.9386,18.5,62.7188,49.375,2.6848,0.645,1.7,3.8,2.5,0.3338,2.4024,0.0,21.6,0.0,12.5833,0.0,1.0004,0.0
2024-12-07,78.3,50.9,0.54,False,7.0498,7.7502,7.7243,8.6942,6.2795,0.911,0.1498,0.3824,1.5,0.9709,52.4704,21.8412,12.6811,96.9142,54.7672,8.2217,4.6496,0.0,14.5125,9.2375,9.8853,12.8245,0.0,61.7647,2.9084,3.5739,7.3204,0.0,49.6588,0.0873,27.9145,3.3215,19.0,31.0,29.0,45.3072,12.1017,19.375,61.2812,48.0938,2.1388,0.9772,0.4,3.6,2.2,14.5461,19.2711,0.0,80.4,6.0,12.6667,1.0,0.9127,0.0
2024-12-08,64.4,41.86,0.44,False,6.6912,7.3295,7.5809,8.526,6.0049,0.9107,0.1456,0.5484,1.5,0.9276,53.1145,25.1084,13.3243,134.464,50.8079,7.7783,4.3381,0.0,14.075,8.4625,10.2149,11.559,0.0,45.1613,7.2423,3.0185,5.0684,0.0,22.129,0.7625,27.7237,2.7554,19.0,30.0,29.0,44.2317,11.266,19.4688,60.1875,46.1562,1.6197,0.2563,1.1,2.0,1.6,15.8908,16.4926,0.0,65.0,10.5,12.6667,1.0,0.8826,3.0
2024-12-09,51.4,33.41,0.35,False,5.5437,6.0001,7.5029,8.4352,5.0539,0.7914,0.2927,0.2244,1.5,0.8477,58.2165,32.0044,14.2156,160.9955,55.193,6.5219,3.861,0.0,11.8,7.5375,23.814,24.5123,0.0,77.5578,15.231,12.7549,17.4104,0.0,61.9686,2.9874,27.1678,2.4835,20.0,30.0,28.0,41.12,9.9928,20.4688,54.5,43.8438,1.1503,0.2632,0.7,1.7,1.2,29.604,25.3118,0.0,79.9,27.7,12.4167,6.0,0.7389,1.0
2024-12-10,69.6,45.24,0.48,False,6.0115,6.5088,7.4436,8.3545,5.4921,0.8794,0.2062,0.4474,1.5,0.8979,53.2634,21.3451,12.8662,115.7179,52.4476,6.7022,3.7669,0.0,12.1625,7.8,14.7163,15.9236,0.0,55.2573,10.2105,5.3869,7.9314,0.0,32.0492,1.25,26.5101,2.3556,20.0,29.0,27.0,41.6397,9.6391,20.5938,55.4062,44.5,1.7067,0.5143,0.7,2.7,1.6,21.9289,17.1434,0.0,63.3,20.2,12.4167,4.0,0.8076,3.0
2024-12-11,65.8,42.77,0.45,False,5.317,5.5934,7.4284,8.3468,4.8363,0.6956,0.301,0.0428,1.5,0.7537,58.9219,43.1711,5.6481,226.9471,47.6598,5.6762,4.585,0.0,13.3625,5.775,32.3748,26.824,0.0,95.7219,24.6253,19.346,26.6749,0.0,92.1802,9.4009,25.6107,2.4209,20.0,29.0,26.0,38.9924,11.7328,20.3438,58.4062,39.4375,1.4369,0.6406,0.5,2.5,1.2,41.0168,25.563,3.0,96.4,40.5,12.4167,2.0,0.7158,1.0
2024-12-12,42.3,27.5,0.29,False,3.5726,3.6928,7.4367,8.3684,3.4011,0.5734,0.2893,0.1173,1.5,0.6122,59.0075,41.4875,10.2455,230.5597,50.2343,3.4007,2.349,0.0,8.275,3.3438,44.3517,24.8661,0.0,88.2682,38.7824,28.2456,23.0341,0.0,78.5587,21.7075,24.34,1.706,20.0,26.0,25.0,33.2715,6.2482,20.3438,45.6875,33.3594,1.7573,0.9618,0.5,3.9,1.6,53.6073,20.1585,21.6,89.0,52.4,12.5,2.0,0.4804,2.0
2024-12-13,76.0,49.4,0.52,False,6.6338,7.2269,7.4628,8.3891,5.9729,0.9,0.1771,0.5158,1.5,0.9249,56.383,25.3556,5.0871,114.4739,61.6737,7.2441,4.6162,0.0,14.2125,7.6,12.1131,13.9491,0.0,48.4211,7.5092,4.3531,7.227,0.0,28.52,0.6007,26.2733,3.1343,19.0,29.0,28.0,42.8579,11.968,19.75,60.5312,44.0,1.682,0.3983,0.9,2.6,1.6,18.2327,18.641,0.0,59.4,13.0,12.5,0.0,0.8889,3.0
2024-12-14,71.5,46.48,0.49,False,6.0199,6.4515,7.3744,8.2801,5.5088,0.8123,0.1906,0.3485,1.4828,0.8435,60.3279,31.0332,14.5727,164.7554,55.6468,6.1276,4.0046,0.0,12.3375,6.85,19.7713,17.261,0.0,65.1515,15.6464,8.451,12.0412,0.0,48.2121,3.252,24.9467,1.9205,20.0,27.0,26.0,39.9965,10.5396,20.4688,55.8438,42.125,2.994,0.4928,1.7,3.8,3.1,27.628,20.4428,0.0,75.2,23.8,12.5,4.0,0.8163,3.0
2024-12-15,42.5,27.62,0.29,False,3.9268,4.0327,7.3385,8.2563,3.7128,0.5476,0.2481,0.0545,1.5,0.5723,54.4059,30.5908,8.0392,139.709,46.0142,3.4855,2.9673,0.0,10.4375,3.5875,46.0066,22.6736,0.0,94.5455,42.7671,28.7535,22.563,0.0,90.7636,21.3526,23.0,1.7577,20.0,25.0,23.0,33.0858,8.2355,20.3438,51.0938,33.9688,2.0795,0.5898,1.0,3.1,2.3,54.4,18.9382,17.0,96.0,51.0,12.1667,4.0,0.5351,2.0
2024-12-16,74.6,48.49,0.51,False,6.2754,6.8158,7.4016,8.345,5.7646,0.9014,0.1503,0.6503,1.5,0.8843,48.049,20.0966,11.8052,95.4809,47.0772,6.2292,3.8197,0.0,11.9875,7.0875,12.3223,9.2892,0.0,34.9749,11.5702,2.905,3.0932,0.0,13.2905,1.9838,24.5235,3.0393,19.0,28.0,26.0,40.3173,10.0081,19.6562,54.9688,42.7188,1.8483,0.7519,0.7,2.8,2.0,19.8812,12.0486,0.3,62.3,20.2,12.4167,0.0,0.8478,3.0
2024-12-17,48.4,31.46,0.33,False,4.2102,4.4002,7.362,8.2874,3.9205,0.5778,0.3245,0.0432,1.5,0.6489,63.0469,41.3843,5.7122,168.653,49.0193,4.1218,3.6857,0.0,10.55,3.6125,43.7418,29.4353,0.0,95.6848,35.1066,29.552,29.7574,0.0,92.0488,14.1365,24.0068,2.0553,20.0,27.0,24.0,34.6746,9.9661,20.3438,51.375,34.0312,1.7966,0.4014,1.1,2.7,1.7,50.7486,26.4704,8.0,96.2,41.95,12.3333,5.0,0.5719,2.0
2024-12-18,58.3,37.9,0.4,False,5.1275,5.3949,7.423,8.3654,4.7957,0.7649,0.2081,0.4227,1.5,0.7807,55.3708,21.4704,19.247,107.8096,50.8252,4.927,3.0662,0.0,9.675,6.0375,25.4682,16.2143,0.0,57.7268,21.9251,10.7763,9.7351,0.0,34.6361,7.2613,24.24,2.3847,19.0,27.0,25.0,37.0588,8.1327,19.625,49.1875,40.0938,0.9173,0.4484,0.4,2.1,0.8,35.6747,14.9948,3.0,66.1,36.25,12.5,0.0,0.6908,3.0
